"Player Position X {0.100}",5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.802,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.665,5.554,5.554,5.554,5.554,5.554,5.554,5.554,5.554,5.554,5.554,5.554,5.554,5.554,5.554,5.554,5.554,5.554,5.554,5.399,5.399,5.399,5.399,5.399,5.399,5.399,5.399,5.399,5.399,5.399,5.416,5.430,5.435,5.435,5.462,5.518,5.606,5.705,5.778,5.763,5.714,5.647,5.579,5.516,5.474,5.473,5.508,5.612,5.726,5.751,5.710,5.650,5.701,5.811,5.916,6.022,6.131,6.237,6.343,6.446,6.385,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.410,6.491,6.541,6.545,6.582,6.582,6.582,6.582,6.582,6.582,6.582,6.582,6.582,6.582,6.582,6.582,6.582,6.582,6.519,6.414,6.298,6.185,6.057,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.919,5.886,5.931,6.043,6.181,6.317,6.452,6.475,6.475,6.475,6.475,6.466,6.390,6.306,6.249,6.228,6.104,5.962,5.853,5.853,5.853,5.813,5.813,5.813,5.900,5.900,5.900,5.900,5.900,5.900,5.900,5.900,5.999,5.999,6.090,6.090,6.181,6.181,6.181,6.181,6.181,6.181,6.181,6.181,6.181,6.181,6.181,6.181,6.181,6.174,6.130,6.088,6.021,5.894,5.771,5.654,5.654,5.654,5.727,5.727,5.727,5.797,5.817,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,6.063,6.063,6.063,6.063,6.063,6.063,6.063,6.063,6.063,6.063,6.063,6.063,6.063,6.063,6.063,6.063,6.063,6.063,6.063,6.144,6.144,6.233,6.233,6.233,6.233,6.233,6.233,6.233,6.233,6.185,6.044,5.928,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.815,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.898,5.923,6.060,6.213,6.363,6.508,6.600,6.563,6.504,6.415,6.304,6.189,6.073,5.955,5.811,5.667,5.552,5.441,5.335,5.236,5.138,5.022,4.905,4.790,4.676,4.557,4.441,4.320,4.198,4.081,3.963,3.842,3.727,3.617,3.504,3.390,3.270,3.153,3.033,2.912,2.793,2.670,2.549,2.428,2.314,2.209,2.094,1.975,1.858,1.738,1.618,1.498,1.393,1.275,1.156,1.040,0.925,0.805,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.748,0.877,1.021,1.157,1.298,1.438,1.564,1.703,1.841,1.924,1.924,1.924,1.892,1.786,1.674,1.537,1.396,1.261,1.123,0.989,0.839,0.699,0.558,0.411,0.300,0.185,0.072,-0.022,-0.100,-0.100,-0.100,-0.100,-0.100,-0.100,-0.080,-0.029,0.044,0.073,0.047,-0.018,-0.094,-0.165,-0.227,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.194,-0.205,-0.221,-0.202,-0.167,-0.122,-0.074,-0.019,0.045,0.117,0.193,0.198,0.202,0.203,0.206,0.208,0.217,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.162,0.058,-0.057,-0.174,-0.301,-0.434,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.453,-0.387,-0.271,-0.179,-0.179,-0.179,-0.179,-0.036,0.091,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.056,-0.083,-0.199,-0.309,-0.422,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.445,-0.463,-0.488,-0.514,-0.538,-0.559,-0.582,-0.608,-0.615,-0.626,-0.681,-0.726,-0.759,-0.761,-0.761,-0.642,-0.642,-0.289,-0.294,-0.288,-0.262,-0.232,-0.616,-0.647,-0.668,-0.672,-0.665,-0.654,-0.641,-0.629,-0.617,-0.606,-0.595,-0.584,-0.573,-0.562,-0.551,-0.540,-0.528,-0.516,-0.504,-0.492,-0.481,-0.468,-0.451,-0.429,-0.406,-0.385,-0.369,-0.355,-0.347,-0.343,-0.341,-0.337,-0.330,-0.319,-0.303,-0.286,-0.268,-0.253,-0.239,-0.225,-0.214,-0.204,-0.198,-0.192,-0.187,-0.183,-0.179,-0.174,-0.170,-0.166,-0.162,-0.159,-0.156,-0.154,-0.152,-0.149,-0.147,-0.144,-0.142,-0.139,-0.136,-0.134,-0.132,-0.130,-0.128,-0.125,-0.124,-0.123,-0.132,-0.158,-0.193,-0.227,-0.256,-0.283,-0.304,-0.330,-0.359,-0.391,-0.426,-0.463,-0.489,-0.499,-0.498,-0.493,-0.485,-0.476,-0.467,-0.458,-0.446,-0.435,-0.422,-0.408,-0.394,-0.380,-0.366,-0.351,-0.338,-0.324,-0.309,-0.294,-0.279,-0.263,-0.248,-0.233,-0.218,-0.203,-0.188,-0.173,-0.158,-0.143,-0.129,-0.114,-0.099,-0.084,-0.069,-0.054,-0.039,-0.025,-0.009,0.005,0.021,0.037,0.048,0.057,0.066,0.076,0.086,0.097,0.107,0.119,0.131,0.143,0.156,0.169,0.181,0.194,0.208,0.224,0.240,0.258,0.276,0.296,0.315,0.335,0.357,0.378,0.400,0.420,0.435,0.447,0.460,0.473,0.486,0.501,0.516,0.531,0.853,0.885,0.916,0.942,0.972,1.002,1.033,1.063,1.095,1.128,1.161,1.194,1.227,1.261,1.294,1.329,1.362,1.395,1.427,1.460,1.493,1.527,1.561,1.593,1.625,1.656,1.687,1.719,1.753,1.785,1.818,1.849,1.880,1.912,1.944,1.979,2.010,2.040,2.072,2.102,2.133,2.164,2.195,2.227,2.257,2.288,2.319,2.351,2.382,2.415,2.446,2.476,2.506,2.536,2.567,2.598,2.629,2.660,2.691,2.722,2.753,2.785,2.816,2.846,2.877,2.908,2.940,2.969,3.000,3.032,3.063,3.094,3.127,3.158,3.190,3.219,3.249,3.280,3.310,3.341,3.370,3.399,3.427,3.454,3.482,3.509,3.536,3.563,3.591,3.620,3.649,3.681,3.715,3.749,3.786,3.823,3.861,3.898,3.935,3.975,4.011,4.047,4.085,4.123,4.161,4.199,4.236,4.272,4.309,4.346,4.381,4.416,4.453,4.488,4.524,4.561,4.600,4.637,4.674,4.712,4.750,4.787,4.822,4.859,4.894,4.931,4.965,5.000,5.034,5.067,5.104,5.141,5.176,5.213,5.248,5.282,5.315,5.349,5.383,5.418,5.452,5.487,5.519,5.553,5.586,5.622,5.656,5.691,5.724,5.757,5.790,5.822,5.853,5.887,5.902,5.902,5.896,5.852,5.799,5.747,5.693,5.636,5.636,5.636,5.636,5.636,5.636,5.639,5.659,5.684,5.708,5.736,5.765,5.797,5.830,5.862,5.894,5.925,5.957,5.957,5.957,5.987,6.026,6.063,6.099,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.115,6.084,6.054,6.042,6.051,6.063,6.074,6.086,6.097,6.107,6.117,6.127,6.135,6.142,6.148,6.154,6.158,6.154,6.144,6.131,6.112,6.093
"Player Position Y {0.100}",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
