"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
0.948,0.000,1.471,22.513,109.016,349.770,1.520,"NPC Hurt Kate from [111.64] to [111.75]",
0.948,0.000,1.471,20.537,103.380,350.628,1.526,"SmokePlane (26) from [111.75] to [112.31]",
0.981,0.000,1.460,19.390,99.651,351.377,1.529,"XR Origin from [112.31] to [112.54]",
1.057,0.000,1.449,17.963,97.093,352.831,1.531,"SmokePlane (26) from [112.54] to [112.75]",
1.159,0.000,1.402,18.577,95.565,353.784,1.530,"NPC Hurt Kate from [112.75] to [113.20]",
1.251,0.000,1.360,19.487,94.454,354.724,1.528,"SmokePlane (26) from [113.20] to [113.31]",
1.367,0.000,1.313,21.187,92.666,355.310,1.523,"XR Origin from [113.31] to [113.42]",
1.497,0.000,1.271,22.794,89.551,355.283,1.522,"SmokePlane (26) from [113.42] to [114.64]",
1.634,0.000,1.249,24.487,86.889,355.628,1.521,"Wall_door_308 from [114.64] to [115.09]",
1.763,0.000,1.243,26.136,83.205,354.700,1.517,"NPC Hurt Kate from [115.09] to [115.20]",
1.901,0.000,1.247,28.750,79.376,354.221,1.511,"SmokePlane (26) from [115.20] to [115.75]",
2.040,0.000,1.259,30.381,76.322,353.038,1.508,"NPC Hurt Kate from [115.75] to [115.86]",
2.096,0.000,1.254,33.943,73.853,351.825,1.501,"Wall_door_308 from [115.86] to [118.08]",
2.120,0.000,1.246,36.367,72.490,351.167,1.496,"SmokePlane (26) from [118.08] to [118.64]",
2.137,0.000,1.241,36.368,72.286,351.892,1.495,"Wall_door_308 from [118.64] to [121.75]",
2.148,0.000,1.234,38.124,73.918,352.616,1.490,"SmokePlane (26) from [121.75] to [122.08]",
2.168,0.000,1.227,39.514,76.171,354.526,1.485,"XR Origin from [122.08] to [122.41]",
2.209,0.000,1.228,39.587,76.775,355.245,1.485,"SmokePlane (26) from [122.41] to [122.75]",
2.232,0.000,1.230,39.548,77.216,355.793,1.486,"Wall_door_308 from [122.75] to [123.42]",
2.236,0.000,1.231,39.954,77.702,356.168,1.484,"SmokePlane (6) from [123.42] to [124.19]",
2.236,0.000,1.230,41.558,77.961,356.255,1.480,"SmokePlane (26) from [124.19] to [125.52]",
