"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
1.895,0.000,1.592,32.197,80.860,356.551,1.499,"Wall_door_302 from [176.40] to [177.07]",
1.885,0.000,1.719,31.907,85.703,358.518,1.500,"TriggerZone from [177.07] to [177.29]",
1.911,0.000,1.825,32.015,91.692,0.449,1.500,"Corridor_wall_south from [177.29] to [179.84]",
1.974,0.000,1.856,31.715,95.176,0.751,1.500,"TriggerZone from [179.84] to [180.17]",
2.045,0.000,1.851,31.537,98.476,1.578,1.501,"Wall_door_302 from [180.17] to [181.06]",
2.113,0.000,1.829,31.652,99.347,1.213,1.500,"TriggerZone from [181.06] to [181.17]",
2.181,0.000,1.794,31.829,99.902,1.065,1.500,"Corridor_wall_south from [181.17] to [181.29]",
2.253,0.000,1.753,32.114,100.791,1.253,1.499,"NPC Josh from [181.29] to [181.51]",
2.330,0.000,1.707,31.865,100.667,1.022,1.499,"Corridor_wall_south from [181.51] to [181.95]",
2.410,0.000,1.661,31.041,98.596,0.391,1.501,"NPC Josh from [181.95] to [182.62]",
2.494,0.000,1.621,30.624,95.340,359.553,1.502,"Corridor_wall_south from [182.62] to [183.17]",
2.584,0.000,1.588,30.124,91.730,358.956,1.503,"NPC Josh from [183.17] to [184.06]",
2.672,0.000,1.563,29.815,88.744,358.494,1.504,"TriggerZone from [184.06] to [184.62]",
2.768,0.000,1.542,29.456,84.682,358.156,1.505,"SmokePlane (6) from [184.62] to [184.95]",
2.866,0.000,1.526,28.853,81.416,358.062,1.506,"Door_301 from [184.95] to [185.17]",
2.971,0.000,1.510,28.846,77.637,357.709,1.506,"Emergency_door_south_frame_right from [185.17] to [185.28]",
3.086,0.000,1.504,28.384,72.194,357.202,1.507,"Emergency_door_south_door_left from [185.28] to [187.73]",
3.199,0.000,1.532,27.843,67.330,356.122,1.508,,
3.303,0.000,1.584,27.369,64.361,355.709,1.508,,
3.357,0.000,1.693,26.796,61.692,355.596,1.510,,
3.380,0.000,1.814,26.251,59.127,355.694,1.511,,
3.385,0.000,1.944,26.059,54.897,355.151,1.511,,
3.385,0.000,2.076,25.682,53.586,354.723,1.511,,
3.392,0.000,2.213,25.539,54.965,355.352,1.511,,
3.407,0.000,2.351,25.190,57.256,355.928,1.512,,
3.425,0.000,2.482,24.934,59.615,356.331,1.513,,
3.446,0.000,2.613,24.848,60.837,355.895,1.514,,
3.468,0.000,2.744,25.014,61.690,355.408,1.514,,
3.492,0.000,2.879,25.470,62.626,355.041,1.513,,
3.522,0.000,3.013,25.156,66.659,355.899,1.514,,
3.566,0.000,3.143,25.485,76.023,356.417,1.515,,
3.646,0.000,3.254,24.886,97.791,359.088,1.516,,
3.740,0.000,3.310,23.802,128.596,1.399,1.517,,
3.740,0.000,3.310,22.228,159.236,4.676,1.515,,
3.740,0.000,3.310,20.600,188.976,7.147,1.516,,
3.606,0.000,3.330,19.591,210.993,6.658,1.516,,
3.484,0.000,3.402,22.879,230.154,7.008,1.511,,
3.388,0.000,3.507,20.211,247.612,5.880,1.522,,
3.336,0.000,3.639,22.473,267.563,6.322,1.515,,
3.325,0.000,3.781,23.219,281.870,8.068,1.516,,
3.335,0.000,3.925,24.352,282.893,6.328,1.518,,
3.336,0.000,4.070,23.936,276.227,3.323,1.518,,
3.285,0.000,4.180,23.617,264.979,0.117,1.519,,
3.190,0.000,4.136,22.570,254.654,357.308,1.522,,
3.102,0.000,4.074,22.383,252.061,358.335,1.522,,
3.010,0.000,4.003,22.502,252.606,358.618,1.519,,
2.915,0.000,3.920,22.183,253.715,358.090,1.522,,
2.825,0.000,3.840,19.652,255.185,357.979,1.528,,
2.719,0.000,3.779,20.389,255.825,358.126,1.526,,
2.604,0.000,3.739,21.260,256.604,357.038,1.523,,
2.491,0.000,3.713,21.588,257.850,356.283,1.525,,
2.382,0.000,3.713,22.080,259.034,356.345,1.523,,
2.274,0.000,3.720,22.595,258.945,357.383,1.523,,
2.165,0.000,3.727,22.210,258.303,357.943,1.525,,
2.054,0.000,3.733,23.547,258.375,358.712,1.523,,
1.943,0.000,3.739,25.305,257.874,359.081,1.518,,
1.833,0.000,3.744,27.267,257.368,358.903,1.513,,
1.717,0.000,3.751,29.629,256.613,358.618,1.507,,
1.634,0.000,3.755,31.923,255.566,357.880,1.501,,
1.634,0.000,3.755,34.957,253.504,356.941,1.494,,
1.634,0.000,3.755,35.608,252.144,356.583,1.492,,
1.634,0.000,3.755,35.793,251.322,356.663,1.491,,
1.634,0.000,3.755,36.930,250.635,356.029,1.488,,
1.588,0.000,3.829,36.690,251.031,357.022,1.490,,
1.508,0.000,3.958,36.785,251.019,357.894,1.489,,
1.438,0.000,4.071,37.779,249.568,358.980,1.486,,
1.370,0.000,4.169,39.129,247.857,358.527,1.482,,
1.355,0.000,4.257,39.730,244.247,356.367,1.480,,
1.407,0.000,4.297,39.529,239.280,353.607,1.480,,
1.518,0.000,4.312,38.383,232.567,350.770,1.482,,
1.635,0.000,4.318,37.505,230.721,351.188,1.484,,
1.755,0.000,4.320,36.946,231.866,352.705,1.486,,
1.882,0.000,4.320,36.408,232.708,353.621,1.488,,
1.991,0.000,4.320,35.677,233.141,354.219,1.490,,
2.112,0.000,4.320,34.625,234.827,355.170,1.493,,
2.234,0.000,4.320,34.037,239.079,357.194,1.495,,
2.357,0.000,4.320,32.628,244.018,359.749,1.499,,
2.357,0.000,4.320,31.077,247.057,1.851,1.503,,
2.433,0.000,4.253,29.900,247.577,2.331,1.506,,
2.544,0.000,4.162,29.898,247.247,1.742,1.506,,
2.654,0.000,4.072,29.819,250.733,2.510,1.507,,
2.760,0.000,3.975,28.142,253.799,3.501,1.510,,
2.851,0.000,3.882,24.199,256.033,3.724,1.518,,
2.825,0.000,3.833,20.121,258.589,3.140,1.527,,
2.746,0.000,3.806,18.025,260.968,2.466,1.531,,
2.649,0.000,3.796,16.758,261.741,1.728,1.534,,
2.542,0.000,3.797,15.560,262.370,1.255,1.537,,
2.431,0.000,3.805,15.344,262.673,1.116,1.538,,
2.317,0.000,3.815,15.238,262.502,1.153,1.539,,
2.201,0.000,3.825,15.236,262.227,1.207,1.539,,
2.086,0.000,3.834,15.546,261.740,1.356,1.538,,
1.970,0.000,3.843,16.258,261.126,1.607,1.537,,
1.856,0.000,3.851,16.960,260.599,1.632,1.535,,
1.744,0.000,3.859,17.259,260.201,1.478,1.535,,
1.631,0.000,3.866,16.842,260.066,1.075,1.535,,
1.518,0.000,3.873,15.596,259.951,1.176,1.539,,
1.405,0.000,3.880,15.454,259.637,0.935,1.539,,
1.293,0.000,3.887,17.249,258.735,0.993,1.535,,
1.181,0.000,3.892,20.718,257.605,1.416,1.527,,
1.068,0.000,3.897,23.361,257.021,1.531,1.521,,
0.953,0.000,3.901,25.431,256.448,1.650,1.516,,
0.843,0.000,3.904,27.184,256.006,1.590,1.512,,
0.729,0.000,3.906,28.930,256.006,1.670,1.508,,
0.617,0.000,3.908,30.177,255.968,1.806,1.504,,
0.505,0.000,3.910,31.595,255.408,1.521,1.501,,
0.391,0.000,3.909,33.230,254.344,1.616,1.497,,
0.324,0.000,3.897,33.960,252.003,1.001,1.495,,
0.305,0.000,3.849,34.072,250.804,1.046,1.494,,
0.256,0.000,3.727,33.484,253.213,2.481,1.496,,
0.204,0.000,3.612,32.641,258.647,5.601,1.497,,
0.146,0.000,3.529,31.059,265.848,8.026,1.500,,
0.084,0.000,3.467,30.077,273.639,10.273,1.502,,
0.030,0.000,3.435,29.296,280.990,11.425,1.504,,
0.027,0.000,3.476,27.409,289.466,12.651,1.507,,
0.087,0.000,3.594,26.178,296.157,13.225,1.510,,
0.087,0.000,3.594,26.061,301.165,13.305,1.509,,
0.087,0.000,3.594,26.453,302.200,12.877,1.509,,
0.087,0.000,3.594,27.394,297.948,11.397,1.508,,
0.087,0.000,3.594,28.812,287.123,7.177,1.507,,
0.087,0.000,3.594,30.997,278.996,3.342,1.503,,
0.087,0.000,3.594,31.148,269.775,0.806,1.503,,
0.087,0.000,3.594,31.504,264.883,359.041,1.503,,
0.087,0.000,3.594,31.665,268.382,1.312,1.502,,
0.087,0.000,3.594,31.706,271.035,2.586,1.502,,
0.087,0.000,3.594,32.085,274.162,3.625,1.501,,
0.087,0.000,3.594,32.171,277.298,4.522,1.501,,
0.087,0.000,3.594,32.269,278.311,4.832,1.500,,
0.087,0.000,3.594,32.993,280.423,5.677,1.499,,
0.087,0.000,3.594,33.481,282.996,6.511,1.497,,
0.087,0.000,3.594,32.823,287.449,8.204,1.498,,
0.087,0.000,3.594,32.243,292.196,10.264,1.499,,
0.087,0.000,3.594,32.409,295.018,10.621,1.498,,
0.087,0.000,3.594,32.320,296.673,10.409,1.498,,
0.087,0.000,3.594,32.140,298.614,10.909,1.498,,
0.087,0.000,3.594,31.953,299.350,10.840,1.499,,
0.087,0.000,3.594,32.222,299.487,10.813,1.498,,
0.087,0.000,3.594,32.171,300.157,11.000,1.498,,
0.087,0.000,3.594,32.221,300.155,11.061,1.498,,
0.087,0.000,3.594,32.345,300.182,10.940,1.498,,
0.087,0.000,3.594,32.537,300.409,11.189,1.497,,
0.087,0.000,3.594,32.621,300.663,11.417,1.497,,
0.087,0.000,3.594,32.602,300.243,11.142,1.497,,
0.087,0.000,3.594,31.323,299.376,10.862,1.499,,
0.087,0.000,3.594,23.806,301.312,10.423,1.516,,
0.087,0.000,3.594,19.781,310.860,11.299,1.525,,
0.087,0.000,3.594,16.389,320.264,13.393,1.531,,
0.087,0.000,3.594,21.088,299.922,9.219,1.525,,
0.087,0.000,3.594,25.044,267.884,1.504,1.518,,
0.087,0.000,3.594,24.057,260.226,359.767,1.521,,
0.093,0.000,3.605,20.292,277.437,3.661,1.528,,
0.122,0.000,3.641,10.939,314.671,11.043,1.543,,
0.171,0.000,3.656,6.500,338.938,12.466,1.548,,
0.225,0.000,3.661,7.704,341.577,10.878,1.545,,
0.281,0.000,3.667,6.946,341.167,9.865,1.547,,
0.336,0.000,3.672,5.733,341.202,9.574,1.550,,
0.392,0.000,3.676,4.583,343.480,9.066,1.552,,
0.447,0.000,3.678,3.765,345.345,9.103,1.554,,
0.498,0.000,3.681,4.355,344.892,8.666,1.554,,
0.545,0.000,3.688,4.425,344.256,8.311,1.554,,
0.598,0.000,3.698,4.383,343.433,8.158,1.554,,
0.620,0.000,3.700,4.324,343.183,8.026,1.554,,
0.620,0.000,3.700,4.931,341.983,8.003,1.553,,
0.620,0.000,3.700,5.481,339.069,8.139,1.552,,
0.620,0.000,3.700,4.881,339.940,8.219,1.553,,
0.620,0.000,3.700,4.832,340.199,8.062,1.553,,
0.620,0.000,3.700,4.810,340.198,7.665,1.554,,
0.620,0.000,3.700,4.399,340.148,7.682,1.554,,
0.620,0.000,3.700,4.251,339.750,7.522,1.555,,
0.636,0.000,3.722,4.619,339.140,7.530,1.554,,
0.658,0.000,3.754,4.691,338.724,7.467,1.554,,
0.681,0.000,3.793,4.693,338.498,7.517,1.553,,
0.710,0.000,3.833,4.423,338.698,7.743,1.554,,
0.741,0.000,3.871,3.712,339.062,7.851,1.555,,
0.763,0.000,3.909,1.800,340.591,8.364,1.558,,
0.750,0.000,3.948,0.532,341.564,8.940,1.560,,
0.707,0.000,3.975,359.038,341.410,10.063,1.561,,
0.660,0.000,3.997,359.577,341.555,11.159,1.559,,
0.613,0.000,4.018,0.939,340.557,12.389,1.554,,
0.566,0.000,4.038,1.250,340.059,13.550,1.552,,
0.520,0.000,4.056,1.525,339.445,13.863,1.551,,
0.473,0.000,4.071,1.288,339.403,13.778,1.551,,
0.420,0.000,4.075,1.720,336.070,13.299,1.554,,
0.369,0.000,4.056,5.371,306.082,7.646,1.553,,
0.346,0.000,4.009,8.097,259.112,0.010,1.549,,
0.366,0.000,3.958,3.138,217.170,354.913,1.558,,
0.410,0.000,3.924,359.264,196.389,354.127,1.565,,
0.460,0.000,3.900,359.616,190.084,355.735,1.565,,
0.512,0.000,3.881,359.756,183.501,356.755,1.565,,
0.567,0.000,3.869,359.796,180.152,357.487,1.566,,
0.620,0.000,3.853,359.679,179.279,357.908,1.566,,
0.664,0.000,3.829,359.673,180.485,357.957,1.566,,
0.695,0.000,3.816,358.963,184.051,357.520,1.566,,
0.699,0.000,3.815,359.212,189.609,357.649,1.566,,
0.694,0.000,3.815,359.463,200.294,358.065,1.566,,
0.676,0.000,3.815,0.969,212.768,357.896,1.564,,
0.650,0.000,3.821,1.793,240.432,359.125,1.563,,
0.630,0.000,3.844,1.691,284.382,4.364,1.562,,
0.636,0.000,3.879,359.707,331.261,6.346,1.563,,
0.661,0.000,3.902,357.433,0.986,7.058,1.565,,
0.695,0.000,3.932,358.417,5.533,6.251,1.561,,
0.719,0.000,3.972,358.152,5.063,7.285,1.559,,
0.719,0.000,4.025,357.364,3.023,9.825,1.557,,
0.713,0.000,4.078,357.254,0.417,11.476,1.554,,
0.700,0.000,4.131,356.979,358.368,12.653,1.551,,
0.686,0.000,4.184,357.293,356.146,13.978,1.547,,
0.666,0.000,4.236,357.854,353.925,14.734,1.544,,
0.634,0.000,4.281,359.330,352.015,15.224,1.541,,
0.613,0.000,4.328,0.120,349.256,13.361,1.542,,
0.598,0.000,4.377,359.385,348.120,12.157,1.548,,
0.586,0.000,4.422,359.964,346.829,10.968,1.550,,
0.572,0.000,4.469,358.970,346.324,9.310,1.555,,
0.558,0.000,4.518,359.075,346.684,8.641,1.558,,
0.540,0.000,4.571,358.887,344.081,7.828,1.561,,
0.524,0.000,4.623,358.349,346.515,7.823,1.562,,
0.511,0.000,4.672,357.433,347.959,6.997,1.565,,
0.502,0.000,4.720,357.004,349.053,6.947,1.565,,
0.496,0.000,4.769,357.019,349.265,7.154,1.565,,
0.489,0.000,4.817,357.358,349.119,7.109,1.564,,
0.482,0.000,4.866,357.445,349.037,7.233,1.564,,
0.474,0.000,4.916,357.983,348.436,7.209,1.563,,
0.464,0.000,4.966,358.793,347.627,7.121,1.561,,
0.455,0.000,5.015,359.593,347.319,7.114,1.560,,
0.447,0.000,5.064,359.959,347.703,7.399,1.559,,
0.438,0.000,5.113,0.251,347.646,7.453,1.558,,
0.430,0.000,5.163,0.299,348.222,7.718,1.558,,
0.422,0.000,5.213,0.546,349.184,8.028,1.557,,
0.416,0.000,5.264,0.248,350.348,8.614,1.557,,
0.410,0.000,5.314,358.928,350.368,9.090,1.558,,
0.403,0.000,5.364,359.325,349.503,7.650,1.558,,
0.396,0.000,5.414,359.165,349.275,4.580,1.560,,
0.389,0.000,5.464,0.405,348.615,4.271,1.555,,
0.382,0.000,5.514,1.094,349.032,4.421,1.560,,
0.375,0.000,5.564,0.793,350.862,4.502,1.560,,
0.371,0.000,5.614,1.829,353.258,5.414,1.557,,
0.368,0.000,5.665,359.813,354.442,6.451,1.561,,
0.367,0.000,5.715,359.631,355.868,7.295,1.561,,
0.366,0.000,5.766,358.683,355.521,7.180,1.562,,
0.364,0.000,5.817,358.490,354.962,6.371,1.564,,
0.362,0.000,5.868,357.566,355.240,4.336,1.567,,
0.360,0.000,5.919,356.320,355.791,2.849,1.570,,
0.359,0.000,5.970,354.675,356.373,2.340,1.575,,
0.358,0.000,6.020,354.411,356.104,3.459,1.574,,
0.356,0.000,6.072,354.826,355.255,3.991,1.573,,
0.354,0.000,6.123,355.373,354.697,4.638,1.572,,
0.352,0.000,6.174,356.172,354.021,5.137,1.570,,
0.349,0.000,6.224,357.056,353.364,5.346,1.569,,
0.345,0.000,6.276,357.557,352.876,5.623,1.568,,
0.341,0.000,6.328,358.038,351.905,5.600,1.567,,
0.336,0.000,6.379,357.916,351.589,5.584,1.567,,
0.332,0.000,6.429,357.894,351.536,5.284,1.567,,
0.327,0.000,6.480,358.117,351.361,5.245,1.567,,
0.322,0.000,6.532,358.374,350.991,5.393,1.566,,
0.316,0.000,6.582,358.813,350.208,5.632,1.565,,
0.307,0.000,6.633,1.861,340.468,6.819,1.562,,
0.279,0.000,6.673,10.655,308.550,4.087,1.546,,
0.231,0.000,6.689,14.510,268.399,359.080,1.534,,
0.184,0.000,6.671,11.891,232.833,353.374,1.535,,
0.148,0.000,6.635,9.792,215.501,349.425,1.539,,
0.118,0.000,6.593,11.449,210.721,351.335,1.537,,
0.091,0.000,6.550,10.656,206.092,350.897,1.539,,
0.066,0.000,6.506,10.331,203.983,351.075,1.540,,
0.042,0.000,6.463,10.204,205.753,350.945,1.542,,
0.005,0.000,6.431,8.862,238.522,356.390,1.549,,
-0.039,0.000,6.443,5.903,294.247,4.336,1.554,,
-0.055,0.000,6.487,2.399,344.335,7.350,1.558,,
-0.045,0.000,6.535,1.067,0.459,7.310,1.560,,
-0.034,0.000,6.584,3.708,355.535,5.593,1.554,,
-0.024,0.000,6.633,5.173,357.188,4.363,1.551,,
-0.012,0.000,6.683,5.667,359.643,3.614,1.551,,
0.002,0.000,6.733,5.466,0.414,3.314,1.552,,
0.016,0.000,6.782,3.028,0.458,3.600,1.557,,
0.030,0.000,6.831,2.228,359.815,4.354,1.559,,
0.043,0.000,6.881,0.653,359.292,4.483,1.562,,
0.056,0.000,6.932,1.106,358.693,5.410,1.561,,
0.068,0.000,6.981,1.483,357.947,4.500,1.561,,
0.080,0.000,7.031,2.859,356.550,4.609,1.558,,
0.089,0.000,7.082,9.218,353.095,4.025,1.546,,
0.095,0.000,7.134,18.773,351.588,3.403,1.527,,
0.102,0.000,7.185,20.947,350.936,3.961,1.523,,
0.108,0.000,7.237,20.727,351.522,4.113,1.523,,
0.115,0.000,7.288,19.938,353.014,4.297,1.524,,
0.123,0.000,7.338,19.325,354.382,4.814,1.526,,
0.131,0.000,7.389,19.086,353.727,4.426,1.526,,
0.138,0.000,7.439,18.352,351.444,3.759,1.528,,
0.143,0.000,7.490,17.905,350.228,3.377,1.529,,
0.148,0.000,7.541,17.698,350.217,3.416,1.530,,
0.152,0.000,7.592,17.161,347.121,2.935,1.531,,
0.150,0.000,7.643,16.728,339.903,2.065,1.533,,
0.139,0.000,7.693,14.460,327.281,358.964,1.538,,
0.121,0.000,7.742,13.670,323.061,357.058,1.540,,
0.101,0.000,7.790,13.433,323.025,356.486,1.540,,
0.081,0.000,7.838,12.739,323.152,356.531,1.542,,
0.062,0.000,7.887,12.451,325.424,357.291,1.543,,
0.048,0.000,7.939,11.689,331.987,358.827,1.545,,
0.043,0.000,7.987,10.352,343.277,1.178,1.547,,
0.051,0.000,8.036,9.643,351.980,2.722,1.548,,
0.066,0.000,8.081,9.164,355.445,3.227,1.549,,
0.081,0.000,8.125,9.304,355.648,3.077,1.548,,
0.097,0.000,8.170,9.174,355.901,2.781,1.549,,
0.113,0.000,8.215,8.531,356.844,2.867,1.550,,
0.130,0.000,8.259,8.252,356.986,3.685,1.550,,
0.147,0.000,8.304,7.982,356.594,3.899,1.551,,
0.163,0.000,8.349,7.661,356.371,4.229,1.552,,
0.180,0.000,8.394,7.759,356.217,4.304,1.551,,
0.196,0.000,8.442,7.570,355.959,4.419,1.552,,
0.211,0.000,8.486,7.404,355.779,4.379,1.552,,
0.226,0.000,8.533,7.306,355.647,4.513,1.552,,
0.240,0.000,8.581,7.335,355.161,4.346,1.552,,
0.254,0.000,8.628,7.184,354.754,4.337,1.552,,
0.267,0.000,8.676,7.070,354.400,4.399,1.552,,
0.280,0.000,8.724,6.909,354.046,4.557,1.552,,
0.293,0.000,8.773,7.036,353.488,4.256,1.552,,
0.305,0.000,8.821,6.955,352.866,3.969,1.553,,
0.317,0.000,8.870,6.964,352.586,3.740,1.553,,
0.328,0.000,8.920,7.007,352.711,3.573,1.553,,
0.341,0.000,8.972,6.946,352.949,3.628,1.553,,
0.352,0.000,9.018,6.847,352.989,3.599,1.553,,
0.364,0.000,9.066,6.726,353.031,3.653,1.553,,
0.375,0.000,9.115,6.387,353.109,3.772,1.554,,
0.385,0.000,9.164,6.175,353.036,3.741,1.554,,
0.396,0.000,9.213,6.011,352.976,3.724,1.554,,
0.405,0.000,9.263,6.056,352.749,3.839,1.554,,
0.415,0.000,9.312,6.018,352.237,4.113,1.554,,
0.424,0.000,9.362,6.126,352.045,4.058,1.554,,
0.432,0.000,9.412,6.048,351.972,4.100,1.554,,
0.441,0.000,9.462,5.990,351.958,4.111,1.554,,
0.450,0.000,9.512,5.940,351.957,4.029,1.554,,
0.458,0.000,9.561,5.981,351.927,4.115,1.554,,
0.466,0.000,9.612,6.041,351.787,4.248,1.554,,
0.473,0.000,9.661,6.183,351.737,4.245,1.554,,
0.479,0.000,9.711,6.224,351.749,4.171,1.553,,
0.485,0.000,9.762,6.368,351.781,4.173,1.553,,
0.490,0.000,9.812,6.448,351.763,4.215,1.553,,
0.496,0.000,9.863,6.573,351.897,4.163,1.553,,
0.503,0.000,9.915,6.480,351.794,4.263,1.553,,
