"Player Position X {0.100}",4.712,4.712,4.712,4.712,4.629,4.551,4.463,4.369,4.257,4.134,4.004,3.939,3.820,3.679,3.519,3.364,3.283,3.268,3.179,3.096,3.052,3.009,2.964,2.909,2.806,2.662,2.596,2.577,2.564,2.561,2.561,2.532,2.506,2.490,2.484,2.486,2.486,2.577,2.729,2.869,2.982,3.122,3.168,3.265,3.435,3.618,3.749,3.784,3.793,3.809,3.838,3.856,3.863,3.868,3.868,3.868,3.841,3.795,3.746,3.726,3.756,3.828,3.923,4.037,4.148,4.269,4.426,4.426,4.467,4.493,4.507,4.515,4.515,4.515,4.515,4.515,4.515,4.515,4.515,4.515,4.515,4.515,4.515,4.515,4.515,4.515,4.589,4.698,4.838,4.950,5.095,5.208,5.352,5.451,5.586,5.731,5.892,6.009,6.009,5.889,5.710,5.578,5.498,5.460,5.453,5.461,5.489,5.532,5.552,5.510,5.379,5.231,5.126,4.977,4.819,4.661,4.506,4.348,4.197,4.036,3.878,3.728,3.565,3.418,3.263,3.108,2.954,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.817,2.659,2.522,2.392,2.250,2.116,1.970,1.820,1.687,1.544,1.408,1.275,1.136,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.093,1.060,1.021,0.974,0.929,0.888,0.861,0.846,0.827,0.785,0.724,0.637,0.595,0.643,0.745,0.860,0.992,1.095,1.195,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.297,1.260,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.185,1.151,1.119,1.090,1.064,1.073,1.110,1.152,1.199,1.259,1.319,1.328,1.264,1.193,1.180,1.214,1.269,1.311,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.316,1.294,1.265,1.227,1.177,1.115,1.055,0.993,0.944,0.910,0.889,0.891,0.947,0.981,1.007,1.028,1.041,1.055,1.048,1.001,0.945,0.899,0.860,0.843,0.831,0.853,0.892,-0.138,-0.070,-1.210,-1.160,-1.766,-1.719,-1.654,-1.633,-1.652,-1.686,-1.702,-1.706,-1.701,-1.695,-1.684,-1.675,-1.676,-1.675,-1.674,-1.672,-1.672,-1.672,-1.673,-1.674,-1.674,-1.675,-1.674,-1.674,-1.673,-1.672,-1.671,-1.671,-1.670,-1.670,-1.669,-1.669,-1.669,-1.668,-1.667,-1.666,-1.665,-1.664,-1.663,-1.661,-1.659,-1.658,-1.657,-1.657,-1.657,-1.656,-1.656,-1.656,-1.656,-1.656,-1.656,-1.657,-1.658,-1.659,-1.659,-1.658,-1.657,-1.656,-1.656,-1.655,-1.653,-1.652,-1.649,-1.637,-1.622,-1.607,-1.590,-1.572,-1.554,-1.535,-1.518,-1.503,-1.487,-1.472,-1.458,-1.448,-1.447,-1.448,-1.450,-1.449,-1.449,-1.448,-1.449,-1.452,-1.455,-1.460,-1.464,-1.468,-1.472,-1.475,-1.477,-1.480,-1.484,-1.487,-1.491,-1.495,-1.499,-1.501,-1.504,-1.505,-1.505,-1.504,-1.502,-1.500,-1.497,-1.497,-1.501,-1.506,-1.509,-1.511,-1.510,-1.507,-1.504,-1.499,-1.494,-1.489,-1.485,-1.481,-1.476,-1.469,-1.463,-1.459,-1.460,-1.471,-1.497,-1.533,-1.568,-1.598,-1.622,-1.641,-1.659,-1.674,-1.689,-1.704,-1.718,-1.730,-1.731,-1.721,-1.704,-1.681,-1.654,-1.627,-1.598,-1.572,-1.546,-1.520,-1.492,-1.468,-1.441,-1.414,-1.387,-1.362,-1.336,-1.314,-1.296,-1.284,-1.279,-1.278,-1.282,-1.287,-1.293,-1.299,-1.305,-1.310,-1.316,-1.319,-1.320,-1.319,-1.318,-1.323,-1.331,-1.341,-1.351,-1.360,-1.369,-1.379,-1.388,-1.397,-1.404,-1.411,-1.417,-1.424,-1.430,-1.435,-1.438,-1.439,-1.439,-1.438,-1.438,-1.437,-1.436,-1.435,-1.434,-1.433,-1.431,-1.428,-1.424,-1.417,-1.408,-1.398,-1.388,-1.378,-1.367,-1.360,-1.355,-1.350,-1.344,-1.340,-1.338,-1.337,-1.336,-1.335,-1.334,-1.334,-1.332,-1.331,-1.330,-1.329,-1.328,-1.327,-1.326,-1.325,-1.324,-1.323,-1.323,-1.322,-1.322,-1.321,-1.320,-1.319,-1.318,-1.318,-1.317,-1.316,-1.316,-1.315,-1.314,-1.314,-1.314,-1.313,-1.313,-1.313,-1.313,-1.313,-1.313,-1.313,-1.313,-1.312,-1.312,-1.312,-1.312,-1.312,-1.312,-1.312,-1.312,-1.312,-1.312,-1.312,-1.311,-1.311,-1.311,-1.310,-1.310,-1.309,-1.309,-1.309,-1.309,-1.309,-1.309,-1.309,-1.309,-1.308,-1.308,-1.307,-1.306,-1.305,-1.304,-1.304,-1.303,-1.302,-1.299,-1.289,-1.270,-1.246,-1.226,-1.205,-1.176,-1.154,-1.123,-1.098,-1.063,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.000,-0.952,-0.919,-0.880,-0.836,-0.802,-0.840,-0.793,-0.794,-0.739,-0.727,-0.679,-0.614,-0.614,-0.633,-0.672,-0.709,-0.748,-0.794,-0.780,-0.727,-0.683,-0.629,-0.585,-0.541,-0.481,-0.436,-0.391,-0.336,-0.282,-0.240,-0.195,-0.141,-0.098,-0.056,0.001,0.045,0.103,0.147,0.206,0.253,0.310,0.367,0.412,0.468,0.514,0.572,0.616,0.660,0.705,0.763,0.808,0.866,0.910,0.955,1.001,1.060,1.105,1.166,1.227,1.289,1.348,1.414,1.477,1.536,1.581,1.628,1.688,1.750,1.809,1.855,1.915,1.962,2.009,2.056,2.114,2.160,2.221,2.281,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.329,2.350,2.319,2.271,2.228,2.195,2.179,2.167,2.154,2.114,2.068,2.024,1.982,1.934,1.885,1.837,1.794,1.757,1.718,1.667,1.614,1.565,1.513,1.462,1.415,1.362,1.313,1.263,1.212,1.161,1.113,1.061,1.013,0.966,0.918,0.867,0.813,0.761,0.715,0.664,0.613,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.545,0.509,0.467,0.433,0.384,0.343,0.288,0.242,0.197,0.151,0.092,0.048,-0.001,-0.046,-0.101,-0.159,-0.212,-0.272,-0.314,-0.354,-0.393,-0.428,-0.465,-0.506,-0.539,-0.576,-0.613,-0.648,-0.684,-0.721,-0.758,-0.795,-0.833,-0.871,-0.909,-0.948,-0.987,-1.025,-1.066,-1.111,-1.140,-1.140,-1.107,-1.074,-1.054,-1.030,-1.014,-0.991,-0.974,-0.954,-0.936,-0.919,-0.905,-0.891,-0.878,-0.870,-0.863,-0.858,-0.850,-0.843,-0.836,-0.840,-0.847,-0.851,-0.852,-0.852,-0.850,-0.849,-0.846,-0.844,-0.842,-0.840,-0.837,-0.834,-0.828,-0.822,-0.815,-0.807,-0.795,-0.782,-0.761,-0.743,-0.743,-0.743,-0.743,-0.743,-0.743,-0.743,-0.743,-0.743,-0.743,-0.743,-0.743,-0.743,-0.743,-0.732,-0.700,-0.650,-0.606,-0.551,-0.508,-0.458,-0.413,-0.364,-0.308,-0.250,-0.209,-0.181,-0.153,-0.124,-0.093,-0.043,0.011,0.067,0.121,0.164
"Player Position Y {0.100}",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Player Position Z {0.100}",8.259,8.259,8.259,8.259,8.210,8.059,7.913,7.764,7.647,7.577,7.532,7.523,7.593,7.566,7.555,7.585,7.623,7.680,7.758,7.885,8.010,8.134,8.258,8.376,8.478,8.580,8.641,8.679,8.701,8.712,8.701,8.602,8.457,8.313,8.163,8.022,8.022,8.001,8.012,8.076,8.152,8.234,8.196,8.176,8.190,8.182,8.175,8.173,8.169,8.145,8.131,8.118,8.111,8.106,8.106,8.106,8.105,8.098,8.038,7.972,7.865,7.739,7.640,7.565,7.513,7.471,7.520,7.520,7.652,7.812,7.979,8.064,8.064,8.064,8.064,8.064,8.064,8.064,8.064,8.064,8.064,8.064,8.064,8.064,8.064,8.064,8.057,8.066,8.101,8.136,8.179,8.212,8.256,8.326,8.414,8.450,8.439,8.405,8.405,8.337,8.353,8.471,8.629,8.802,8.987,9.117,9.298,9.484,9.660,9.758,9.845,9.921,9.966,10.015,10.039,10.025,9.997,9.972,9.956,9.947,9.945,9.942,9.938,9.932,9.921,9.905,9.884,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.876,9.918,9.932,9.949,9.962,9.968,9.970,9.970,9.968,9.964,9.958,9.950,9.939,9.928,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.925,9.999,10.033,10.143,10.262,10.389,10.521,10.662,10.804,10.950,11.063,11.178,11.280,11.194,11.075,10.965,10.881,10.803,10.749,10.699,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.650,10.694,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.685,10.682,10.644,10.600,10.549,10.493,10.435,10.402,10.372,10.342,10.305,10.266,10.218,10.189,10.186,10.218,10.246,10.285,10.307,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.316,10.249,10.186,10.120,10.059,10.005,9.965,9.929,9.888,9.834,9.776,9.732,9.672,9.690,9.741,9.801,9.859,9.897,9.865,9.811,9.765,9.759,9.781,9.824,9.873,9.922,9.978,10.033,9.436,9.466,9.761,9.782,10.765,10.742,10.704,10.695,10.727,10.773,10.806,10.845,10.878,10.911,10.960,11.004,11.050,11.121,11.171,11.243,11.313,11.367,11.419,11.468,11.517,11.592,11.660,11.710,11.781,11.832,11.902,11.957,12.012,12.071,12.125,12.182,12.237,12.300,12.375,12.445,12.514,12.587,12.656,12.726,12.798,12.855,12.924,12.975,13.047,13.097,13.151,13.224,13.292,13.359,13.431,13.498,13.567,13.639,13.706,13.774,13.844,13.915,13.970,14.038,14.111,14.178,14.246,14.316,14.382,14.448,14.515,14.579,14.645,14.719,14.783,14.842,14.907,14.972,15.031,15.099,15.164,15.230,15.295,15.361,15.429,15.503,15.554,15.622,15.686,15.751,15.813,15.877,15.943,16.006,16.069,16.133,16.196,16.259,16.328,16.392,16.453,16.518,16.578,16.639,16.702,16.763,16.824,16.883,16.950,17.009,17.068,17.130,17.187,17.247,17.306,17.365,17.423,17.483,17.547,17.605,17.663,17.722,17.778,17.837,17.896,17.962,18.024,18.083,18.136,18.184,18.230,18.276,18.328,18.379,18.434,18.485,18.540,18.594,18.650,18.710,18.766,18.823,18.878,18.927,18.977,19.024,19.072,19.117,19.163,19.210,19.265,19.312,19.361,19.408,19.456,19.501,19.548,19.595,19.648,19.702,19.761,19.817,19.873,19.924,19.980,20.034,20.091,20.145,20.201,20.256,20.311,20.367,20.430,20.489,20.542,20.597,20.647,20.701,20.754,20.807,20.860,20.916,20.970,21.025,21.077,21.130,21.181,21.236,21.288,21.342,21.394,21.446,21.496,21.549,21.605,21.662,21.715,21.768,21.820,21.875,21.927,21.980,22.030,22.081,22.131,22.188,22.252,22.305,22.355,22.405,22.474,22.539,22.606,22.657,22.712,22.765,22.819,22.885,22.938,22.991,23.057,23.109,23.174,23.225,23.281,23.332,23.398,23.450,23.501,23.553,23.603,23.669,23.719,23.769,23.835,23.894,23.958,24.010,24.062,24.127,24.178,24.231,24.300,24.365,24.418,24.470,24.520,24.582,24.651,24.717,24.781,24.834,24.897,24.951,25.001,25.054,25.119,25.184,25.245,25.309,25.371,25.437,25.501,25.555,25.610,25.676,25.741,25.791,25.861,25.924,25.992,26.043,26.108,26.164,26.226,26.291,26.343,26.407,26.475,26.542,26.607,26.657,26.723,26.778,26.840,26.906,26.971,27.031,27.077,27.123,27.182,27.227,27.287,27.332,27.388,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.442,27.463,27.507,27.544,27.594,27.644,27.677,27.746,27.779,27.839,27.852,27.923,27.919,27.917,27.917,27.913,27.922,27.928,27.933,27.939,27.940,27.950,27.959,27.969,27.977,27.985,27.995,28.002,28.009,28.018,28.031,28.041,28.053,28.068,28.080,28.092,28.105,28.103,28.097,28.093,28.094,28.096,28.098,28.100,28.100,28.101,28.102,28.104,28.105,28.105,28.106,28.105,28.104,28.104,28.103,28.103,28.103,28.103,28.104,28.103,28.103,28.101,28.099,28.097,28.097,28.099,28.102,28.105,28.108,28.111,28.113,28.114,28.114,28.115,28.117,28.119,28.122,28.124,28.126,28.128,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.129,28.124,28.132,28.119,28.084,28.032,27.984,27.930,27.881,27.856,27.854,27.854,27.854,27.854,27.851,27.856,27.885,27.909,27.931,27.949,27.960,27.966,27.972,27.977,27.979,27.982,27.985,27.988,27.993,27.999,28.007,28.015,28.023,28.031,28.039,28.046,28.054,28.060,28.066,28.072,28.078,28.082,28.082,28.082,28.082,28.082,28.082,28.082,28.082,28.082,28.082,28.082,28.082,28.082,28.082,28.082,28.082,28.082,28.082,28.082,28.116,28.145,28.177,28.201,28.230,28.250,28.258,28.262,28.263,28.265,28.269,28.280,28.305,28.337,28.367,28.370,28.354,28.326,28.300,28.269,28.231,28.192,28.146,28.094,28.052,28.007,27.965,27.925,27.884,27.845,27.805,27.766,27.726,27.688,27.648,27.608,27.568,27.530,27.497,27.496,27.527,27.574,27.612,27.649,27.688,27.744,27.784,27.836,27.877,27.928,27.978,28.028,28.068,28.107,28.147,28.185,28.222,28.258,28.297,28.335,28.377,28.412,28.460,28.506,28.555,28.595,28.644,28.685,28.735,28.776,28.828,28.869,28.917,28.959,29.007,29.047,29.088,29.128,29.175,29.214,29.259,29.292,29.330,29.354,29.377,29.395,29.395,29.395,29.395,29.395,29.395,29.395,29.395,29.395,29.395,29.400,29.414,29.429,29.438,29.449,29.448,29.441,29.431,29.420,29.416,29.415,29.435,29.458,29.484,29.511,29.535,29.558,29.572,29.570,29.562,29.555
