"Player Height {0.100}",1.534,1.532,1.532,1.534,1.540,1.544,1.544,1.543,1.543,1.543,1.541,1.538,1.538,1.537,1.537,1.528,1.524,1.519,1.517,1.516,1.515,1.515,1.514,1.513,1.512,1.511,1.513,1.513,1.515,1.515,1.515,1.516,1.519,1.523,1.526,1.530,1.536,1.540,1.542,1.543,1.543,1.543,1.543,1.543,1.544,1.542,1.541,1.539,1.537,1.535,1.533,1.534,1.529,1.528,1.528,1.527,1.524,1.522,1.522,1.523,1.523,1.519,1.518,1.519,1.520,1.523,1.526,1.527,1.530,1.534,1.538,1.539,1.540,1.543,1.549,1.556,1.560,1.565,1.567,1.568,1.570,1.572,1.575,1.582,1.601,1.615,1.622,1.621,1.609,1.596,1.587,1.583,1.581,1.580,1.578,1.578,1.580,1.584,1.587,1.591,1.591,1.590,1.585,1.573,1.564,1.564,1.564,1.566,1.572,1.577,1.578,1.578,1.577,1.578,1.578,1.578,1.578,1.577,1.577,1.577,1.576,1.575,1.573,1.573,1.573,1.577,1.580,1.581,1.580,1.580,1.581,1.582,1.581,1.579,1.578,1.574,1.571,1.569,1.567,1.566,1.564,1.560,1.557,1.555,1.553,1.552,1.552,1.551,1.549,1.548,1.547,1.549,1.549,1.547,1.546,1.544,1.542,1.539,1.536,1.530,1.524,1.516,1.509,1.506,1.505,1.504,1.507,1.518,1.530,1.543,1.545,1.543,1.541,1.541,1.541,1.535,1.525,1.522,1.520,1.521,1.523,1.519,1.516,1.514,1.527,1.537,1.536,1.535,1.529,1.523,1.521,1.514,1.509,1.492,1.492,1.496,1.502,1.502,1.494,1.492,1.493,1.497,1.501,1.500,1.494,1.490,1.497,1.494,1.490,1.487,1.492,1.498,1.503,1.506,1.518,1.540,1.556,1.574,1.576,1.577,1.580,1.579,1.577,1.574,1.570,1.570,1.571,1.572,1.575,1.576,1.578,1.580,1.580,1.581,1.583,1.582,1.579,1.576,1.571,1.572,1.578,1.571,1.573,1.576,1.577,1.586,1.590,1.593,1.596,1.598,1.598,1.600,1.602,1.606,1.605,1.605,1.604,1.606,1.606,1.607,1.607,1.606,1.607,1.607,1.606,1.606,1.605,1.602,1.597,1.586,1.579,1.578,1.580,1.584,1.591,1.600,1.600,1.598,1.595,1.593,1.595,1.594,1.595,1.599,1.599,1.600,1.600,1.600,1.600,1.600,1.600,1.600,1.601,1.601,1.601,1.601,1.601,1.600,1.599,1.597,1.597,1.595,1.595,1.595,1.596,1.597,1.598,1.598,1.599,1.600,1.602,1.603,1.603,1.604,1.603,1.603,1.603,1.606,1.607,1.607,1.607,1.608,1.607,1.608,1.609,1.610,1.611,1.612,1.613,1.614,1.614,1.615,1.614,1.614,1.614,1.613,1.611,1.610,1.609,1.609,1.609,1.608,1.607,1.607,1.607,1.608,1.609,1.609,1.608,1.607,1.607,1.607,1.606,1.605,1.604,1.603,1.599,1.598,1.596,1.595,1.594,1.593,1.593,1.593,1.592,1.592,1.589,1.585,1.580,1.578,1.569,1.562,1.557,1.555,1.554,1.553,1.554,1.561,1.565,1.567,1.567,1.569,1.569,1.566,1.570,1.572,1.566,1.576,1.583,1.586,1.589,1.588,1.585,1.585,1.590,1.593,1.589,1.587,1.588,1.593,1.604,1.606,1.609,1.609,1.610,1.610,1.607,1.607,1.606,1.600,1.599,1.598,1.595,1.594,1.594,1.595,1.596,1.597,1.598,1.599,1.599,1.599,1.599,1.599,1.599,1.598,1.598,1.598,1.599,1.599,1.600,1.600,1.600,1.601,1.602,1.602,1.602,1.602,1.601,1.602,1.603,1.575,1.561,1.558,1.555,1.551,1.549,1.540,1.540,1.538,1.539,1.545,1.546,1.551,1.550,1.551,1.552,1.552,1.545,1.547,1.547,1.553,1.558,1.559,1.560,1.563,1.566,1.570,1.573,1.574,1.576,1.580,1.583,1.582,1.581,1.581,1.582,1.582,1.584,1.585,1.586,1.587,1.588,1.589,1.589,1.590,1.591,1.592,1.592,1.593,1.593,1.594,1.594,1.594,1.594,1.593,1.594,1.594,1.594,1.595,1.595,1.595,1.595,1.595,1.594,1.594,1.594,1.595,1.595,1.595,1.595,1.594,1.595,1.595,1.595,1.596,1.596,1.597,1.601,1.600,1.601,1.601,1.601,1.601,1.602,1.604,1.603,1.602,1.602,1.604,1.609,1.611,1.622,1.634,1.638,1.643,1.645,1.634,1.618,1.607,1.600,1.598,1.596,1.595,1.595,1.597,1.598,1.600,1.602,1.602,1.604,1.604,1.605,1.605,1.604,1.604,1.603,1.602,1.601,1.599,1.596,1.591,1.591,1.590,1.590,1.591,1.591,1.591,1.591,1.590,1.589,1.590,1.589,1.589,1.588,1.589,1.588,1.586,1.584,1.581,1.579,1.580,1.582,1.581,1.584,1.583,1.587,1.590,1.591,1.593,1.593,1.592,1.590,1.589,1.588,1.588,1.589,1.590,1.591,1.592,1.592,1.592,1.592,1.590,1.582,1.575,1.575,1.576,1.576,1.579,1.583,1.588,1.595,1.594,1.591,1.595,1.603,1.607,1.610,1.613,1.618,1.618,1.618,1.620,1.626,1.635,1.639,1.640,1.640,1.640,1.639,1.636,1.635,1.635,1.635,1.635,1.635,1.635,1.635,1.634,1.634,1.634,1.634,1.634,1.632,1.620,1.601,1.586,1.584,1.584,1.585,1.586,1.587,1.587,1.587,1.587,1.588,1.589,1.589,1.590,1.589,1.589,1.590,1.590,1.591,1.591,1.590,1.590,1.591,1.591,1.591,1.591,1.591,1.591,1.591,1.590,1.589,1.585,1.578,1.571,1.564,1.558,1.554,1.553,1.552,1.552,1.551,1.552,1.553,1.552,1.552,1.553,1.554,1.555,1.554,1.553,1.552,1.551
"Head Rotation X {0.100}",30.206,30.462,29.824,28.978,26.416,24.707,24.533,24.829,25.049,25.432,26.790,28.791,28.766,29.009,29.944,33.950,35.467,37.256,37.572,37.974,38.370,38.458,38.720,39.040,39.551,39.561,38.671,38.127,36.847,36.347,36.171,35.833,34.604,32.863,31.394,30.720,28.825,27.596,26.643,26.469,26.574,26.604,26.512,26.476,26.435,27.398,28.230,28.906,29.922,30.339,31.118,31.065,32.897,33.320,33.596,33.797,34.600,35.386,35.336,35.032,35.235,36.612,36.726,36.512,35.967,35.064,33.933,33.536,32.287,30.293,28.059,27.544,26.790,25.239,21.937,19.040,17.187,15.018,14.327,13.484,12.683,11.560,10.297,6.589,357.024,349.501,345.537,347.169,354.723,2.447,6.575,7.487,7.175,7.893,8.440,8.373,7.444,5.232,3.532,1.641,1.264,1.902,4.318,10.166,15.050,15.457,15.680,15.287,12.504,9.139,8.633,8.744,9.065,9.034,9.223,9.331,9.379,9.464,9.627,9.862,10.071,10.803,11.884,12.350,12.403,10.417,8.542,8.189,8.766,9.352,8.659,7.805,7.402,8.407,9.381,11.415,13.201,14.541,15.468,16.146,16.974,18.830,20.516,21.830,22.410,22.899,23.062,23.437,24.432,24.553,25.155,24.627,24.393,25.163,25.523,26.178,26.883,28.018,29.083,31.360,33.922,36.865,39.819,41.103,41.519,41.781,40.387,35.379,29.127,23.164,23.028,24.197,24.923,24.987,25.054,27.656,31.903,33.191,33.779,33.634,32.728,32.544,32.005,30.474,25.196,22.129,23.329,24.177,25.940,27.588,27.936,28.798,25.667,26.786,28.329,28.418,29.150,32.266,36.631,37.335,37.213,37.109,36.515,36.922,38.446,40.450,38.909,39.096,40.709,41.793,40.249,38.485,37.144,36.743,31.909,23.471,16.783,8.296,6.689,5.888,5.269,6.000,5.377,4.324,5.878,6.616,6.422,6.268,4.822,4.312,3.334,2.527,2.491,2.070,1.735,2.574,3.842,5.238,6.540,7.768,8.116,10.076,10.217,9.467,8.712,4.966,3.334,1.928,0.879,359.978,359.736,358.982,358.096,356.188,356.726,356.807,357.191,356.583,356.596,356.518,356.429,356.537,356.508,356.538,356.658,356.993,357.621,359.355,1.138,4.126,6.483,6.969,6.400,5.600,2.797,0.052,359.326,359.370,1.179,2.477,2.115,2.178,1.566,0.032,359.787,359.894,359.849,359.912,359.960,359.939,0.072,359.867,359.583,359.546,359.721,359.878,359.914,0.232,0.637,1.561,1.857,2.388,2.924,2.876,2.452,2.110,1.520,0.795,0.392,359.827,358.921,358.095,358.136,358.038,358.488,358.663,358.561,357.211,356.662,356.281,356.060,355.801,355.951,355.503,354.759,354.195,353.289,352.930,352.689,352.196,351.847,351.791,351.817,351.951,352.163,352.606,353.705,353.922,354.323,354.576,354.673,355.225,355.454,355.596,355.310,354.761,354.301,354.134,354.637,354.871,354.989,355.138,355.371,355.985,356.620,357.296,359.276,0.173,1.267,2.040,2.637,3.010,3.071,3.253,3.356,3.514,4.735,6.588,9.001,9.937,13.420,16.021,17.619,18.238,18.867,19.033,18.892,15.945,14.702,14.891,14.262,13.332,12.876,12.883,11.962,11.466,10.622,7.475,5.944,7.143,6.920,7.130,7.618,7.463,5.494,4.252,4.391,5.130,4.900,3.569,359.936,358.650,357.422,357.961,357.657,357.745,359.481,359.564,0.195,3.284,4.187,4.376,5.723,6.139,6.379,6.002,5.175,4.550,4.122,3.934,3.821,3.479,3.451,3.593,3.967,4.053,4.277,4.195,3.740,3.815,3.434,3.395,3.104,2.855,2.159,1.723,1.603,2.001,2.195,1.923,1.603,15.331,21.617,23.148,23.822,24.911,24.295,26.173,25.813,25.997,25.337,22.753,22.637,21.520,21.893,21.652,21.060,21.824,24.161,21.380,19.902,15.986,14.110,13.629,13.504,12.907,12.379,11.379,10.585,10.278,9.875,9.506,9.191,9.827,10.176,10.022,9.802,9.803,9.489,9.156,8.871,8.323,7.593,7.404,7.213,6.924,6.288,5.903,5.518,5.151,4.914,4.686,4.683,4.684,4.948,5.029,4.904,4.765,4.683,4.606,4.523,4.482,4.313,4.683,5.413,5.333,5.136,4.891,4.759,4.774,4.613,5.043,4.762,4.562,4.521,4.155,4.212,3.401,1.224,1.740,1.607,1.485,1.476,1.394,0.792,359.616,0.106,0.912,0.535,359.393,356.917,355.401,349.108,341.387,337.794,334.185,332.228,340.066,350.055,356.968,0.956,2.471,3.645,4.270,4.174,3.086,2.426,1.405,0.595,0.156,359.528,359.083,358.766,358.780,359.119,359.357,359.668,0.323,1.039,1.897,3.373,5.987,5.792,6.407,6.530,6.052,6.021,5.970,6.299,6.884,6.873,6.520,6.793,6.988,7.296,5.801,5.166,5.066,5.276,5.696,5.627,5.292,5.310,8.354,5.583,5.735,4.384,3.142,2.327,1.450,1.418,1.666,2.491,3.014,3.099,3.176,3.063,2.587,2.058,1.668,1.464,1.585,1.709,2.381,4.910,7.142,7.987,6.723,6.357,6.296,6.236,6.345,4.477,4.829,5.516,4.335,1.186,359.247,357.766,355.764,353.879,354.013,354.026,352.461,348.441,342.735,339.459,338.533,338.626,338.620,339.260,341.496,341.752,341.685,341.710,342.057,342.130,342.263,342.122,342.285,342.769,342.841,342.753,342.785,343.873,350.879,1.896,10.121,11.426,11.576,11.172,10.775,10.346,10.381,10.309,10.173,9.869,9.491,9.305,9.241,9.314,9.386,9.252,8.874,8.694,8.602,8.823,8.767,8.366,8.173,8.156,8.178,8.351,8.269,8.307,8.528,9.071,10.760,13.771,16.430,19.615,22.478,24.316,25.100,25.326,25.278,25.558,25.098,24.358,24.154,24.065,23.717,23.197,22.874,23.103,23.592,23.965,24.163
"Head Rotation Y {0.100}",257.406,264.345,268.774,268.550,268.685,269.178,268.889,268.878,269.627,269.100,264.593,254.900,253.868,255.155,244.656,226.181,218.286,205.980,195.626,191.090,190.887,190.508,190.071,189.360,188.468,188.186,189.052,191.474,193.493,194.235,192.931,190.940,184.306,170.523,156.196,140.685,140.587,143.842,144.362,146.456,147.704,145.198,137.831,133.330,131.640,134.454,138.058,139.240,139.129,139.673,140.710,141.164,139.133,137.638,137.460,136.949,136.295,138.467,139.696,142.294,147.502,158.224,160.927,161.575,161.385,161.219,160.890,160.194,153.048,137.641,123.238,117.931,112.783,108.333,102.560,98.993,98.546,98.559,99.764,101.970,103.604,105.253,108.108,112.668,123.562,131.192,135.642,149.791,169.142,195.488,214.825,228.062,244.812,250.924,253.008,253.173,251.710,248.194,244.338,242.998,239.643,235.872,226.567,213.276,192.909,190.079,193.045,198.832,211.727,229.539,235.173,238.203,240.344,241.589,240.851,239.913,240.074,239.728,239.089,238.839,238.505,233.653,223.642,214.516,209.196,198.071,186.294,185.243,187.042,187.780,206.255,227.702,243.309,244.620,243.959,239.186,233.939,231.664,230.293,228.096,226.893,223.982,221.538,220.701,220.222,218.942,217.033,215.468,215.208,215.364,214.067,213.189,211.625,210.002,208.853,207.963,204.775,200.495,196.700,187.179,180.949,173.083,165.616,166.356,167.945,169.154,172.883,191.513,212.930,230.816,232.941,232.953,234.354,236.685,240.046,240.312,240.304,241.594,245.821,249.645,258.963,265.310,267.270,264.349,261.412,259.206,257.257,256.177,256.570,256.845,256.036,255.515,255.315,255.808,256.694,256.244,257.704,262.764,274.692,280.008,284.919,285.620,286.001,288.400,285.991,279.426,280.448,285.196,285.587,282.401,279.496,278.752,278.268,277.514,276.003,271.858,253.559,217.186,210.247,203.648,206.108,243.443,285.185,318.351,323.795,329.526,331.985,333.592,333.913,333.761,333.400,333.756,334.220,332.556,330.797,330.123,328.078,324.355,316.073,306.905,306.932,313.981,326.250,342.365,351.258,355.299,355.390,356.347,357.955,358.144,358.204,358.533,358.750,358.306,358.846,1.057,2.126,1.380,0.592,0.201,359.822,359.470,359.451,359.555,359.409,357.929,347.109,321.677,292.538,242.318,219.926,207.423,198.557,197.960,213.316,262.870,327.483,359.118,4.442,3.796,3.037,1.712,359.887,358.219,356.976,356.754,356.777,357.034,357.670,357.778,357.083,356.133,355.795,355.746,355.301,355.294,355.588,355.272,354.389,352.196,350.651,350.084,347.810,344.468,343.422,343.831,344.835,348.995,353.141,354.624,354.576,353.890,353.747,353.605,353.329,353.163,353.328,353.589,353.542,353.215,353.128,353.148,353.167,353.067,352.770,352.937,353.142,353.147,352.707,352.787,352.870,353.095,353.700,354.128,354.485,354.482,353.928,353.805,353.754,354.015,354.661,354.528,354.149,354.442,355.363,357.250,358.703,359.147,359.804,0.195,1.352,1.838,2.189,3.412,5.064,6.977,11.243,12.180,12.911,13.324,13.947,14.478,14.796,14.794,15.036,15.571,19.035,22.721,26.771,28.074,33.277,38.460,45.463,49.005,56.825,61.999,60.792,48.548,27.391,8.821,315.568,296.268,281.152,272.914,261.820,253.301,232.658,214.899,200.234,187.413,183.805,182.344,181.427,181.994,181.446,180.611,180.689,180.730,180.697,179.182,179.776,181.392,181.926,181.515,181.747,181.613,180.790,180.972,181.532,182.580,182.705,182.957,183.351,183.694,184.102,186.518,187.750,188.125,187.618,186.778,184.852,183.308,183.334,183.427,183.388,183.501,183.764,183.718,183.721,183.926,184.029,184.072,184.321,186.384,190.932,193.391,195.541,199.264,200.446,199.082,200.474,206.644,208.099,207.574,207.041,205.978,203.158,201.999,200.661,201.534,201.880,198.034,194.506,199.165,202.259,203.151,202.513,200.412,218.312,240.789,247.956,261.979,263.984,268.418,270.032,271.360,275.422,282.445,288.851,295.522,294.954,273.040,220.101,206.731,202.837,198.595,190.296,186.339,185.317,185.382,185.549,185.318,184.554,183.861,183.090,182.090,180.051,178.670,177.660,176.956,176.253,176.332,178.069,179.667,180.979,181.201,181.192,181.248,181.372,181.439,181.412,181.517,181.905,185.364,187.570,187.820,187.696,187.473,187.232,187.203,186.280,184.447,182.108,182.155,181.408,179.685,178.415,175.653,176.234,178.646,180.671,181.644,181.913,181.980,182.273,183.252,183.269,183.189,183.852,183.779,182.998,182.941,182.600,181.740,181.110,180.585,179.979,178.491,176.694,176.830,177.540,178.531,179.714,180.182,179.742,179.255,178.942,178.584,178.411,178.521,178.644,178.289,178.093,177.912,177.675,177.460,177.135,177.034,177.206,177.459,177.444,176.981,176.317,175.734,174.864,175.637,179.562,184.058,186.803,184.437,175.504,166.214,166.214,171.762,182.234,208.249,226.891,234.763,244.175,249.386,251.209,251.232,239.487,179.934,132.857,123.451,116.711,109.005,107.058,106.436,106.935,108.164,109.950,110.808,111.394,111.838,112.518,112.636,112.222,111.925,111.733,111.681,111.303,109.473,105.162,104.547,105.190,105.642,104.362,100.611,98.182,95.828,93.827,90.514,88.212,90.612,92.634,94.610,96.300,97.641,98.531,98.272,98.778,99.085,99.028,98.563,98.868,98.201,97.150,96.314,96.208,95.799,95.516,95.434,94.948,94.415,94.136,94.268,94.442,94.558,94.653,94.552,94.618,94.764,94.882,96.626,99.787,102.675,102.806,102.727,102.501,102.288,102.166,102.251,102.379,102.624,102.954,103.357,103.718,105.205,106.035,106.029,105.897,105.866,106.065,106.550,107.201,107.865,108.227,109.120,109.842,110.126,110.521,110.962,111.567,113.658,117.851,130.560,144.130,150.558,149.641,143.238,135.394,131.834,130.198,129.310,131.287,137.490,144.719,152.413,158.958,160.610,159.363,157.394,156.211,157.203,158.106,159.931
"Head Rotation Z {0.100}",8.040,10.026,10.714,10.530,10.043,9.848,9.618,9.407,9.253,8.800,7.896,3.603,3.993,5.306,3.648,0.151,358.573,356.336,354.277,353.837,355.787,357.375,358.138,358.893,359.084,358.989,359.432,0.961,2.129,2.970,2.908,2.640,1.664,357.887,354.234,350.495,352.487,354.363,354.302,354.989,355.367,354.685,352.636,351.737,352.354,353.846,355.467,355.862,355.220,355.482,355.382,356.283,357.454,356.970,357.181,357.524,356.972,356.494,356.509,357.014,358.309,0.965,1.450,1.017,0.658,0.533,0.739,0.775,359.115,354.699,351.905,351.902,352.401,352.670,353.289,353.934,354.919,355.142,355.480,355.509,355.393,355.438,355.457,356.223,358.142,359.938,359.910,357.471,355.754,356.898,358.768,359.818,2.210,2.096,1.845,1.839,1.785,1.173,0.340,0.314,0.218,0.011,1.971,4.180,1.718,1.193,1.811,2.299,4.316,5.874,4.067,3.014,2.596,2.220,1.997,1.885,1.625,1.112,1.069,1.087,1.129,1.074,0.535,0.026,359.963,0.541,0.513,0.772,1.041,0.706,2.020,3.748,3.228,1.737,1.053,0.494,359.910,359.649,359.625,359.192,358.993,358.683,357.945,357.886,358.145,358.282,358.492,358.547,358.654,358.876,358.618,358.238,358.355,358.532,358.032,357.681,358.091,358.338,358.942,359.361,359.346,358.605,357.604,359.164,0.868,1.314,1.598,6.421,11.265,10.899,9.411,7.864,7.598,8.026,8.552,8.365,8.500,8.783,9.416,9.492,9.969,8.486,9.326,8.693,6.983,6.570,7.084,6.024,4.228,3.432,2.808,2.338,1.035,359.864,0.254,1.380,2.759,3.458,7.426,9.335,11.077,10.733,9.365,9.230,10.073,7.605,8.859,10.541,10.855,8.285,6.508,6.388,6.640,6.134,5.337,3.533,0.015,356.341,355.421,355.483,355.762,0.513,4.874,8.166,7.718,7.921,7.795,7.220,7.317,7.616,7.762,7.868,7.723,7.554,7.096,6.259,5.614,5.475,6.047,3.519,1.587,0.738,1.506,2.570,3.500,3.492,3.792,3.176,2.606,2.281,2.559,1.876,1.909,2.579,2.429,1.882,2.045,2.102,2.098,1.992,1.902,1.735,1.293,1.106,1.048,1.387,2.095,2.723,2.517,357.013,353.383,353.718,354.559,355.856,358.059,2.136,3.623,3.655,1.675,0.063,0.063,0.467,359.444,358.406,358.487,358.111,358.047,357.747,357.486,357.641,357.889,357.819,357.597,357.332,357.354,357.098,356.887,356.984,357.112,358.258,358.976,359.091,359.179,358.599,357.982,357.893,358.110,359.312,359.860,359.932,359.847,0.161,0.451,0.414,0.424,0.359,0.524,0.556,0.762,0.960,1.052,1.110,1.017,1.020,0.788,0.677,0.552,0.763,1.045,0.861,0.588,0.371,0.214,0.124,0.128,0.323,0.279,0.235,0.342,0.255,0.142,0.128,0.145,0.200,0.509,1.005,1.409,1.512,1.406,1.451,1.332,1.274,1.266,0.871,0.175,359.438,358.550,358.283,358.086,358.159,358.350,358.427,358.466,358.602,358.564,358.513,358.503,358.505,359.550,0.010,1.424,2.931,3.917,4.181,4.430,4.922,4.518,1.791,358.981,358.442,357.142,357.707,358.314,357.262,358.528,359.904,359.967,359.918,2.578,3.625,3.344,2.341,0.037,359.382,1.605,1.836,1.547,1.173,1.110,2.327,2.452,2.286,2.585,1.369,0.423,0.260,0.374,0.558,0.680,0.977,0.675,0.187,359.509,359.605,359.769,359.914,359.919,359.570,359.649,359.781,359.849,359.664,359.709,359.784,359.923,0.020,0.088,0.025,359.883,359.985,0.200,0.275,0.290,0.464,0.817,1.110,1.000,0.419,0.501,0.247,359.935,359.103,359.244,358.771,359.479,359.559,358.568,358.297,358.226,358.328,358.632,358.053,359.989,359.688,0.838,1.260,2.067,2.135,3.450,7.115,8.296,10.907,9.246,9.346,8.856,8.502,7.899,5.703,3.349,1.819,2.209,0.869,356.967,358.458,359.171,0.215,0.741,0.839,0.719,0.803,0.726,0.465,0.415,0.321,0.230,0.179,359.875,359.532,359.371,359.242,358.829,358.714,358.822,359.091,359.190,359.003,358.874,358.836,358.750,358.817,358.843,358.958,359.040,359.693,0.409,0.424,0.589,0.801,0.954,0.983,1.226,1.244,0.968,1.073,1.147,1.169,1.166,0.911,0.683,1.531,1.873,2.073,1.942,1.718,1.485,1.514,2.320,2.698,2.783,2.750,2.213,1.860,1.663,2.066,2.340,2.635,3.023,3.146,3.445,3.578,3.534,2.969,2.371,2.000,2.049,2.185,1.982,1.818,1.551,1.366,1.065,0.750,0.479,0.333,0.226,0.215,0.202,0.211,0.302,0.400,0.368,0.281,0.274,0.287,0.061,0.172,0.948,1.620,1.851,0.946,358.813,357.196,357.168,357.969,359.894,2.307,3.564,3.807,4.764,5.840,7.025,6.797,5.787,358.621,353.638,353.811,355.492,356.462,356.995,357.448,357.290,356.960,356.492,355.989,355.672,355.451,355.792,356.384,356.137,355.920,355.568,355.464,355.118,354.097,352.073,351.760,356.098,357.979,359.450,1.637,1.577,1.737,1.820,358.649,356.424,356.862,0.806,1.698,1.887,2.171,2.843,3.571,3.492,3.890,4.416,4.901,5.064,5.122,5.308,5.312,5.067,4.749,4.725,4.780,4.918,5.077,5.048,4.903,4.787,4.780,4.834,4.946,4.994,4.976,4.983,4.258,2.902,2.515,2.347,2.262,2.334,2.404,2.259,2.066,1.970,1.952,2.071,2.092,2.126,2.238,2.237,2.167,2.275,2.412,2.451,2.366,2.207,2.168,1.994,1.904,1.832,1.726,1.727,1.552,1.470,1.251,0.958,359.974,359.343,359.233,358.116,356.790,355.398,355.873,357.604,358.632,359.802,1.585,3.307,4.203,4.818,3.837,3.181,2.797,2.923,3.422,3.564,3.529
