"Player Position X {0.100}",3.112,3.008,2.924,2.868,2.868,2.832,2.771,2.710,2.700,2.700,2.657,2.657,2.657,2.657,2.657,2.657,2.657,2.628,2.579,2.519,2.424,2.338,2.210,2.107,2.006,1.883,1.763,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.713,1.657,1.577,1.534,1.531,1.569,1.654,1.765,1.885,2.000,2.126,2.262,2.397,2.532,2.614,2.614,2.614,2.614,2.614,2.583,2.537,2.494,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.459,2.496,2.564,2.663,2.758,2.859,2.957,3.060,3.185,3.305,3.405,3.468,3.527,3.589,3.641,3.682,3.689,3.687,3.672,3.654,3.644,3.640,3.638,3.626,3.594,3.585,3.585,3.585,3.585,3.585,3.585,3.585,3.585,3.585,3.585,3.585,3.585,3.585,3.585,3.585,3.585,3.585,3.585,3.585,3.597,3.657,3.718,3.782,3.854,3.932,3.992,4.009,4.006,3.970,3.918,3.859,3.789,3.694,3.582,3.465,3.347,3.229,3.112,2.995,2.892,2.793,2.693,2.578,2.457,2.336,2.213,2.091,1.972,1.851,1.730,1.611,1.490,1.395,1.395,1.395,1.395,1.395,1.395,1.395,1.395,1.395,1.480,1.609,1.743,1.909,2.079,2.233,2.368,2.396,2.351,2.253,2.121,1.990,1.896,1.835,1.706,1.567,1.428,1.303,1.177,1.036,0.853,0.711,0.644,0.644,0.644,0.644,0.644,0.620,0.534,0.456,0.392,0.318,0.241,0.167,0.081,0.027,0.044,0.083,0.124,0.165,0.205,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.263,0.389,0.414,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.454,0.465,0.486,0.516,0.545,0.579,0.613,0.647,0.678,0.706,0.724,0.736,0.745,0.749,0.746,0.740,0.733,0.727,0.717,0.705,0.690,0.673,0.656,0.636,0.611,0.582,0.550,0.515,0.478,0.439,0.395,0.347,0.296,0.242,0.188,0.135,0.088,0.051,0.018,-0.018,-0.060,-0.105,-0.152,-0.200,-0.249,-0.301,-0.348,-0.398,-0.447,-0.497,-0.546,-0.595,-0.645,-0.694,-0.743,-0.793,-0.845,-0.892,-0.941,-0.991,-1.040,-1.090,-1.138,-1.185,-1.231,-1.278,-1.326,-1.374,-1.425,-1.476,-1.529,-1.584,-1.637,-1.683,-1.722,-1.761,-1.801,-1.841,-1.819,-1.857,-1.908,-1.961,-2.015,-2.070,-2.125,-2.180,-2.236,-2.292,-2.347,-2.403,-2.458,-2.513,-2.569,-2.624,-2.680,-2.735,-2.794,-2.854,-2.905,-2.961,-3.011,-3.076,-3.142,-3.207,-3.267,-3.320,-3.360,-3.395,-3.425,-3.449,-3.475,-3.503,-3.534,-3.571,-3.610,-3.648,-3.688,-3.727,-3.770,-3.819,-3.870,-3.921,-3.972,-4.023,-4.074,-4.124,-4.171,-4.222,-4.273,-4.309,-4.354,-4.406,-4.457,-4.507,-4.537,-4.537,-4.537,-4.537,-4.537,-4.537,-4.537,-4.537,-4.537,-4.537,-4.537,-4.540,-4.554,-4.580,-4.625,-4.679,-4.730,-4.775,-4.824,-4.872,-4.920,-4.968,-5.017,-5.065,-5.114,-5.156,-5.200,-5.248,-5.296,-5.323,-5.353,-5.396,-5.446,-5.500,-5.553,-5.605,-5.658,-5.707,-5.757,-5.809,-5.841,-5.841,-5.841,-5.841,-5.841,-5.841,-5.841,-5.841,-5.841,-5.841,-5.841,-5.841,-5.841,-5.848,-5.871,-5.872,-5.876,-5.884,-5.891,-5.899,-5.906,-5.912,-5.918,-5.923,-5.928,-5.933,-5.938,-5.943,-5.949,-5.951,-5.951,-5.951,-5.951,-5.951,-5.951,-5.951,-5.951,-5.951,-5.951,-5.951,-5.951,-5.951,-5.957,-5.964,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.970,-5.962,-5.943,-5.931,-5.931,-5.931,-5.949,-5.949,-5.949,-5.949,-6.010,-6.010,-6.010,-6.078,-6.078,-6.078,-6.078,-6.097,-6.097,-6.097,-6.097,-6.097,-6.092,-6.064,-6.025,-5.980,-5.931,-5.881,-5.834,-5.783,-5.732,-5.680,-5.625,-5.569,-5.524,-5.524,-5.524,-5.551,-5.618,-5.675,-5.732,-5.783,-5.840,-5.891,-5.908,-5.874,-5.828,-5.771,-5.722,-5.662,-5.610,-5.587,-5.587,-5.587,-5.587,-5.587,-5.605,-5.650,-5.700,-5.759,-5.809,-5.865,-5.921,-5.976,-6.028,-6.079,-6.129,-6.158,-6.148,-6.107,-6.058,-6.007,-5.957,-5.904,-5.854,-5.802,-5.749,-5.697,-5.644,-5.591,-5.538,-5.485,-5.432,-5.379,-5.347,-5.347,-5.347,-5.347,-5.347,-5.347,-5.347,-5.347,-5.347,-5.347,-5.347,-5.347,-5.347,-5.352,-5.352,-5.352,-5.352,-5.352,-5.352,-5.392,-5.448,-5.505,-5.559,-5.617,-5.674,-5.730,-5.789,-5.846,-5.905,-5.963,-6.023,-6.037,-6.037,-6.037,-6.037,-6.037,-6.037,-6.037,-6.031,-6.017,-5.986,-5.946,-5.898,-5.844,-5.790,-5.735,-5.680,-5.626,-5.571,-5.516,-5.461,-5.407,-5.353,-5.300,-5.249,-5.200,-5.153,-5.106,-5.060,-5.015,-4.971,-4.926,-4.877,-4.825,-4.770,-4.712,-4.660,-4.606,-4.557,-4.506,-4.455,-4.404,-4.351,-4.297,-4.243,-4.189,-4.132,-4.080,-4.025,-3.971,-3.916,-3.862,-3.807,-3.752,-3.698,-3.643,-3.587,-3.534,-3.486,-3.441,-3.397,-3.359,-3.327,-3.298,-3.272,-3.245,-3.213,-3.171,-3.125,-3.075,-3.023,-2.970,-2.917,-2.863,-2.809,-2.754,-2.699,-2.642,-2.590,-2.535,-2.480,-2.426,-2.370,-2.315,-2.259,-2.204,-2.148,-2.093,-2.034,-1.982,-1.926,-1.871,-1.815,-1.760,-1.704,-1.649,-1.594,-1.538,-1.483,-1.428,-1.372,-1.317,-1.261,-1.206,-1.150,-1.095,-1.039,-0.984,-0.928,-0.872,-0.817,-0.761,-0.706,-0.650,-0.595,-0.539,-0.484,-0.429,-0.373,-0.317,-0.262,-0.207,-0.151,-0.095,-0.040,0.016,0.073,0.132,0.187,0.243,0.299,0.355,0.409,0.465,0.521,0.576,0.631,0.682,0.737,0.792,0.848,0.903,0.959,1.015,1.068,1.126,1.181,1.236,1.292,1.348,1.403,1.459,1.512,1.565,1.620,1.675,1.731,1.786,1.842,1.898,1.953,2.008,2.064,2.119,2.175,2.232,2.286,2.341,2.397,2.453,2.508,2.564,2.619,2.675,2.730,2.785,2.841,2.896,2.951,3.002,3.057,3.113,3.170,3.224,3.279,3.335,3.390,3.446,3.501,3.552,3.607,3.662,3.718,3.773,3.831,3.884,3.939,3.995,4.050,4.106,4.162,4.217,4.272,4.328,4.389,4.444,4.502,4.555,4.611,4.666,4.721,4.777,4.832,4.886,4.938,4.990,5.039,5.084,5.126,5.170,5.217,5.260,5.306,5.355,5.407,5.463,5.518,5.573,5.629,5.682,5.739,5.795,5.851,5.905,5.960,6.012,6.061,6.102,6.137,6.164,6.190,6.213,6.233,6.240,6.236,6.229,6.220,6.210,6.200,6.193,6.200,6.215,6.231,6.245,6.260,6.274,6.292,6.304,6.312,6.322,6.329,6.336,6.343,6.350,6.358,6.367,6.382,6.414,6.461,6.510,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.550,6.568,6.591,6.611,6.629
"Player Position Y {0.100}",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Player Position Z {0.100}",1.717,1.691,1.688,1.686,1.686,1.731,1.836,1.947,1.966,1.966,1.842,1.842,1.842,1.842,1.842,1.842,1.842,1.882,1.947,1.996,2.029,2.041,2.038,2.026,2.008,1.974,1.927,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.858,1.789,1.747,1.741,1.749,1.785,1.842,1.900,1.948,1.982,2.000,2.000,1.991,1.982,1.982,1.982,1.982,1.982,1.945,1.900,1.863,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.837,1.841,1.855,1.863,1.854,1.806,1.739,1.668,1.599,1.531,1.512,1.620,1.772,1.934,2.087,2.242,2.373,2.515,2.660,2.802,2.946,3.090,3.240,3.381,3.516,3.655,3.682,3.682,3.682,3.682,3.682,3.682,3.682,3.682,3.682,3.682,3.682,3.682,3.682,3.682,3.682,3.682,3.682,3.682,3.682,3.686,3.692,3.700,3.731,3.766,3.805,3.840,3.863,3.900,3.956,4.022,4.089,4.150,4.178,4.170,4.127,4.072,4.016,3.960,3.910,3.905,3.912,3.917,3.899,3.870,3.842,3.816,3.798,3.784,3.769,3.752,3.734,3.716,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.715,3.731,3.739,3.735,3.731,3.731,3.724,3.724,3.708,3.698,3.683,3.669,3.656,3.663,3.661,3.633,3.621,3.639,3.652,3.628,3.651,3.598,3.574,3.574,3.574,3.574,3.574,3.551,3.460,3.341,3.230,3.110,3.006,2.907,2.823,2.751,2.663,2.538,2.408,2.271,2.137,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.109,2.082,2.007,1.920,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.899,1.895,1.870,1.840,1.811,1.780,1.752,1.725,1.697,1.664,1.630,1.590,1.546,1.499,1.449,1.396,1.343,1.288,1.233,1.179,1.125,1.071,1.012,0.960,0.908,0.858,0.811,0.765,0.723,0.681,0.642,0.608,0.579,0.559,0.544,0.532,0.516,0.487,0.446,0.405,0.363,0.327,0.294,0.265,0.238,0.212,0.185,0.161,0.136,0.111,0.086,0.061,0.035,0.009,-0.017,-0.042,-0.067,-0.094,-0.118,-0.143,-0.168,-0.193,-0.219,-0.246,-0.276,-0.305,-0.335,-0.364,-0.391,-0.415,-0.436,-0.454,-0.457,-0.442,-0.410,-0.371,-0.331,-0.292,-0.254,-0.409,-0.415,-0.397,-0.381,-0.368,-0.357,-0.350,-0.345,-0.343,-0.342,-0.342,-0.344,-0.347,-0.351,-0.356,-0.360,-0.363,-0.365,-0.366,-0.366,-0.365,-0.363,-0.360,-0.355,-0.347,-0.337,-0.327,-0.312,-0.283,-0.248,-0.208,-0.166,-0.122,-0.079,-0.038,-0.001,0.036,0.073,0.110,0.144,0.176,0.199,0.221,0.243,0.265,0.287,0.310,0.333,0.354,0.376,0.391,0.375,0.367,0.379,0.402,0.426,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.444,0.463,0.476,0.477,0.464,0.444,0.422,0.395,0.367,0.340,0.312,0.285,0.258,0.232,0.226,0.229,0.230,0.227,0.232,0.253,0.273,0.281,0.286,0.284,0.267,0.247,0.250,0.250,0.231,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.222,0.230,0.234,0.243,0.257,0.275,0.296,0.319,0.342,0.362,0.380,0.398,0.416,0.437,0.455,0.475,0.480,0.480,0.480,0.480,0.480,0.480,0.480,0.480,0.480,0.480,0.480,0.480,0.480,0.504,0.529,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.563,0.602,0.626,0.626,0.626,0.550,0.550,0.550,0.550,0.507,0.507,0.507,0.524,0.524,0.524,0.524,0.588,0.588,0.588,0.588,0.588,0.591,0.611,0.635,0.663,0.692,0.720,0.745,0.769,0.775,0.781,0.786,0.787,0.787,0.787,0.787,0.779,0.768,0.760,0.752,0.745,0.737,0.732,0.738,0.754,0.771,0.781,0.782,0.785,0.786,0.786,0.786,0.786,0.786,0.786,0.776,0.761,0.752,0.744,0.737,0.730,0.726,0.727,0.731,0.736,0.742,0.751,0.756,0.779,0.783,0.787,0.791,0.797,0.802,0.811,0.819,0.828,0.834,0.839,0.842,0.844,0.846,0.848,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.767,0.767,0.767,0.767,0.767,0.767,0.772,0.777,0.784,0.788,0.790,0.791,0.792,0.793,0.795,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.795,0.790,0.784,0.778,0.772,0.766,0.759,0.750,0.741,0.731,0.722,0.714,0.704,0.695,0.682,0.664,0.642,0.616,0.587,0.557,0.525,0.493,0.460,0.426,0.401,0.384,0.376,0.379,0.393,0.413,0.433,0.455,0.478,0.498,0.516,0.530,0.542,0.554,0.565,0.576,0.586,0.596,0.606,0.615,0.625,0.635,0.644,0.653,0.654,0.649,0.630,0.606,0.576,0.538,0.497,0.453,0.408,0.362,0.320,0.284,0.253,0.229,0.210,0.193,0.177,0.164,0.152,0.142,0.132,0.123,0.114,0.105,0.096,0.088,0.083,0.081,0.082,0.083,0.084,0.085,0.087,0.088,0.090,0.091,0.092,0.093,0.096,0.101,0.105,0.109,0.113,0.118,0.122,0.126,0.129,0.132,0.135,0.136,0.138,0.139,0.139,0.140,0.141,0.142,0.143,0.144,0.145,0.146,0.146,0.146,0.146,0.146,0.146,0.145,0.144,0.144,0.143,0.142,0.140,0.139,0.138,0.137,0.136,0.135,0.134,0.132,0.131,0.130,0.129,0.128,0.127,0.126,0.125,0.124,0.123,0.122,0.121,0.120,0.119,0.118,0.117,0.115,0.114,0.112,0.111,0.110,0.109,0.108,0.107,0.106,0.106,0.105,0.104,0.103,0.101,0.100,0.099,0.097,0.096,0.094,0.092,0.091,0.089,0.087,0.085,0.083,0.082,0.080,0.078,0.077,0.075,0.073,0.072,0.070,0.068,0.066,0.064,0.062,0.060,0.058,0.056,0.055,0.053,0.050,0.048,0.046,0.044,0.042,0.040,0.038,0.036,0.033,0.031,0.029,0.027,0.024,0.022,0.019,0.016,0.014,0.011,0.008,0.005,0.001,-0.007,-0.020,-0.038,-0.059,-0.084,-0.110,-0.137,-0.169,-0.203,-0.234,-0.264,-0.290,-0.309,-0.311,-0.307,-0.302,-0.296,-0.292,-0.288,-0.287,-0.289,-0.296,-0.308,-0.326,-0.352,-0.382,-0.432,-0.480,-0.529,-0.580,-0.632,-0.686,-0.741,-0.796,-0.846,-0.896,-0.948,-0.996,-1.029,-1.053,-1.078,-1.109,-1.139,-1.176,-1.213,-1.260,-1.315,-1.374,-1.425,-1.481,-1.534,-1.590,-1.650,-1.704,-1.757,-1.802,-1.823,-1.815,-1.788,-1.788,-1.788,-1.788,-1.788,-1.788,-1.788,-1.788,-1.788,-1.788,-1.788,-1.788,-1.798,-1.832,-1.883,-1.934,-1.986
