"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
1.407,0.000,4.818,32.775,245.171,5.123,1.469,"Corridor_ceiling_east_west from [228.88] to [229.11]",
1.329,0.000,4.903,27.612,245.959,3.016,1.480,"Floor.003 from [229.11] to [229.22]",
1.252,0.000,4.995,24.620,243.713,1.566,1.487,"Corridor_ceiling_east_west from [229.22] to [229.44]",
1.149,0.000,5.053,22.986,238.624,1.470,1.491,"Floor.003 from [229.44] to [229.66]",
1.042,0.000,4.988,21.517,230.466,1.668,1.495,"Corridor_ceiling_east_west from [229.66] to [229.99]",
0.958,0.000,4.870,20.015,224.554,2.046,1.498,"Floor.003 from [229.99] to [230.11]",
0.887,0.000,4.746,20.581,223.085,2.384,1.497,"Corridor_ceiling_east_west from [230.11] to [230.33]",
0.887,0.000,4.746,22.674,226.652,2.674,1.493,"Cube from [230.33] to [230.44]",
0.887,0.000,4.746,24.989,230.051,3.396,1.488,"Corridor_ceiling_east_west from [230.44] to [231.32]",
0.887,0.000,4.746,25.567,230.618,3.455,1.486,"SmokePlane (24) from [231.32] to [231.65]",
0.887,0.000,4.746,25.446,231.634,3.317,1.487,"Door_308 from [231.65] to [231.76]",
0.887,0.000,4.746,25.681,232.495,3.453,1.487,"SmokePlane (23) from [231.76] to [234.19]",
0.887,0.000,4.746,26.041,232.482,3.738,1.486,"SmokePlane (24) from [234.19] to [234.85]",
0.887,0.000,4.746,26.700,232.635,3.441,1.484,"SmokePlane (23) from [234.85] to [236.40]",
0.887,0.000,4.746,27.047,233.493,3.369,1.484,"TriggerZone (2) from [236.40] to [237.28]",
0.887,0.000,4.746,26.972,234.558,3.781,1.483,"SmokePlane (4) from [237.28] to [237.60]",
0.887,0.000,4.746,27.008,235.459,4.323,1.483,"SmokePlane (5) from [237.60] to [239.25]",
0.887,0.000,4.746,27.101,236.061,4.757,1.482,"Wall_door_308 from [239.25] to [243.12]",
0.887,0.000,4.746,26.858,237.321,4.630,1.482,"SmokePlane (6) from [243.12] to [245.66]",
0.887,0.000,4.746,26.155,238.171,4.601,1.484,"Wall_door_308 from [245.66] to [249.29]",
0.887,0.000,4.746,25.654,237.289,4.182,1.485,"SmokePlane (6) from [249.29] to [249.73]",
0.887,0.000,4.746,25.594,235.289,3.729,1.485,"SmokePlane (15) from [249.73] to [249.95]",
0.887,0.000,4.746,26.054,233.485,3.467,1.484,"SmokePlane (6) from [249.95] to [250.29]",
0.887,0.000,4.746,26.461,232.473,3.329,1.483,"SmokePlane (15) from [250.29] to [250.51]",
0.887,0.000,4.746,26.669,231.449,3.043,1.482,"Wall_door_308 from [250.51] to [250.95]",
0.887,0.000,4.746,26.714,231.134,3.029,1.482,"SmokePlane (15) from [250.95] to [251.96]",
0.887,0.000,4.746,26.694,231.536,2.944,1.482,"Door_308 from [251.96] to [252.96]",
0.887,0.000,4.746,26.885,231.871,2.999,1.481,"Handle from [252.96] to [253.30]",
0.887,0.000,4.746,27.032,232.554,2.787,1.482,"Door_308 from [253.30] to [253.85]",
0.887,0.000,4.746,26.932,233.299,2.810,1.482,"Handle from [253.85] to [254.18]",
0.887,0.000,4.746,26.756,233.988,3.513,1.482,"Door_308 from [254.18] to [254.74]",
0.869,0.000,4.756,27.115,235.175,4.250,1.481,"Ground from [254.74] to [256.29]",
0.776,0.000,4.832,27.137,238.055,4.902,1.482,"Grid from [256.29] to [256.61]",
0.689,0.000,4.919,26.936,242.099,4.499,1.481,"Ground from [256.61] to [256.84]",
0.589,0.000,4.934,27.073,245.190,4.209,1.480,"Grid from [256.84] to [256.95]",
0.474,0.000,4.890,28.477,244.217,4.333,1.477,"Plane from [256.95] to [257.06]",
0.453,0.000,4.880,31.114,242.115,3.823,1.471,"Grid from [257.06] to [257.17]",
0.453,0.000,4.880,33.539,241.517,3.707,1.467,"Grid.001 from [257.17] to [257.39]",
0.453,0.000,4.880,33.992,242.105,3.414,1.465,"Ground from [257.39] to [257.95]",
0.453,0.000,4.880,33.893,241.931,3.190,1.465,"SmokePlane (15) from [257.95] to [259.50]",
0.453,0.000,4.880,32.542,242.154,2.811,1.466,"Bathroom_Door_308 from [259.50] to [262.04]",
0.453,0.000,4.880,32.981,241.626,2.341,1.464,"Cube.007 from [262.04] to [262.26]",
0.453,0.000,4.880,34.757,240.751,1.683,1.460,"SmokePlane (14) from [262.26] to [264.69]",
0.453,0.000,4.880,35.711,240.052,1.360,1.458,"SmokePlane (5) from [264.69] to [265.02]",
0.505,0.000,4.991,35.637,240.085,1.288,1.460,"SmokePlane (14) from [265.02] to [269.02]",
0.602,0.000,5.098,36.037,240.003,1.106,1.462,"XR Origin from [269.02] to [269.24]",
0.706,0.000,5.198,36.250,240.500,1.122,1.463,"SmokePlane (14) from [269.24] to [285.83]",
0.819,0.000,5.233,35.883,241.238,2.107,1.463,"SmokePlane (5) from [285.83] to [286.16]",
0.937,0.000,5.236,35.319,240.651,2.630,1.463,"Wall_door_308 from [286.16] to [286.71]",
1.054,0.000,5.244,33.616,241.313,3.667,1.467,"SmokePlane (14) from [286.71] to [289.78]",
1.191,0.000,5.272,32.656,242.806,4.803,1.467,"Wall_south_308 from [289.78] to [290.00]",
1.191,0.000,5.272,31.780,244.817,5.106,1.469,"Bathroom_Door_308 from [290.00] to [290.43]",
1.191,0.000,5.272,31.032,246.185,5.080,1.470,"Handle from [290.43] to [290.54]",
1.269,0.000,5.276,31.048,247.334,5.071,1.470,"shower.001 from [290.54] to [290.87]",
1.319,0.000,5.276,30.719,247.763,4.337,1.470,"XR Origin from [290.87] to [290.98]",
1.313,0.000,5.270,30.322,247.769,3.896,1.471,"Bathroom_Door_308 from [290.98] to [291.09]",
1.278,0.000,5.243,30.608,247.698,3.638,1.471,"Ground from [291.09] to [291.40]",
1.216,0.000,5.192,31.046,247.629,3.072,1.470,"Bathroom_Door_308 from [291.40] to [291.72]",
1.139,0.000,5.129,31.695,248.119,2.397,1.469,"Handle from [291.72] to [291.82]",
1.053,0.000,5.053,32.723,249.114,1.836,1.467,"Bathroom_Door_308 from [291.82] to [293.14]",
0.963,0.000,4.974,33.423,250.653,1.735,1.466,"XR Origin from [293.14] to [293.27]",
0.869,0.000,4.898,34.009,251.647,1.355,1.464,"RightHand Controller from [293.27] to [293.49]",
0.789,0.000,4.815,34.501,252.593,0.949,1.463,"XR Origin from [293.49] to [293.93]",
0.736,0.000,4.723,34.779,253.914,0.571,1.463,"Bathroom_Door_308 from [293.93] to [294.25]",
0.673,0.000,4.642,34.688,255.579,0.436,1.463,"Wall_south_308 from [294.25] to [295.25]",
0.666,0.000,4.633,35.071,259.114,0.763,1.461,"Cube from [295.25] to [295.36]",
0.606,0.000,4.605,35.443,264.637,1.218,1.459,"Cube.002 from [295.36] to [295.69]",
0.606,0.000,4.605,36.564,270.846,2.450,1.455,"Cube from [295.69] to [295.81]",
0.606,0.000,4.605,37.592,278.014,3.138,1.453,"Wall_south_308 from [295.81] to [296.14]",
0.606,0.000,4.605,38.165,287.620,5.424,1.450,"SmokePlane (15) from [296.14] to [296.81]",
0.606,0.000,4.605,38.994,293.439,7.335,1.447,"Wall_bathroom_door_308 from [296.81] to [297.36]",
0.519,0.000,4.618,39.262,294.556,6.764,1.445,"Ground from [297.36] to [297.48]",
0.414,0.000,4.655,39.072,293.460,5.880,1.447,"XR Origin from [297.48] to [297.59]",
0.297,0.000,4.700,38.545,292.339,5.598,1.448,"Ground from [297.59] to [297.81]",
0.177,0.000,4.743,36.692,290.752,5.178,1.452,"SmokePlane (20) from [297.81] to [298.14]",
0.054,0.000,4.782,34.141,287.513,4.760,1.458,"SmokePlane (31) from [298.14] to [298.25]",
-0.073,0.000,4.813,31.446,282.245,4.452,1.466,"Wall_bathroom_door_308 from [298.25] to [298.36]",
-0.210,0.000,4.827,27.744,273.839,3.605,1.474,"SmokePlane (20) from [298.36] to [298.48]",
-0.337,0.000,4.820,22.295,265.294,2.406,1.487,"Plane from [298.48] to [298.60]",
-0.469,0.000,4.797,15.478,258.872,359.981,1.502,"Wall_window_308 from [298.60] to [299.04]",
-0.596,0.000,4.752,10.341,247.269,0.262,1.514,"FancyChair.003 from [299.04] to [299.48]",
-0.706,0.000,4.676,7.634,231.128,2.926,1.519,"Cube (1) from [299.48] to [299.71]",
-0.787,0.000,4.568,6.974,218.718,4.994,1.519,"Cube from [299.71] to [299.82]",
-0.825,0.000,4.434,6.495,210.336,5.623,1.520,"Ground from [299.82] to [300.04]",
-0.844,0.000,4.295,7.873,204.881,5.768,1.518,"Grid.001 from [300.04] to [300.14]",
-0.855,0.000,4.155,9.065,202.443,5.787,1.516,"Cube.002 from [300.14] to [300.25]",
-0.862,0.000,4.014,10.702,201.238,5.509,1.513,"SmokePlane (15) from [300.25] to [300.37]",
-0.867,0.000,3.874,10.472,200.594,5.404,1.513,"Wall_bathroom_door_308 from [300.37] to [300.48]",
-0.869,0.000,3.731,8.252,200.158,4.946,1.518,"SmokePlane (15) from [300.48] to [300.70]",
-0.871,0.000,3.587,4.873,200.705,4.327,1.524,"SmokePlane (31) from [300.70] to [301.58]",
-0.873,0.000,3.447,1.961,201.399,3.943,1.529,"SmokePlane (15) from [301.58] to [302.24]",
-0.877,0.000,3.299,357.567,202.544,3.219,1.537,"SmokePlane (29) from [302.24] to [302.67]",
-0.886,0.000,3.154,357.813,205.350,3.101,1.536,"SmokePlane (15) from [302.67] to [303.55]",
-0.902,0.000,3.011,358.423,208.164,2.054,1.535,"SmokePlane (26) from [303.55] to [303.77]",
-0.925,0.000,2.867,358.980,210.432,1.497,1.534,"SmokePlane (14) from [303.77] to [303.88]",
-0.953,0.000,2.726,0.445,211.839,1.556,1.531,"SmokePlane (32) from [303.88] to [304.11]",
-0.983,0.000,2.586,2.079,212.970,1.387,1.528,"SmokePlane (23) from [304.11] to [304.22]",
-1.010,0.000,2.473,3.679,214.756,0.981,1.525,"Door_308 from [304.22] to [304.99]",
-1.010,0.000,2.473,4.223,217.443,0.955,1.524,"SmokePlane (32) from [304.99] to [305.43]",
-1.010,0.000,2.473,4.371,220.641,0.875,1.524,"SmokePlane (14) from [305.43] to [306.32]",
-1.010,0.000,2.473,3.849,223.011,1.223,1.525,"Door_308 from [306.32] to [306.43]",
-1.010,0.000,2.473,3.315,222.731,1.467,1.525,"SmokePlane (26) from [306.43] to [306.54]",
-1.010,0.000,2.473,3.630,218.734,2.520,1.525,"SmokePlane (15) from [306.54] to [306.87]",
-1.010,0.000,2.473,4.062,209.271,4.298,1.524,"SmokePlane (29) from [306.87] to [307.30]",
-1.010,0.000,2.473,4.579,194.985,4.785,1.522,"SmokePlane (15) from [307.30] to [307.97]",
-1.010,0.000,2.473,4.992,180.380,3.545,1.520,"SmokePlane (26) from [307.97] to [308.64]",
-1.010,0.000,2.473,5.181,168.452,1.762,1.519,"SmokePlane (14) from [308.64] to [308.97]",
-1.010,0.000,2.473,5.246,161.868,0.579,1.519,"SmokePlane (17) from [308.97] to [310.17]",
-1.010,0.000,2.473,5.208,155.283,359.274,1.518,"SmokePlane (18) from [310.17] to [311.81]",
-1.010,0.000,2.473,5.174,144.554,358.253,1.518,"SmokePlane (33) from [311.81] to [312.68]",
-1.010,0.000,2.473,5.618,141.092,357.734,1.517,"SmokePlane (19) from [312.68] to [313.24]",
-0.985,0.000,2.448,5.756,141.912,357.622,1.517,"Corridor_wall_west from [313.24] to [315.52]",
-0.917,0.000,2.368,6.367,142.854,357.507,1.516,"Emergency_door_north_wall from [315.52] to [316.06]",
-0.839,0.000,2.277,6.777,142.996,357.188,1.515,"Corridor_ceiling_east_west from [316.06] to [317.27]",
-0.752,0.000,2.180,6.569,142.905,357.159,1.515,"Emergency_door_north_wall from [317.27] to [317.38]",
-0.660,0.000,2.088,6.910,140.320,357.120,1.514,"Emergency_door_north_light from [317.38] to [317.49]",
-0.573,0.000,2.007,6.662,138.199,357.430,1.514,"Emergency_door_north_wall from [317.49] to [317.61]",
-0.480,0.000,1.930,6.061,133.572,358.057,1.515,"Corridor_ceiling_east_west from [317.61] to [317.85]",
-0.399,0.000,1.876,5.395,126.944,358.899,1.517,"SmokePlane (20) from [317.85] to [319.02]",
-0.399,0.000,1.876,4.744,120.829,0.095,1.519,"Emergency_door_north_door_left from [319.02] to [319.57]",
-0.399,0.000,1.876,3.776,117.127,1.299,1.522,"Emergency_door_north_door_right from [319.57] to [319.91]",
-0.445,0.000,1.809,3.075,115.337,2.155,1.523,"Emergency_door_north_door_left from [319.91] to [320.13]",
-0.445,0.000,1.809,2.789,114.036,2.239,1.523,"TriggerZone from [320.13] to [320.33]",
-0.445,0.000,1.809,2.841,113.318,2.025,1.523,"Emergency_door_north_door_left from [320.33] to [320.87]",
-0.445,0.000,1.809,3.145,113.077,2.092,1.523,"Emergency_door_north_handle_left from [320.87] to [320.99]",
-0.445,0.000,1.809,2.997,112.901,1.594,1.523,"Emergency_door_north_door_left from [320.99] to [321.10]",
-0.445,0.000,1.809,2.603,112.830,0.998,1.523,,
-0.445,0.000,1.809,2.817,113.083,1.062,1.522,,
-0.445,0.000,1.809,3.046,113.555,1.325,1.522,,
-0.445,0.000,1.809,2.470,115.435,0.735,1.523,,
-0.445,0.000,1.809,1.640,127.438,359.589,1.526,,
-0.445,0.000,1.809,3.364,153.939,359.293,1.525,,
-0.445,0.000,1.809,6.530,184.495,359.935,1.521,,
-0.445,0.000,1.809,7.340,208.247,0.532,1.518,,
-0.445,0.000,1.809,6.850,226.543,0.705,1.517,,
-0.445,0.000,1.809,7.524,239.212,0.684,1.514,,
-0.448,0.000,1.810,8.541,241.804,0.415,1.512,,
-0.467,0.000,1.817,8.901,242.772,0.550,1.511,,
-0.501,0.000,1.824,9.159,243.372,0.899,1.510,,
-0.549,0.000,1.838,8.509,245.886,1.000,1.510,,
-0.614,0.000,1.881,7.567,248.175,0.864,1.512,,
-0.687,0.000,1.924,6.666,248.511,0.865,1.513,,
-0.771,0.000,1.926,6.375,248.088,1.101,1.514,,
-0.866,0.000,1.885,6.122,247.810,1.688,1.514,,
-0.966,0.000,1.816,5.983,248.196,1.854,1.514,,
-1.069,0.000,1.746,5.649,249.985,1.697,1.514,,
-1.174,0.000,1.680,5.184,252.498,1.482,1.515,,
-1.273,0.000,1.625,4.693,254.441,1.078,1.516,,
-1.375,0.000,1.579,4.187,255.766,0.506,1.516,,
-1.490,0.000,1.537,3.676,257.003,0.111,1.518,,
-1.602,0.000,1.507,3.017,258.197,359.572,1.519,,
-1.704,0.000,1.497,2.108,259.034,359.273,1.521,,
-1.818,0.000,1.487,0.938,259.376,359.013,1.523,,
-1.931,0.000,1.478,0.214,259.317,358.742,1.524,,
-2.034,0.000,1.470,359.670,259.240,358.717,1.525,,
-2.161,0.000,1.460,358.997,259.126,358.867,1.526,,
-2.276,0.000,1.453,359.045,259.278,358.424,1.526,,
-2.384,0.000,1.461,358.671,259.641,358.416,1.527,,
-2.491,0.000,1.473,357.825,259.442,358.903,1.528,,
-2.599,0.000,1.483,358.519,258.497,359.007,1.527,,
-2.705,0.000,1.491,359.666,258.371,359.506,1.524,,
-2.812,0.000,1.498,0.671,258.672,359.866,1.523,,
-2.923,0.000,1.504,2.399,259.328,359.904,1.520,,
-3.026,0.000,1.511,4.758,260.007,0.081,1.515,,
-3.134,0.000,1.520,7.763,260.391,0.607,1.510,,
-3.241,0.000,1.530,10.820,260.905,2.759,1.505,,
-3.350,0.000,1.540,12.528,260.277,3.275,1.502,,
-3.453,0.000,1.548,13.194,259.756,2.707,1.500,,
-3.556,0.000,1.555,14.628,259.368,2.274,1.498,,
-3.664,0.000,1.563,15.576,259.538,2.065,1.496,,
-3.775,0.000,1.571,16.075,260.029,1.497,1.495,,
-3.883,0.000,1.579,16.659,259.909,1.215,1.494,,
-3.995,0.000,1.588,16.813,259.571,1.139,1.493,,
-4.104,0.000,1.595,17.118,259.190,1.044,1.493,,
-4.219,0.000,1.602,17.327,258.939,1.070,1.492,,
-4.327,0.000,1.609,17.858,259.067,1.436,1.490,,
-4.439,0.000,1.616,18.260,259.700,1.818,1.489,,
-4.550,0.000,1.624,18.357,259.522,1.735,1.489,,
-4.663,0.000,1.630,18.534,259.246,1.606,1.489,,
-4.777,0.000,1.637,18.540,259.189,1.635,1.489,,
-4.881,0.000,1.643,18.634,258.971,1.382,1.488,,
-4.992,0.000,1.648,19.549,258.401,1.096,1.486,,
-5.107,0.000,1.652,20.656,258.498,0.933,1.483,,
-5.220,0.000,1.658,21.711,259.307,0.952,1.481,,
-5.334,0.000,1.665,22.436,259.677,0.470,1.480,,
-5.447,0.000,1.673,23.162,259.420,0.094,1.478,,
-5.565,0.000,1.679,24.563,258.862,0.060,1.475,,
-5.605,0.000,1.681,25.845,258.305,0.109,1.472,,
-5.605,0.000,1.681,27.155,257.603,0.155,1.469,,
-5.605,0.000,1.681,28.000,256.559,0.077,1.467,,
-5.605,0.000,1.681,28.743,255.885,359.943,1.465,,
-5.605,0.000,1.681,29.009,255.556,359.846,1.465,,
-5.605,0.000,1.681,28.363,255.184,359.624,1.465,,
-5.605,0.000,1.681,27.081,254.351,358.889,1.467,,
-5.605,0.000,1.681,24.565,252.769,357.770,1.472,,
-5.605,0.000,1.681,20.663,251.263,355.759,1.478,,
-5.605,0.000,1.681,18.166,248.459,353.607,1.480,,
-5.621,0.000,1.690,16.955,245.368,351.731,1.481,,
-5.678,0.000,1.716,16.688,243.060,350.651,1.481,,
-5.750,0.000,1.723,17.270,241.522,350.556,1.479,,
-5.841,0.000,1.688,17.364,240.848,350.878,1.479,,
-5.953,0.000,1.627,17.550,240.535,351.768,1.478,,
-6.064,0.000,1.555,18.092,241.076,352.709,1.478,,
-6.106,0.000,1.522,18.436,242.649,353.554,1.478,,
-6.106,0.000,1.522,18.702,244.921,354.342,1.479,,
-6.106,0.000,1.522,17.766,248.144,355.701,1.482,,
-6.106,0.000,1.522,16.114,250.964,356.688,1.486,,
-6.106,0.000,1.522,14.067,253.008,357.251,1.492,,
-6.106,0.000,1.522,11.841,254.104,357.140,1.498,,
-6.106,0.000,1.522,9.826,254.923,356.918,1.504,,
-6.106,0.000,1.522,7.446,255.239,357.071,1.509,,
-6.106,0.000,1.522,5.522,255.150,356.753,1.512,,
-6.106,0.000,1.522,3.752,255.279,357.058,1.516,,
-6.106,0.000,1.522,0.727,255.980,358.413,1.521,,
-6.106,0.000,1.522,355.854,256.434,358.685,1.529,,
-6.106,0.000,1.522,355.896,258.050,359.555,1.529,,
-6.106,0.000,1.522,356.054,260.446,359.613,1.528,,
-6.106,0.000,1.522,356.077,261.258,359.515,1.529,,
-6.106,0.000,1.522,355.703,261.678,359.702,1.531,,
-6.106,0.000,1.522,356.169,261.950,359.547,1.531,,
-6.106,0.000,1.522,357.277,260.619,356.385,1.529,,
-6.106,0.000,1.522,357.945,260.766,349.006,1.525,,
-6.106,0.000,1.522,356.100,262.331,354.402,1.534,,
-6.106,0.000,1.522,356.307,261.973,0.250,1.533,,
-6.106,0.000,1.522,355.449,261.936,0.016,1.533,,
-6.106,0.000,1.522,355.059,261.836,0.733,1.533,,
-6.106,0.000,1.522,357.957,262.103,1.239,1.532,,
-6.106,0.000,1.522,359.782,262.351,1.102,1.530,,
-6.106,0.000,1.522,359.736,263.757,0.208,1.531,,
-6.106,0.000,1.522,0.506,265.598,359.675,1.533,,
-6.106,0.000,1.522,0.384,266.447,359.190,1.533,,
-6.106,0.000,1.522,1.324,265.413,0.001,1.532,,
-6.086,0.000,1.554,2.140,263.418,359.379,1.532,,
-6.078,0.000,1.588,3.943,262.542,359.556,1.527,,
-6.139,0.000,1.563,4.986,263.083,0.032,1.524,,
-6.221,0.000,1.513,5.144,263.187,0.693,1.523,,
-6.311,0.000,1.455,5.999,263.883,1.323,1.521,,
-6.402,0.000,1.397,6.466,265.487,1.670,1.520,,
-6.478,0.000,1.356,7.466,267.694,1.477,1.518,,
-6.568,0.000,1.337,8.494,268.527,1.092,1.516,,
-6.683,0.000,1.306,8.533,268.455,1.054,1.516,,
-6.732,0.000,1.294,9.615,268.268,0.823,1.514,,
-6.732,0.000,1.294,13.111,268.513,359.936,1.507,,
-6.732,0.000,1.294,16.836,269.266,0.414,1.499,,
-6.748,0.000,1.297,18.206,269.265,0.562,1.496,,
-6.824,0.000,1.290,19.265,269.037,0.396,1.494,,
-6.905,0.000,1.276,19.988,269.256,0.285,1.492,,
