"Player Position X",0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,-0.008,-0.035,-0.087,-0.125,-0.110,0.007,-0.024,-0.086,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.042,0.138,0.168,0.168,0.168,0.228,0.305,0.372,0.372,0.446,0.501,0.501,0.501,0.501,0.578,0.683,0.683,0.683,0.683,0.683,0.699,0.779,0.842,0.960,1.101,1.154,1.204,1.250,1.257,1.212,1.216,1.216,1.216,1.216,1.216,1.303,1.304,1.331,1.470
"Player Position Y",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Player Position Z",16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.140,16.004,15.924,15.898,15.752,15.692,15.666,15.751,15.644,15.588,15.588,15.588,15.588,15.588,15.588,15.588,15.606,15.695,15.732,15.732,15.732,15.886,16.039,16.122,16.122,16.191,16.217,16.217,16.217,16.269,16.399,16.440,16.440,16.440,16.440,16.440,16.492,16.635,16.740,16.845,16.850,16.774,16.701,16.636,16.626,16.692,16.684,16.684,16.684,16.684,16.684,16.789,16.970,17.124,17.143
"Head Rotation X",326.892,326.894,326.905,326.901,326.903,326.896,326.891,326.895,326.895,326.898,326.894,326.898,326.902,326.901,326.892,326.906,326.902,326.907,326.908,326.914,326.915,326.925,326.921,326.923,326.923,326.920,326.921,326.917,326.915,326.909,326.909,326.908,326.909,326.905,326.920,326.909,326.908,326.908,326.910,326.908,326.903,326.918,326.900,326.897,326.848,326.850,326.891,326.788,327.081,334.094,333.313,324.568,324.054,329.366,331.630,333.302,332.807,344.786,347.459,349.280,351.738,359.502,14.240,17.479,9.568,3.846,356.843,347.090,346.648,340.047,338.955,340.567,342.482,342.730,338.731,336.120,336.295,339.529,339.493,339.721,339.836,339.496,340.506,340.800,339.935,335.584,333.884,333.485,334.286,334.841,335.303,336.092,336.912,336.510,336.223,336.735,337.318,339.420,342.178,345.777,346.626,345.923,345.041,345.073,345.596,345.742,346.553,346.005,345.256,344.955,345.558,345.773,345.461,345.263,344.728,343.959,344.413,344.264,343.556,342.239,341.596,341.812,342.190,342.360,341.933,341.556,341.391,341.391,341.311,341.372,341.753,341.367,340.867,340.179,338.691,337.746,336.148,334.739,334.605
"Head Rotation Y",261.436,261.431,261.427,261.421,261.424,261.417,261.426,261.424,261.430,261.429,261.418,261.434,261.443,261.444,261.426,261.431,261.421,261.408,261.405,261.402,261.417,261.419,261.434,261.431,261.445,261.429,261.431,261.438,261.433,261.445,261.449,261.457,261.453,261.453,261.478,261.486,261.484,261.473,261.471,261.468,261.451,261.407,261.411,261.399,261.388,261.368,261.411,261.732,261.812,260.143,252.351,248.866,250.097,253.048,256.362,265.061,271.788,269.234,270.892,274.738,282.150,290.968,314.442,331.769,339.150,342.221,345.683,346.111,348.592,347.409,345.771,346.846,348.794,349.966,351.723,355.052,4.409,11.493,16.131,17.809,21.274,24.517,25.741,26.778,26.707,18.723,6.172,357.264,356.332,358.223,359.433,359.448,358.977,358.489,356.747,356.034,356.830,0.493,9.761,18.100,21.561,20.434,19.213,18.370,17.714,15.813,14.610,13.154,14.449,15.153,14.095,13.776,13.056,11.793,11.464,10.771,10.660,10.657,11.072,11.058,10.276,8.725,8.028,5.976,4.272,3.487,2.648,1.956,2.094,2.193,2.050,1.341,1.023,10.841,8.847,4.534,0.897,356.907,354.939
"Head Rotation Z",359.514,359.514,359.520,359.531,359.520,359.521,359.516,359.514,359.506,359.515,359.518,359.517,359.514,359.509,359.522,359.524,359.528,359.536,359.537,359.545,359.526,359.524,359.515,359.519,359.509,359.514,359.515,359.515,359.522,359.512,359.510,359.507,359.504,359.509,359.499,359.489,359.494,359.502,359.499,359.495,359.507,359.536,359.532,359.528,359.569,359.567,359.523,359.294,359.885,357.157,6.416,10.412,11.053,14.075,14.783,16.383,13.913,11.009,2.693,354.240,347.780,343.790,347.598,354.861,358.918,359.409,359.936,2.502,355.909,1.413,5.342,1.117,0.397,2.489,1.709,359.132,4.001,4.651,4.851,5.344,5.280,4.873,5.064,5.086,5.505,4.825,5.820,5.247,5.086,4.170,4.233,4.582,5.251,5.261,5.171,4.708,5.448,7.238,10.969,12.460,11.804,11.045,10.514,9.943,9.588,9.285,9.337,10.478,11.324,11.801,11.720,11.189,10.995,10.689,10.291,9.080,7.857,6.720,6.966,6.968,5.783,6.106,7.322,7.219,6.513,6.437,6.223,5.923,5.902,5.894,5.932,6.618,7.076,3.468,359.799,0.468,1.723,1.896,2.628
"Player Height",0.851,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.851,0.851,0.851,0.851,0.851,0.851,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.850,0.854,0.881,0.930,0.969,1.029,1.063,1.127,1.166,1.205,1.231,1.267,1.286,1.295,1.307,1.303,1.291,1.281,1.265,1.255,1.248,1.253,1.250,1.247,1.242,1.242,1.239,1.240,1.238,1.230,1.228,1.227,1.224,1.224,1.219,1.216,1.219,1.232,1.242,1.248,1.249,1.247,1.244,1.241,1.234,1.232,1.233,1.231,1.229,1.221,1.210,1.200,1.197,1.200,1.202,1.201,1.201,1.202,1.199,1.200,1.205,1.205,1.202,1.202,1.204,1.205,1.207,1.209,1.207,1.209,1.214,1.217,1.220,1.219,1.217,1.216,1.216,1.217,1.218,1.218,1.218,1.218,1.217,1.219,1.219,1.222,1.227,1.232,1.239,1.242,1.241
