"Player Position X {0.100}",3.281,3.293,3.315,3.348,3.393,3.446,3.498,3.574,3.639,3.720,3.822,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.885,3.895,3.950,3.976,3.976,3.970,3.943,3.886,3.801,3.710,3.631,3.540,3.442,3.344,3.244,3.143,3.042,2.937,2.842,2.746,2.653,2.568,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.506,2.434,2.373,2.296,2.198,2.088,1.974,1.855,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.729,1.699,1.638,1.552,1.466,1.363,1.258,1.147,1.040,0.922,0.815,0.693,0.593,0.490,0.394,0.286,0.164,0.037,-0.101,-0.214,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,-0.220,-0.160,-0.044,0.074,0.181,0.265,0.335,0.376,0.400,0.411,0.426,0.451,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.471,0.405,0.371,0.345,0.337,0.349,0.359,0.359,0.341,0.295,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.207,0.128,0.076,0.079,0.127,0.211,0.300,0.397,0.490,0.574,0.633,0.660,0.675,0.681,0.674,0.646,0.592,0.528,0.451,0.366,0.277,0.180,0.083,-0.023,-0.125,-0.235,-0.349,-0.468,-0.591,-0.716,-0.848,-0.988,-1.130,-1.273,-1.418,-1.562,-1.707,-1.852,-2.001,-2.139,-2.289,-2.426,-2.579,-2.709,-2.847,-2.975,-3.113,-3.252,-3.395,-3.540,-3.684,-3.828,-3.971,-4.114,-4.256,-4.397,-4.538,-4.594,-4.594,-4.594,-4.594,-4.594,-4.594,-4.594,-4.594,-4.594,-4.695,-4.813,-4.950,-5.094,-5.236,-5.342,-5.342,-5.342,-5.342,-5.342,-5.342,-5.342,-5.342,-5.342,-5.342,-5.342,-5.342,-5.342,-5.342,-5.342,-5.342,-5.342,-5.342,-5.361,-5.408,-5.481,-5.552,-5.552,-5.552,-5.552,-5.637,-5.749,-5.883,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.936,-5.889,-5.775,-5.639,-5.501,-5.370,-5.227,-5.079,-4.944,-4.812,-4.683,-4.558,-4.433,-4.308,-4.182,-4.049,-3.912,-3.774,-3.627,-3.503,-3.374,-3.247,-3.129,-3.068,-3.068,-3.068,-3.068,-3.064,-3.071,-3.098,-3.142,-3.210,-3.256,-3.242,-3.208,-3.159,-3.090,-2.984,-2.865,-2.750,-2.647,-2.546,-2.450,-2.351,-2.242,-2.125,-1.986,-1.852,-1.706,-1.570,-1.423,-1.292,-1.162,-1.055,-0.973,-0.928,-0.900,-0.881,-0.866,-0.851,-0.836,-0.821,-0.806,-0.789,-0.771,-0.745,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.739,-0.693,-0.646,-0.627,-0.627,-0.627,-0.627,-0.627,-0.616,-0.598,-0.568,-0.541,-0.521,-0.513,-0.518,-0.527,-0.537,-0.547,-0.556,-0.567,-0.576,-0.587,-0.599,-0.613,-0.631,-0.650,-0.667,-0.684,-0.700,-0.715,-0.728,-0.734,-0.736,-0.735,-0.731,-0.724,-0.713,-0.694,-0.666,-0.633,-0.600,-0.567,-0.533,-0.494,-0.453,-0.407,-0.359,-0.311,-0.262,-0.213,-0.162,-0.112,-0.060,-0.009,0.041,0.092,0.143,0.192,0.243,0.293,0.341,0.393,0.438,0.486,0.533,0.581,0.631,0.677,0.727,0.772,0.821,0.868,0.916,0.966,1.019,1.070,1.124,1.179,1.233,1.287,1.343,1.396,1.452,1.507,1.561,1.617,1.672,1.726,1.781,1.839,1.891,1.947,2.002,2.055,2.110,2.165,2.221,2.275,2.329,2.383,2.437,2.492,2.547,2.602,2.657,2.712,2.766,2.822,2.876,2.931,2.988,3.041,3.095,3.149,3.203,3.258,3.313,3.368,3.422,3.477,3.532,3.586,3.642,3.695,3.749,3.804,3.857,3.912,3.966,4.020,4.075,4.130,4.185,4.239,4.292,4.347,4.400,4.456,4.508,4.563,4.616,4.672,4.725,4.780,4.835,4.890,4.944,5.000,5.051,5.106,5.160,5.214,5.269,5.326,5.377,5.432,5.486,5.540,5.595,5.650,5.703,5.758,5.813,5.866,5.922,5.974,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.995,5.996,6.000,6.008,6.019,6.035,6.049,6.057,6.062,6.063,6.059,6.050,6.034,6.010,5.978,5.943,5.903,5.903,5.903,5.903,5.903,5.914,5.942,5.983,6.021,6.059,6.093,6.122,6.149,6.162,6.167,6.174,6.180,6.194,6.206,6.216,6.227,6.244,6.245,6.266,6.272,6.274,6.274,6.270,6.285,6.315,6.338,6.358,6.380,6.398,6.409,6.409,6.399,6.387,6.393,6.398,6.399,6.399,6.399,6.399,6.399,6.399,6.399,6.388,6.364,6.331,6.294,6.257,6.219,6.172,6.134,6.134,6.124,6.070,6.020,5.965,5.918,5.869,5.818,5.770,5.722,5.682,5.666,5.660,5.663,5.684,5.723,5.767,5.817,5.867,5.919,5.974,6.025,6.079,6.136,6.190,6.212,6.212,6.212,6.212,6.212,6.212,6.212,6.212,6.212,6.212,6.212,6.212,6.212,6.212,6.212,6.212,6.212,6.212,6.236,6.272,6.298,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304
"Player Position Y {0.100}",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Player Position Z {0.100}",2.922,3.031,3.155,3.295,3.439,3.564,3.662,3.781,3.869,3.960,4.046,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.092,4.093,4.095,4.097,4.097,4.100,4.110,4.127,4.145,4.162,4.174,4.181,4.182,4.176,4.168,4.157,4.145,4.127,4.107,4.079,4.039,3.985,3.944,3.944,3.944,3.944,3.944,3.944,3.944,3.944,3.944,3.944,3.944,4.043,4.043,4.043,4.043,4.043,4.043,4.043,4.043,4.043,4.043,4.043,4.043,4.043,4.043,4.043,4.107,4.169,4.204,4.214,4.186,4.141,4.084,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.026,4.035,4.055,4.072,4.080,4.080,4.073,4.062,4.048,4.033,4.016,3.984,3.928,3.862,3.768,3.678,3.586,3.507,3.452,3.425,3.469,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.482,3.498,3.558,3.606,3.648,3.722,3.806,3.906,4.016,4.136,4.253,4.378,4.500,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.621,4.631,4.607,4.546,4.459,4.336,4.219,4.094,3.968,3.847,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.750,3.710,3.624,3.521,3.412,3.304,3.210,3.108,3.006,2.887,2.757,2.617,2.474,2.328,2.185,2.043,1.901,1.781,1.659,1.541,1.428,1.317,1.215,1.110,1.016,0.921,0.833,0.751,0.675,0.605,0.548,0.506,0.482,0.473,0.477,0.484,0.489,0.490,0.482,0.470,0.459,0.451,0.458,0.497,0.553,0.608,0.662,0.683,0.688,0.693,0.703,0.720,0.742,0.766,0.792,0.820,0.848,0.859,0.859,0.859,0.859,0.859,0.859,0.859,0.859,0.859,0.879,0.892,0.890,0.878,0.851,0.810,0.810,0.810,0.810,0.810,0.810,0.810,0.810,0.810,0.810,0.810,0.810,0.810,0.810,0.810,0.810,0.810,0.810,0.806,0.788,0.780,0.776,0.776,0.776,0.776,0.757,0.731,0.700,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.729,0.802,0.857,0.909,0.958,0.992,1.008,0.989,0.934,0.864,0.794,0.723,0.650,0.580,0.526,0.474,0.436,0.386,0.335,0.272,0.203,0.119,0.057,0.057,0.057,0.057,-0.039,-0.176,-0.324,-0.452,-0.587,-0.678,-0.678,-0.681,-0.683,-0.701,-0.711,-0.673,-0.588,-0.489,-0.383,-0.277,-0.173,-0.075,0.004,0.056,0.080,0.097,0.117,0.149,0.196,0.267,0.358,0.480,0.613,0.758,0.898,1.045,1.186,1.330,1.472,1.616,1.758,1.902,2.043,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.071,2.052,2.033,2.025,2.025,2.025,2.025,2.025,2.025,2.022,2.001,1.969,1.925,1.871,1.817,1.762,1.708,1.653,1.599,1.541,1.489,1.435,1.380,1.327,1.274,1.222,1.170,1.117,1.063,1.010,0.953,0.900,0.843,0.790,0.735,0.681,0.630,0.582,0.544,0.511,0.479,0.446,0.413,0.382,0.360,0.343,0.327,0.313,0.299,0.283,0.269,0.260,0.255,0.248,0.240,0.231,0.222,0.212,0.202,0.189,0.174,0.156,0.137,0.115,0.095,0.077,0.060,0.047,0.035,0.024,0.009,-0.005,-0.020,-0.033,-0.042,-0.044,-0.041,-0.038,-0.036,-0.033,-0.032,-0.031,-0.030,-0.029,-0.028,-0.027,-0.026,-0.026,-0.025,-0.024,-0.023,-0.023,-0.022,-0.022,-0.023,-0.023,-0.023,-0.019,-0.013,-0.005,0.002,0.008,0.013,0.018,0.023,0.028,0.032,0.037,0.041,0.046,0.051,0.056,0.061,0.066,0.071,0.076,0.081,0.086,0.091,0.096,0.100,0.102,0.102,0.102,0.104,0.105,0.106,0.107,0.109,0.110,0.111,0.112,0.113,0.113,0.112,0.111,0.111,0.111,0.111,0.112,0.113,0.113,0.114,0.114,0.114,0.113,0.112,0.112,0.111,0.110,0.110,0.109,0.107,0.103,0.100,0.097,0.093,0.089,0.085,0.082,0.080,0.078,0.079,0.081,0.085,0.092,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.093,0.091,0.085,0.077,0.065,0.045,0.016,-0.023,-0.065,-0.109,-0.155,-0.199,-0.242,-0.281,-0.314,-0.342,-0.364,-0.364,-0.364,-0.364,-0.364,-0.357,-0.346,-0.350,-0.360,-0.370,-0.383,-0.401,-0.423,-0.460,-0.503,-0.551,-0.594,-0.602,-0.612,-0.617,-0.620,-0.630,-0.638,-0.647,-0.656,-0.657,-0.657,-0.659,-0.658,-0.655,-0.651,-0.647,-0.662,-0.673,-0.683,-0.695,-0.709,-0.730,-0.737,-0.742,-0.744,-0.744,-0.744,-0.744,-0.744,-0.744,-0.744,-0.747,-0.755,-0.769,-0.800,-0.841,-0.875,-0.907,-0.928,-0.928,-0.930,-0.946,-0.960,-0.983,-1.006,-1.031,-1.058,-1.082,-1.108,-1.147,-1.200,-1.255,-1.311,-1.361,-1.396,-1.424,-1.449,-1.471,-1.493,-1.513,-1.528,-1.540,-1.548,-1.552,-1.552,-1.552,-1.552,-1.552,-1.552,-1.552,-1.552,-1.552,-1.552,-1.552,-1.552,-1.552,-1.552,-1.552,-1.552,-1.552,-1.552,-1.552,-1.572,-1.625,-1.686,-1.702,-1.702,-1.702,-1.702,-1.702,-1.702,-1.702,-1.702
"Head Rotation X {0.100}",31.499,31.213,32.158,35.212,38.916,40.435,40.682,40.889,40.696,39.837,38.331,35.465,33.012,31.891,33.133,34.437,36.193,36.871,36.703,36.955,37.218,38.382,41.125,43.643,43.379,43.498,43.724,43.670,42.049,39.442,37.572,36.819,35.611,32.475,29.883,29.007,30.556,28.163,25.636,22.199,12.366,7.949,4.692,0.429,358.923,0.536,2.948,2.386,1.796,0.958,358.396,352.256,344.401,336.607,332.394,327.018,325.386,323.897,322.763,321.864,322.834,323.776,321.564,322.509,325.361,328.551,332.136,337.373,345.701,355.477,4.873,11.717,16.455,18.741,18.768,20.637,21.837,23.363,23.795,23.707,23.642,23.464,23.622,23.706,23.651,23.877,23.573,23.571,23.864,25.022,27.507,31.734,35.841,38.699,40.771,41.533,41.896,42.171,42.268,42.924,43.317,44.202,44.204,43.587,43.335,43.624,43.814,43.431,42.364,42.172,41.502,41.673,41.764,41.320,40.936,40.227,37.930,34.151,31.630,30.304,31.197,31.405,31.697,32.348,32.971,34.136,35.287,35.824,35.498,34.608,33.083,30.047,29.297,30.984,32.194,32.928,31.722,30.508,29.254,30.059,30.672,30.652,30.205,31.827,31.378,29.872,27.821,27.469,26.070,23.224,19.659,14.957,9.218,4.592,2.243,1.442,1.545,1.731,2.195,2.988,3.507,3.513,3.332,3.666,4.698,5.092,4.562,3.280,1.909,1.910,3.003,3.592,4.421,4.897,5.483,6.939,7.555,7.377,7.293,7.287,7.049,6.419,5.492,4.324,3.284,2.616,2.745,3.277,3.341,3.253,3.153,3.332,3.327,3.251,3.212,3.271,3.490,3.711,4.197,5.135,6.153,7.652,9.553,10.656,11.108,10.699,9.338,7.463,5.489,3.711,3.507,3.426,3.189,3.124,2.990,3.193,3.278,3.298,3.333,3.557,3.590,3.730,3.902,3.981,4.062,4.211,4.197,4.248,4.286,5.116,6.428,6.035,5.572,5.400,5.285,5.111,5.300,6.682,7.003,7.219,6.974,7.174,7.819,8.767,9.859,10.546,12.099,14.226,16.702,18.377,20.084,22.953,25.346,27.807,29.377,30.928,32.497,33.829,34.660,35.018,35.270,35.816,36.450,36.750,37.034,37.239,37.390,37.220,36.889,36.532,36.538,36.612,36.515,36.383,36.239,36.282,36.835,37.182,37.172,37.331,37.334,37.112,36.975,36.931,36.574,35.537,33.386,30.996,28.169,26.111,25.175,24.345,23.871,23.918,23.798,23.352,23.315,23.126,22.915,22.696,22.497,22.090,21.858,21.700,21.215,20.709,20.252,20.005,19.830,19.802,19.859,20.194,20.652,20.835,20.528,20.246,20.245,20.301,20.532,21.213,22.721,26.911,33.307,36.625,36.918,36.879,36.433,34.193,31.832,29.962,28.152,26.727,25.909,25.506,25.324,25.182,25.677,26.583,27.714,28.490,29.334,30.189,31.448,32.255,31.981,30.019,23.455,14.642,8.724,7.060,8.273,8.509,9.029,10.154,11.291,11.892,12.177,12.842,13.347,13.688,13.267,10.279,8.339,7.460,5.997,4.912,4.745,4.650,4.634,4.629,4.581,4.840,5.900,7.769,9.689,11.852,16.470,22.669,27.097,30.662,32.471,33.734,34.785,35.706,36.221,36.268,35.017,32.789,29.883,30.734,30.274,28.844,26.670,23.508,14.476,355.024,336.531,330.599,328.339,327.429,330.922,348.778,12.604,27.497,35.925,40.712,43.920,44.082,42.537,41.250,36.054,27.806,24.766,23.455,22.117,22.117,22.806,23.322,23.639,23.715,23.688,23.721,23.804,23.953,24.314,24.682,25.075,25.609,26.299,26.971,27.803,28.712,28.619,28.700,29.153,29.955,30.165,30.097,29.786,29.779,29.499,28.250,27.442,27.107,27.337,26.607,26.000,26.277,25.495,26.016,24.369,23.722,22.853,22.505,22.451,22.734,22.568,22.423,22.331,22.456,22.894,22.392,21.756,21.209,20.403,19.068,17.449,16.093,14.500,13.437,13.652,13.798,13.082,12.552,12.082,11.860,12.165,13.803,17.535,21.084,23.072,24.369,26.266,27.741,28.576,28.894,29.417,29.979,30.158,30.083,30.129,29.934,29.717,29.450,28.837,28.161,26.534,23.362,17.876,12.876,10.050,8.000,6.365,5.484,4.712,4.255,3.749,4.567,5.534,6.321,7.348,8.371,9.916,11.637,13.834,16.774,19.898,23.096,26.084,28.841,31.243,32.086,33.014,33.662,33.887,33.243,32.575,31.839,29.562,23.081,13.411,7.558,5.951,5.229,4.825,5.009,5.660,6.583,7.698,8.729,10.110,12.245,12.639,13.459,14.460,15.236,16.280,16.847,17.556,18.442,19.615,20.859,21.857,22.665,23.492,24.267,24.479,24.345,23.968,23.805,22.615,20.594,17.923,15.999,13.786,12.427,10.536,10.721,10.822,11.283,10.464,10.147,10.477,11.175,12.223,13.227,13.199,13.051,13.413,13.294,13.941,14.200,14.275,14.648,14.969,14.944,14.939,14.886,14.951,15.002,15.140,15.205,15.133,15.118,15.235,15.198,15.161,15.019,13.958,12.666,10.861,6.528,0.942,356.312,353.917,353.220,352.780,353.071,352.998,353.163,353.244,353.312,353.385,353.760,353.870,354.170,354.478,354.449,354.555,354.657,354.882,355.085,355.550,356.480,357.995,0.572,2.179,4.725,5.911,5.555,6.007,6.072,6.307,6.599,6.818,6.856,7.095,7.609,8.926,9.394,9.548,9.420,9.306,9.110,8.970,8.998,9.127,9.202,9.193,8.932,8.685,8.780,9.073,8.799,9.066,9.422,10.015,10.397,10.353,10.284,10.541,10.625,10.841,10.918,11.133,11.354,11.395,11.408,11.483,11.762,11.834,11.367,10.956,10.853,10.248,9.483,8.357,6.639,4.352,2.057,1.589,2.009,2.808,3.349,2.269,1.791,2.165,3.068,4.940,7.594,8.898,9.096,9.277,11.044,13.476,15.537,16.144,16.239,16.680,18.717,21.523,22.954,23.841,26.258,27.381,29.078,29.988,30.629,31.086,31.509,31.152,30.179,29.197,28.884,28.353,26.357,24.302,23.243,18.516,13.743,10.317,8.173,8.675,8.023,7.578,6.643,6.080,5.957,5.885,5.575,5.729,5.968,6.610,7.617,8.244,9.243,9.565,10.090,10.493,10.729,11.684,13.180,18.584,26.073,30.863,33.318,35.306,34.902,34.526,34.285,33.959,33.817,32.508,30.024,28.041,26.858,25.970,25.611,25.872,26.769,26.598,26.083,25.929,25.668,24.047,22.098,20.772,18.566,15.693,13.036,10.747,9.616,9.474,9.598,9.575,9.265,8.853,8.200,7.569,7.175,7.284,8.312,9.196,9.443,9.802,10.149,10.410,10.751,11.147,11.409,11.901,12.439,13.508,14.527,15.301,15.964,16.227,16.529,16.914,17.287,17.454,17.405,17.432,17.552,17.347,16.782,16.470,16.360,16.265,15.935,15.387,14.954,14.431,13.682,13.063,12.829,13.219,13.303,13.362,13.330,13.182,12.977,12.874,12.761,12.641
