"Player Height {0.100}",1.335,1.334,1.334,1.337,1.343,1.347,1.351,1.352,1.351,1.349,1.343,1.345,1.352,1.356,1.366,1.365,1.371,1.366,1.362,1.337,1.338,1.336,1.332,1.329,1.325,1.329,1.339,1.351,1.374,1.384,1.390,1.391,1.388,1.388,1.396,1.401,1.398,1.398,1.401,1.402,1.403,1.401,1.400,1.400,1.400,1.401,1.400,1.394,1.391,1.389,1.387,1.385,1.384,1.382,1.381,1.383,1.383,1.377,1.366,1.353,1.328,1.304,1.271,1.265,1.278,1.308,1.345,1.372,1.382,1.390,1.378,1.375,1.375,1.379,1.389,1.404,1.413,1.418,1.424,1.420,1.415,1.413,1.409,1.408,1.410,1.411,1.409,1.400,1.380,1.362,1.345,1.339,1.343,1.357,1.387,1.430,1.439,1.434,1.432,1.432,1.432,1.429,1.416,1.411,1.414,1.420,1.417,1.415,1.415,1.413,1.411,1.412,1.412,1.412,1.413,1.415,1.414,1.413,1.412,1.410,1.409,1.409,1.408,1.405,1.405,1.412,1.421,1.422,1.421,1.423,1.425,1.423,1.420,1.418,1.417,1.417,1.428,1.436,1.437,1.438,1.438,1.438,1.436,1.435,1.431,1.416,1.390,1.380,1.370,1.358,1.347,1.336,1.332,1.332,1.333,1.335,1.339,1.341,1.342,1.343,1.341,1.339,1.338,1.337,1.337,1.337,1.337,1.337,1.338,1.338,1.338,1.338,1.338,1.337,1.336,1.336,1.335,1.338,1.344,1.349,1.348,1.346,1.344,1.340,1.335,1.331,1.329,1.328,1.326,1.327,1.337,1.355,1.368,1.373,1.371,1.361,1.354,1.353,1.352,1.351,1.350,1.350,1.351,1.353,1.355,1.355,1.357,1.363,1.372,1.375,1.384,1.382,1.382,1.382,1.380,1.380,1.377,1.373,1.371,1.370,1.371,1.373,1.376,1.382,1.400,1.414,1.420,1.421,1.422,1.422,1.424,1.420,1.418,1.416,1.412,1.411,1.411,1.411,1.411,1.411,1.412,1.411,1.410,1.410,1.408,1.408,1.406,1.405,1.404,1.404,1.403,1.402,1.401,1.401,1.403,1.405,1.402,1.401,1.404,1.406,1.405,1.405,1.403,1.399,1.395,1.394,1.397,1.394,1.385,1.373,1.374,1.361,1.356,1.346,1.333,1.317,1.303,1.297,1.296,1.307,1.337,1.349,1.378,1.402,1.411,1.429,1.443,1.443,1.442,1.440,1.436,1.435,1.433,1.430,1.426,1.422,1.419,1.417,1.416,1.415,1.415,1.414,1.414,1.415,1.415,1.418,1.420,1.420,1.418,1.414,1.407,1.390,1.385,1.376,1.364,1.356,1.347,1.340,1.333,1.326,1.313,1.320,1.329,1.326,1.324,1.335,1.333,1.330,1.338,1.339,1.333,1.341,1.335,1.329,1.334,1.334,1.332,1.335,1.335,1.340,1.343,1.344,1.345,1.349,1.360,1.376,1.383,1.381,1.376,1.373,1.367,1.360,1.355,1.351,1.351,1.350,1.349,1.354,1.364,1.383,1.388,1.395,1.399,1.404,1.409,1.418,1.423,1.426,1.430,1.431,1.435,1.434,1.434,1.434,1.433,1.428,1.423,1.421,1.422,1.419,1.418,1.422,1.421,1.418,1.422,1.422,1.423,1.422,1.421,1.421,1.421,1.426,1.425,1.421,1.412,1.406,1.403,1.400,1.399,1.401,1.402,1.401,1.401,1.405,1.409,1.410,1.409,1.409,1.410,1.410,1.412,1.412,1.412,1.411,1.412,1.412,1.410,1.409,1.408,1.409,1.408,1.406,1.408,1.415,1.421,1.419,1.417,1.415,1.411,1.414,1.420,1.426,1.427,1.426,1.425,1.423,1.421,1.421,1.421,1.420,1.420,1.419,1.418,1.417,1.417,1.417,1.416,1.415,1.414,1.414,1.415,1.415,1.416,1.417,1.417,1.414,1.411,1.410,1.410,1.411,1.412,1.414,1.415,1.417,1.419,1.417,1.420,1.422,1.422,1.421,1.417,1.419,1.419,1.419,1.420,1.423,1.422,1.426,1.425,1.425,1.433,1.433,1.432,1.433,1.432,1.431,1.429,1.418,1.372,1.333,1.321,1.305,1.272,1.241,1.220,1.230,1.253,1.285,1.329,1.380,1.412,1.430,1.423,1.401,1.381,1.369,1.366,1.368,1.377,1.396,1.408,1.407,1.408,1.411,1.415,1.413,1.414,1.414,1.412,1.412,1.411,1.411,1.414,1.421,1.427,1.422,1.425,1.425,1.425,1.424,1.420,1.418,1.420,1.422,1.424,1.424,1.425,1.425,1.426,1.427,1.428,1.430,1.431,1.432,1.431,1.429,1.429,1.428,1.427,1.427,1.427,1.427,1.427,1.426,1.424,1.416,1.409,1.403,1.403,1.404,1.406,1.408,1.410,1.412,1.412,1.412,1.413,1.413,1.412,1.412,1.412,1.413,1.413,1.412,1.411,1.411,1.413,1.416,1.418,1.420,1.420,1.421,1.422,1.422,1.423,1.422,1.420,1.417,1.417,1.417,1.417,1.416,1.415,1.415,1.415,1.414,1.413,1.411,1.410,1.409,1.407,1.407,1.406,1.405,1.406,1.407,1.407,1.407,1.408,1.409,1.411,1.414,1.415,1.415,1.414,1.413,1.414,1.415,1.417,1.422,1.430,1.437,1.440,1.441,1.441,1.441,1.442,1.442,1.441,1.439,1.434,1.427,1.422,1.419,1.420,1.421,1.422,1.422,1.416,1.405,1.394,1.383,1.374,1.367,1.360,1.352,1.347,1.346,1.344,1.344,1.349,1.346,1.344,1.344,1.339,1.340,1.346,1.347,1.352,1.356,1.368,1.384,1.400,1.404,1.414,1.427,1.435,1.437,1.434,1.433,1.431,1.428,1.415,1.404,1.396,1.390,1.382,1.377,1.374,1.367,1.357,1.350,1.339,1.339,1.340,1.339,1.335,1.334,1.332,1.330,1.328,1.328,1.329,1.333,1.335,1.341,1.355,1.364,1.367,1.368,1.373,1.386,1.399,1.415,1.449,1.457
"Head Rotation X {0.100}",38.919,38.948,39.035,38.082,35.524,33.984,32.606,32.045,31.898,31.479,31.115,29.198,27.259,26.319,23.221,22.095,22.176,22.809,25.549,37.792,37.447,39.082,40.076,40.696,42.077,40.008,34.497,27.643,18.890,15.493,13.283,10.358,10.636,11.488,8.222,6.046,6.663,5.464,5.712,4.953,4.961,5.480,5.406,5.454,4.941,4.662,5.171,7.739,9.749,11.272,12.647,13.162,14.011,15.297,15.717,15.370,15.736,17.646,19.172,17.756,13.304,12.838,12.399,14.168,14.522,12.710,9.149,8.481,10.847,16.934,21.733,23.448,22.063,19.923,15.277,8.678,3.999,1.122,358.983,1.087,3.947,6.448,7.972,7.981,6.726,6.035,7.075,12.027,21.541,30.030,37.424,39.676,38.265,32.353,19.125,356.352,349.989,352.290,353.220,352.802,352.866,354.205,1.361,4.171,3.273,1.545,0.984,358.358,357.156,357.682,357.708,356.189,355.272,355.100,353.950,353.006,353.594,354.427,355.327,356.034,356.642,357.361,358.572,2.077,3.849,1.010,356.503,355.482,355.391,354.273,352.610,353.447,354.737,355.563,356.320,356.597,350.463,345.187,344.191,343.273,343.098,343.545,344.189,345.284,348.353,358.399,12.317,17.076,22.275,28.381,32.453,36.201,37.696,38.320,38.133,37.261,36.009,34.925,34.349,33.957,33.541,34.263,34.334,34.646,34.745,34.713,34.486,34.375,34.197,34.188,34.163,34.060,34.032,34.190,34.332,34.181,34.390,34.034,32.691,31.212,31.741,32.552,33.439,35.170,37.182,38.814,39.546,40.097,40.753,40.128,34.555,25.888,20.643,17.540,18.788,24.150,27.178,30.298,31.745,32.377,32.750,32.130,31.231,30.110,29.237,28.947,28.247,25.288,17.770,15.678,5.260,5.828,4.482,3.232,3.921,6.650,11.302,16.321,17.633,19.047,18.653,18.162,16.764,13.940,4.568,357.114,353.411,352.862,352.498,352.457,352.334,353.384,354.869,355.964,357.753,358.652,358.835,358.803,358.932,358.825,358.518,358.799,359.394,359.863,0.608,1.055,1.847,2.786,3.132,3.352,3.974,4.462,4.718,4.483,3.084,2.959,5.495,5.580,6.114,5.871,6.268,8.008,9.673,10.680,10.956,12.210,11.943,14.232,18.682,23.223,22.858,28.630,32.084,36.031,41.283,46.217,50.696,52.848,52.998,48.506,37.968,34.286,21.870,10.925,5.843,355.907,346.993,346.138,345.868,347.511,349.512,350.028,350.589,352.844,355.390,357.995,359.960,0.874,1.629,2.508,2.483,2.643,2.580,2.146,1.808,0.390,358.755,359.171,359.867,1.966,5.921,15.183,17.823,22.324,28.325,31.779,35.782,38.559,41.058,43.102,47.147,44.560,40.741,41.579,42.073,38.016,37.237,38.674,36.864,36.594,38.403,35.880,36.990,39.264,37.725,37.561,38.367,37.064,36.853,34.498,33.126,32.520,31.641,29.444,23.356,11.977,6.204,5.557,7.377,7.270,7.421,6.628,6.730,7.796,9.732,15.610,21.838,23.208,20.725,12.843,11.600,8.835,6.640,3.254,0.139,356.421,353.222,351.665,351.437,351.759,350.904,351.581,352.136,351.346,352.067,352.737,355.869,357.027,357.878,0.589,1.692,0.487,0.890,1.996,0.681,359.174,356.522,355.111,354.264,353.741,353.188,350.355,352.047,355.473,359.917,3.501,4.987,6.970,7.722,6.649,6.285,6.701,6.947,4.092,1.458,1.559,1.675,1.454,0.673,0.495,359.320,359.222,359.836,0.426,359.880,359.893,0.751,1.135,1.409,0.975,1.681,2.917,1.800,357.986,354.181,353.844,354.197,356.524,359.187,356.253,353.122,348.639,346.949,347.274,348.074,348.045,349.102,349.013,348.823,348.984,348.848,349.606,350.372,350.827,351.166,351.440,351.846,352.254,352.896,353.324,353.826,353.879,353.312,352.753,352.390,352.412,352.276,352.277,352.407,352.284,352.171,351.636,351.119,350.390,349.601,350.199,349.100,347.521,347.418,347.723,349.229,349.484,349.471,350.602,349.550,348.591,348.386,346.003,347.356,347.770,345.009,346.374,345.302,343.747,342.630,340.972,337.041,332.918,342.755,344.980,346.440,351.213,356.363,2.516,6.563,3.550,0.169,356.435,351.167,344.684,344.766,344.860,344.081,337.966,326.549,317.062,313.702,315.416,318.657,328.795,339.311,345.939,351.409,354.317,356.542,358.264,357.197,357.810,358.901,358.824,359.527,359.238,358.238,356.354,355.000,355.846,356.935,357.917,358.286,358.882,1.036,2.541,1.499,0.287,359.432,358.933,358.458,358.218,357.984,357.176,356.481,355.390,354.505,353.680,354.101,354.735,355.143,355.778,356.017,355.876,355.862,355.978,355.711,355.615,356.459,1.140,5.007,8.097,8.211,7.936,7.061,6.224,5.219,4.472,4.003,3.968,3.743,3.826,4.100,4.488,4.323,4.138,4.127,4.431,4.809,4.582,3.502,1.960,0.380,359.427,358.928,358.604,358.025,357.576,357.187,357.554,359.049,0.702,0.783,0.725,0.887,1.332,1.743,1.862,2.018,2.485,3.417,4.198,4.819,5.549,6.038,6.593,6.906,6.888,6.587,6.267,6.001,5.792,5.553,4.740,3.602,2.396,1.485,1.037,1.392,1.543,1.313,0.537,359.253,356.040,350.677,346.283,343.583,342.590,342.373,341.968,341.490,341.282,341.540,343.267,347.210,351.710,355.119,356.882,356.243,355.817,355.424,355.492,358.728,4.903,11.101,16.812,20.843,24.342,27.856,31.082,33.946,35.365,34.341,36.033,35.047,34.682,35.972,36.025,37.617,38.393,36.670,36.314,36.034,34.766,29.156,18.628,8.101,5.290,359.746,354.579,350.410,349.885,351.007,351.187,351.737,353.435,2.568,8.985,13.196,16.647,20.035,21.642,23.189,23.950,28.122,33.068,37.734,38.888,39.056,40.629,41.068,41.790,42.447,43.186,43.437,43.265,43.075,41.805,41.056,38.830,31.764,27.728,26.407,25.738,23.513,17.286,10.381,1.897,341.187,333.006
"Head Rotation Y {0.100}",108.645,110.857,112.315,113.626,113.755,114.189,117.895,129.537,146.060,167.609,185.756,192.229,192.245,186.803,179.737,178.286,179.589,187.595,195.804,201.643,198.950,189.788,187.921,188.905,191.014,195.175,204.160,213.108,227.922,238.435,249.787,259.053,260.705,261.187,259.649,257.841,256.946,257.647,258.033,258.474,260.461,263.312,265.399,265.463,265.656,265.561,264.790,262.339,261.141,261.587,262.420,262.552,262.856,263.015,263.222,263.313,263.440,263.960,263.674,263.955,262.101,262.025,261.407,260.834,260.820,260.093,259.454,260.275,262.574,263.656,266.841,273.291,277.303,279.000,277.496,275.083,274.305,274.820,275.379,274.524,273.318,269.399,265.527,263.882,263.263,266.058,268.987,270.891,269.698,268.631,268.242,267.971,268.420,267.529,265.279,264.501,264.371,264.301,263.515,263.575,263.991,264.544,266.064,270.233,273.231,286.362,291.263,319.275,332.299,335.430,338.888,341.320,343.310,344.007,343.460,343.179,342.456,341.531,340.599,339.272,338.706,338.140,335.223,326.763,313.842,306.771,306.911,310.190,313.510,317.517,322.866,332.697,334.430,337.317,337.452,336.862,332.653,332.515,332.557,333.134,333.316,333.531,334.023,331.772,325.049,308.195,277.374,269.346,263.392,260.583,260.328,260.303,261.543,265.213,270.480,280.630,287.479,290.997,292.921,293.310,295.819,298.028,298.458,300.167,301.086,301.368,301.557,301.516,301.100,300.517,300.110,300.060,300.346,300.553,300.808,300.978,300.006,294.491,282.403,261.915,248.431,238.129,235.559,234.998,232.357,230.570,231.378,233.922,235.778,232.597,222.435,210.551,204.775,204.221,208.665,213.242,214.414,213.952,211.204,208.761,208.401,209.200,209.500,208.765,208.064,207.800,209.416,221.677,255.415,264.338,304.985,306.740,312.206,315.686,314.497,299.065,270.781,234.625,214.456,197.571,197.636,196.489,195.410,193.868,190.150,187.595,186.286,186.734,187.377,187.641,187.914,189.170,190.741,191.222,191.288,190.986,190.962,191.054,191.076,190.944,191.116,191.265,191.601,192.119,192.831,192.853,192.705,192.682,192.510,192.103,192.224,192.239,191.960,191.759,192.048,193.021,196.632,198.207,198.126,196.147,194.789,192.249,191.393,190.303,190.100,189.653,187.010,185.698,183.382,181.896,182.312,183.875,184.514,185.509,187.535,191.605,196.463,198.080,195.082,187.622,176.645,173.792,173.123,175.349,176.546,177.923,179.068,179.453,179.307,179.565,179.504,178.693,177.900,177.696,178.377,179.038,179.227,179.402,179.601,179.656,179.539,179.412,179.278,178.975,178.815,178.938,179.505,179.218,178.333,176.989,176.628,177.060,177.964,179.422,180.259,180.002,179.359,179.043,179.178,179.267,178.853,178.739,179.265,179.266,179.876,180.746,180.133,177.755,174.889,175.185,178.794,182.540,180.867,178.128,175.091,174.531,176.966,178.806,181.081,188.268,194.356,200.622,203.757,209.225,217.558,232.416,238.864,238.844,234.329,233.325,231.656,230.880,233.576,235.479,234.754,226.679,203.801,172.437,143.626,110.912,110.051,107.348,108.985,112.959,115.864,116.747,114.940,110.395,102.374,86.097,79.971,83.967,89.255,94.110,97.762,96.690,95.915,95.478,94.642,93.429,92.234,90.238,88.880,82.382,64.661,46.632,21.223,358.152,354.765,350.102,348.003,349.756,23.547,52.070,72.147,81.257,85.372,90.060,92.594,92.730,91.990,91.383,90.886,90.362,89.836,88.910,88.320,87.968,87.882,87.849,88.290,88.592,87.910,86.634,85.804,85.602,86.733,87.700,88.618,88.645,88.306,88.352,88.433,88.241,87.852,87.888,88.021,87.068,86.357,86.454,85.717,83.315,81.693,81.102,81.315,81.386,81.201,81.530,81.525,81.418,81.630,82.520,82.977,82.863,83.512,84.369,84.767,84.705,84.615,84.540,84.937,85.298,85.822,84.989,83.754,82.382,81.122,80.684,81.245,81.291,80.445,80.223,80.630,80.848,80.823,81.476,81.431,81.135,81.682,82.161,82.814,83.222,83.737,84.206,84.766,84.036,83.141,82.852,81.631,80.804,79.851,78.322,78.306,79.769,79.615,80.036,81.479,83.368,84.046,86.478,87.037,88.488,88.793,86.423,82.597,82.561,82.675,83.412,84.981,85.130,83.709,83.444,84.878,87.386,88.403,89.756,89.119,86.414,86.484,84.982,85.349,86.369,86.790,86.366,85.923,86.116,87.248,88.015,88.193,88.700,89.135,88.549,87.738,86.634,84.827,82.807,80.509,80.738,81.395,82.592,83.909,84.992,86.190,86.689,86.841,87.278,87.756,88.050,88.157,88.233,88.337,88.211,87.285,84.753,83.073,81.854,81.221,82.280,84.894,89.410,97.555,104.141,108.995,111.759,110.002,102.573,97.205,91.641,89.395,89.078,89.456,89.838,90.206,90.624,90.808,90.970,91.295,91.935,92.661,93.195,93.548,93.822,94.029,94.186,94.382,94.451,94.451,94.371,94.131,93.860,93.420,93.121,93.165,93.271,93.265,92.663,92.503,92.615,92.914,93.467,93.533,93.590,93.706,93.874,94.036,93.980,93.968,93.977,94.105,94.235,94.236,94.253,94.243,94.219,94.634,94.890,94.878,95.102,95.462,96.187,97.316,98.715,100.123,101.287,102.044,102.242,102.316,102.600,103.159,103.788,103.532,103.285,103.400,103.487,103.047,102.931,103.322,103.697,103.928,104.282,104.798,105.403,105.524,105.641,105.868,105.990,106.303,106.810,108.144,109.520,111.120,112.651,114.168,116.406,117.396,115.867,112.742,110.651,110.374,112.917,116.697,121.894,128.627,134.417,143.705,149.841,160.621,163.635,166.491,170.064,190.472,220.243,255.656,280.668,278.956,272.280,265.928,263.228,260.924,259.816,255.723,250.437,213.338,181.612,168.903,156.202,151.363,152.760,158.465,165.866,170.225,173.194,174.348,173.418,172.691,173.237,174.112,176.416,178.523,180.589,182.796,183.917,184.095,182.983,181.362,179.682,179.102,178.742,178.750,180.272,181.044,180.638,179.770,178.467,178.110,178.233
"Head Rotation Z {0.100}",359.341,358.844,358.647,0.244,0.802,0.204,0.122,1.577,4.678,7.511,9.819,8.900,7.359,6.172,5.803,5.143,0.433,350.783,353.540,2.309,2.702,1.913,0.701,0.354,1.191,2.289,5.840,7.788,4.757,2.932,0.779,357.543,359.747,3.565,7.338,9.391,9.580,8.914,5.519,1.471,357.313,359.592,3.707,5.168,6.491,7.199,7.200,7.997,7.255,6.396,6.049,5.400,4.744,4.524,4.546,4.266,3.935,4.657,4.729,5.131,3.692,3.608,3.880,5.010,6.200,7.698,8.969,9.922,9.831,8.945,7.767,8.684,8.900,8.446,7.838,6.901,5.292,0.968,357.771,358.152,359.315,1.914,3.284,4.069,4.657,4.832,4.898,4.808,5.342,6.054,7.247,7.156,7.692,7.987,8.175,8.370,8.031,7.859,8.257,8.691,8.963,8.141,7.647,7.788,7.218,4.317,4.325,4.323,4.683,5.039,6.777,7.405,7.364,8.598,9.117,8.525,7.862,7.307,7.353,7.413,7.604,7.101,6.838,8.717,9.728,8.707,7.602,6.884,6.569,5.500,4.265,2.218,2.721,3.228,3.621,4.170,5.232,5.268,5.137,4.459,4.263,3.867,3.199,3.254,4.973,8.215,8.425,7.239,5.829,4.369,3.872,3.221,2.816,3.855,4.747,6.831,7.686,8.511,8.649,8.235,7.697,8.797,8.463,8.979,9.364,9.281,9.039,9.064,9.008,8.881,8.713,8.634,8.838,8.966,9.074,8.579,8.144,7.307,5.518,4.005,2.342,0.633,0.450,0.454,359.479,359.662,0.027,0.832,1.537,1.065,359.745,359.212,0.301,0.451,359.054,358.930,359.758,1.005,1.866,0.834,0.142,0.386,0.211,0.126,0.258,0.618,0.889,2.689,9.062,10.300,14.563,15.138,15.397,15.381,14.769,15.022,13.257,9.307,7.209,4.082,4.226,3.706,2.911,2.482,3.643,3.353,2.432,1.918,1.410,1.242,0.967,0.724,0.619,0.610,0.613,0.762,0.930,0.933,0.838,1.036,1.096,0.946,0.801,0.794,0.835,0.756,0.722,1.025,1.077,0.928,0.993,0.912,0.594,359.435,357.480,355.460,355.896,357.201,358.996,0.763,1.426,1.006,0.255,358.226,354.187,354.061,358.260,359.938,1.374,1.124,0.846,1.506,1.428,0.793,0.664,1.018,359.886,1.189,2.441,4.588,4.574,4.568,4.383,4.792,5.009,5.608,7.454,7.798,7.724,8.093,9.011,9.484,9.382,8.450,7.480,6.627,6.025,5.291,5.029,4.838,4.715,4.723,4.764,4.701,4.724,4.730,4.737,4.716,4.850,5.311,5.696,5.623,5.775,5.557,5.312,5.035,4.242,3.567,3.222,3.121,2.724,2.490,2.800,2.674,3.584,7.162,14.750,14.583,9.181,1.744,355.244,1.444,8.233,10.310,7.989,3.419,4.338,5.865,5.761,7.756,9.137,10.729,11.164,11.581,13.434,19.683,21.808,22.926,23.536,25.151,27.327,30.346,31.888,31.987,29.909,24.783,18.300,8.479,3.449,1.168,1.234,1.843,0.123,355.826,352.450,353.601,357.009,0.487,3.009,6.585,4.806,1.984,358.283,354.522,353.353,354.774,359.474,0.636,1.057,0.566,359.732,358.875,358.336,359.895,1.292,2.217,4.921,6.950,6.876,7.878,8.460,7.849,1.726,358.849,356.569,356.235,357.228,357.996,358.844,359.687,0.584,0.873,1.703,3.134,4.149,4.099,3.877,3.651,3.222,2.745,2.580,3.276,3.315,4.142,4.348,4.172,4.286,5.371,7.892,7.927,6.698,6.653,7.263,7.593,7.503,7.414,7.644,7.743,7.070,7.610,8.353,9.153,9.818,10.312,11.510,12.566,13.457,12.993,12.742,12.404,12.004,11.533,11.785,11.848,11.071,10.234,9.667,9.393,9.254,9.054,8.820,9.224,11.319,14.201,17.186,20.700,23.467,24.102,23.181,22.807,22.012,21.379,20.603,19.952,18.955,18.282,17.707,17.024,16.099,15.220,14.659,13.977,11.833,10.778,11.097,10.619,10.263,10.217,9.915,9.851,9.211,9.727,8.939,7.328,6.427,5.252,3.508,0.595,0.867,359.861,0.013,0.102,0.922,2.002,1.658,1.208,0.231,359.522,359.357,357.785,358.351,359.587,359.862,359.636,0.087,359.239,0.985,2.797,2.759,3.707,3.488,4.954,5.459,5.611,6.370,6.341,5.994,5.838,5.379,5.002,5.901,6.192,6.907,8.357,9.973,10.371,8.846,8.557,8.458,7.787,6.683,5.753,5.425,5.457,5.274,5.214,4.462,3.817,3.862,4.001,4.271,4.958,5.805,7.480,8.110,8.895,9.304,9.140,8.733,8.210,8.124,8.511,8.606,9.153,10.047,11.204,11.235,11.236,10.686,10.150,9.398,8.772,7.941,7.031,6.417,6.033,5.472,4.816,4.373,4.245,4.314,4.464,4.500,4.523,4.652,4.925,5.530,6.263,6.971,7.170,7.544,8.085,8.703,9.195,9.461,9.637,9.216,8.697,8.272,8.108,7.875,7.666,7.558,7.316,7.145,7.060,7.028,6.851,6.733,6.850,6.948,7.077,7.151,7.206,7.012,7.155,7.084,7.177,7.163,7.222,7.204,7.430,7.635,7.910,8.257,8.305,8.179,7.987,8.534,10.529,12.802,14.324,15.347,16.105,16.656,17.092,17.460,17.318,17.379,17.190,16.906,16.003,15.115,14.789,15.169,15.310,15.204,14.929,13.905,12.471,10.244,7.987,6.050,4.886,4.179,3.828,3.481,3.554,3.965,2.613,1.574,359.911,358.462,358.431,1.638,2.370,3.134,3.973,5.265,4.259,6.833,9.542,7.204,4.049,4.181,4.737,6.748,7.802,9.570,9.450,9.156,10.184,16.516,15.058,9.948,7.437,2.200,358.933,359.616,358.091,356.136,356.925,358.106,359.795,0.923,1.500,1.688,0.898,0.997,2.074,3.153,4.071,4.638,3.811,2.668,1.272,0.856,1.838,2.336,3.829,4.866,6.040,6.643,5.912,5.111,4.773
