"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
5.802,0.000,4.570,53.097,86.518,4.255,1.479,"XR Origin from [127.45] to [127.67]","Begining : [127.6]"
5.802,0.000,4.570,51.280,86.415,4.352,1.485,"Cube.003 from [127.67] to [128.93]",
5.802,0.000,4.570,49.261,85.835,4.102,1.493,"TV Flat from [128.93] to [133.82]",
5.802,0.000,4.570,48.404,86.008,4.560,1.499,"RightHand Controller from [133.82] to [134.06]",
5.802,0.000,4.570,48.018,84.794,4.147,1.502,"Cube from [134.06] to [134.29]",
5.802,0.000,4.570,47.666,83.183,2.968,1.502,"XR Origin from [134.29] to [137.90]",
5.802,0.000,4.570,47.956,81.017,1.147,1.499,"Cube.003 from [137.90] to [139.13]",
5.802,0.000,4.570,48.140,79.400,359.541,1.497,"XR Origin from [139.13] to [140.81]",
5.802,0.000,4.570,47.906,79.296,359.184,1.498,"Cube.003 from [140.81] to [141.13]",
5.802,0.000,4.570,45.617,80.300,0.387,1.507,"XR Origin from [141.13] to [141.24]",
5.802,0.000,4.570,43.296,81.615,1.540,1.518,"Cube from [141.24] to [141.47]",
5.802,0.000,4.570,36.812,82.955,2.405,1.539,"XR Origin from [141.47] to [141.89]",
5.802,0.000,4.570,18.014,78.245,358.973,1.587,"Cube.003 from [141.89] to [143.42]",
5.802,0.000,4.570,3.004,75.181,356.993,1.623,"Plane from [143.42] to [143.53]",
5.802,0.000,4.570,357.956,75.124,357.654,1.633,"SmokePlane (25) from [143.53] to [143.75]",
5.802,0.000,4.570,357.123,75.712,358.302,1.634,"SmokePlane (23) from [143.75] to [144.08]",
5.802,0.000,4.570,0.840,77.329,358.722,1.625,"SmokePlane (25) from [144.08] to [144.20]",
5.802,0.000,4.570,0.375,78.087,359.120,1.627,"Cube.003 from [144.20] to [144.31]",
5.802,0.000,4.570,359.221,77.551,359.375,1.630,"XR Origin from [144.31] to [144.42]",
5.802,0.000,4.570,358.652,76.634,359.794,1.632,"Cube.003 from [144.42] to [145.28]",
5.802,0.000,4.570,357.865,75.978,0.028,1.634,"Big Window from [145.28] to [145.60]",
5.802,0.000,4.570,356.801,76.083,359.943,1.638,"FancyChair.003 from [145.60] to [145.72]",
5.802,0.000,4.570,355.834,76.702,359.895,1.639,"Cube from [145.72] to [146.18]",
5.802,0.000,4.570,355.574,76.330,0.748,1.640,"FancyChair.003 from [146.18] to [146.41]",
5.802,0.000,4.570,355.138,76.924,0.746,1.641,"Cube (1) from [146.41] to [147.68]",
5.802,0.000,4.570,354.887,78.230,1.039,1.641,"Cube from [147.68] to [147.79]",
5.802,0.000,4.570,354.779,77.669,1.230,1.641,"XR Origin from [147.79] to [148.67]",
5.802,0.000,4.570,353.284,75.716,2.772,1.643,"Cube (1) from [148.67] to [149.01]",
5.802,0.000,4.570,353.032,75.439,2.418,1.644,"FancyChair.003 from [149.01] to [149.60]",
5.802,0.000,4.570,352.813,76.108,2.285,1.645,"Cube from [149.60] to [150.28]",
5.802,0.000,4.570,351.603,76.238,1.822,1.645,"XR Origin from [150.28] to [151.41]",
5.802,0.000,4.570,351.742,76.649,2.118,1.646,"Cube from [151.41] to [151.53]",
5.802,0.000,4.570,351.832,77.101,1.350,1.646,"XR Origin from [151.53] to [151.64]",
5.802,0.000,4.570,350.600,76.574,0.371,1.648,"Ground from [151.64] to [151.75]",
5.802,0.000,4.570,350.889,75.995,0.644,1.648,"Cube.003 from [151.75] to [152.10]",
5.802,0.000,4.570,351.666,76.953,359.739,1.647,"Big Window from [152.10] to [154.05]",
5.802,0.000,4.570,351.465,77.448,358.433,1.647,"Cube.003 from [154.05] to [154.27]",
5.802,0.000,4.570,352.415,77.512,358.724,1.647,"SmokePlane (25) from [154.27] to [154.60]",
5.802,0.000,4.570,353.450,77.940,358.041,1.646,"Plane from [154.60] to [154.94]",
