"Player Position X {0.100}",4.948,4.948,4.948,4.948,4.948,4.948,4.948,4.948,4.948,4.948,4.948,4.948,4.948,4.948,4.948,4.948,4.948,4.851,4.696,4.552,4.365,4.204,4.044,3.872,3.702,3.556,3.413,3.279,3.154,3.015,2.890,2.745,2.623,2.515,2.391,2.254,2.109,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.963,1.808,1.651,1.499,1.345,1.209,1.073,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.863,0.863,0.708,0.594,0.477,0.436,0.426,0.438,0.428,0.392,0.333,0.410,0.410,0.410,0.410,0.410,0.410,0.410,0.410,0.410,0.410,0.410,0.410,0.500,0.677,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.774,0.766,0.756,0.748,0.742,0.730,0.721,0.711,0.699,0.684,0.684,0.684,0.660,0.636,0.610,0.589,0.589,0.589,0.589,0.589,0.590,0.595,0.605,0.615,0.621,0.625,0.624,0.619,0.618,0.617,0.614,0.602,0.583,0.563,0.542,0.517,0.489,0.457,0.427,0.403,0.369,0.344,0.323,0.288,0.254,0.229,0.221,0.233,0.267,0.316,0.373,0.431,0.494,0.565,0.633,0.679,0.703,0.711,0.717,0.716,0.712,0.696,0.672,0.647,0.622,0.606,0.592,0.578,0.565,0.544,0.514,0.503,0.497,0.494,0.499,0.482,0.463,0.445,0.425,0.410,0.394,0.378,0.362,0.348,0.333,0.318,0.305,0.292,0.279,0.268,0.257,0.246,0.236,0.227,0.218,0.211,0.210,0.209,0.212,0.220,0.231,0.238,0.239,0.236,0.229,0.219,0.214,0.210,0.208,0.208,0.208,0.208,0.207,0.209,0.218,0.228,0.233,0.237,0.242,0.246,0.248,0.250,0.249,0.247,0.246,0.245,0.247,0.251,0.253,0.252,0.250,0.247,0.245,0.243,0.241,0.239,0.237,0.235,0.233,0.231,0.229,0.227,0.226,0.225,0.224,0.224,0.223,0.224,0.224,0.224,0.222,0.221,0.219,0.216,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.232,0.277,0.340,0.382,0.406,0.406,0.387,0.367,0.349,0.325,0.309,0.292,0.276,0.262,0.242,0.227,0.209,0.191,0.178,0.163,0.140,0.121,0.091,0.063,0.041,0.029,0.022,0.018,0.016,0.012,0.010,0.008,0.006,0.005,0.006,0.010,0.019,0.037,0.055,0.067,0.062,0.032,-0.017,-0.069,-0.119,-0.157,-0.191,-0.214,-0.233,-0.254,-0.277,-0.302,-0.330,-0.360,-0.392,-0.431,-0.462,-0.478,-0.492,-0.505,-0.503,-0.487,-0.458,-0.416,-0.377,-0.357,-0.335,-0.322,-0.309,-0.297,-0.280,-0.258,-0.233,-0.202,-0.202,-0.228,-0.271,-0.316,-0.349,-0.400,-0.454,-0.506,-0.552,-0.583,-0.583,-0.583,-0.583,-0.583,-0.641,-0.686,-0.705,-0.678,-0.625,-0.583,-0.553,-0.531,-0.506,-0.474,-0.427,-0.376,-0.325,-0.273,-0.222,-0.160,-0.106,-0.034,0.015,0.067,0.115,0.165,0.213,0.262,0.329,0.400,0.449,0.528,0.580,0.632,0.704,0.764,0.816,0.890,0.964,1.018,1.090,1.156,1.204,1.251,1.313,1.375,1.418,1.478,1.540,1.602,1.644,1.689,1.747,1.807,1.864,1.908,1.967,2.022,2.077,2.130,2.179,2.228,2.283,2.331,2.380,2.433,2.484,2.532,2.583,2.619,2.646,2.641,2.611,2.582,2.551,2.521,2.513,2.546,2.588,2.630,2.694,2.756,2.803,2.844,2.887,2.930,2.964,3.005,3.043,3.077,3.117,3.173,3.237,3.305,3.356,3.417,3.479,3.544,3.603,3.670,3.730,3.789,3.850,3.915,3.973,4.034,4.104,4.168,4.231,4.296,4.360,4.423,4.486,4.543,4.604,4.669,4.729,4.787,4.858,4.917,4.973,5.036,5.096,5.155,5.221,5.283,5.345,5.407,5.470,5.531,5.591,5.654,5.712,5.772,5.836,5.895,5.953,6.016,6.073,6.131,6.187,6.237,6.292,6.350,6.406,6.455,6.510,6.558,6.609,6.671,6.732,6.790,6.846,6.898,6.947,7.000,7.050,7.100,7.159,7.211,7.264,7.323,7.374,7.441,7.495,7.545,7.594,7.652,7.706,7.757,7.813,7.876,7.932,7.985,8.036,8.087,8.150,8.199,8.250,8.318,8.370,8.433,8.484,8.537,8.598,8.664,8.714,8.762,8.812,8.862,8.923,8.988,9.050,9.103,9.153,9.203,9.265,9.314,9.374,9.424,9.473,9.537,9.601,9.662,9.716,9.776,9.826,9.878,9.940,9.988,10.049,10.112,10.162,10.223,10.289,10.339,10.404,10.462,10.525,10.589,10.638,10.686,10.748,10.810,10.861,10.925,10.989,11.053,11.103,11.168,11.227,11.276,11.324,11.375,11.437,11.499,11.547,11.598,11.660,11.721,11.771,11.819,11.881,11.940,12.003,12.052,12.111,12.171,12.220,12.279,12.338,12.398,12.445,12.508,12.568,12.624,12.678,12.736,12.787,12.837,12.888,12.938,12.990,13.037,13.095,13.154,13.201,13.251,13.300,13.356,13.404,13.463,13.525,13.571,13.618,13.666,13.715,13.773,13.835,13.884,13.947,14.005,14.052,14.116,14.177,14.240,14.287,14.342,14.402,14.431,14.431,14.431,14.431,14.431,14.431,14.431,14.431,14.431,14.431,14.431,14.431,14.431,14.431,14.431,14.438,14.453,14.484,14.525,14.565,14.610,14.656,14.697,14.741,14.785,14.829,14.836,14.836,14.844,14.890,14.942,14.989,15.006,15.006,15.006,15.006,15.006,15.006,15.006,15.006,15.006,15.006,15.006,15.006,15.006,15.006,15.006,15.006,15.006,15.006,15.006,15.007,15.009,15.017,15.047,15.070,15.102,15.142,15.172,15.199,15.225,15.231,15.226,15.231,15.234,15.236,15.218,15.201,15.185,15.171,15.156,15.150,15.145,15.144,15.147,15.148,15.148,15.148,15.147,15.148,15.149,15.151,15.152,15.153,15.154,15.154,15.153,15.150,15.145,15.139,15.132,15.126,15.117,15.108,15.098,15.086,15.074,15.061,15.045,15.029,15.017,15.018,15.026,15.033,15.037,15.034,15.021,15.005,14.987,14.965,14.949,14.960,14.977,15.015,15.075,15.132,15.175,15.174,15.141,15.100,15.043,14.986,14.923,14.851,14.799,14.771,14.750,14.734,14.722,14.713,14.719,14.748,14.782,14.817,14.845,14.877,14.973,14.981,14.982,14.975,14.946,14.946,14.946,14.946,14.934,14.930,14.922,14.914,14.913,14.913,14.911,14.908,14.907,14.902,14.899,14.898,14.898,14.906,14.906,14.906,14.906,14.906,14.906,14.906,14.906,14.998,14.998,14.998,14.998,14.998,15.000,14.993,14.990,14.988,14.989,14.990,14.989,14.984,14.970,14.948,14.948,14.948,14.920,14.884,14.884,14.884,14.884,14.884,14.884,14.884,14.884,14.884,14.884,14.884,14.916,14.966,15.001,15.010,14.976,14.930,14.863,14.790,14.704,14.661,14.572,14.475,14.426,14.381,14.299,14.227,14.176,14.140,14.166,14.223,14.277,14.328,14.369,14.401,14.433,14.455,14.482,14.516,14.551,14.593,14.648,14.708,14.764,14.808,14.854,14.916,14.980,15.045,15.099,15.152,15.214,15.279,15.332,15.395,15.451,15.506,15.571,15.624,15.688,15.738,15.794,15.857,15.912,15.929,15.993,16.047,16.098,16.146,16.197,16.250,16.297,16.334,16.365,16.397,16.437,16.478,16.503,16.503,16.503,16.503,16.503,16.503,16.503,16.508,16.508,16.508,16.508,16.507,16.504,16.498,16.493,16.493,16.493,16.493,16.492,16.480,16.458,16.433,16.402,16.369,16.347,16.329,16.329,16.329,16.329,16.329,16.329,16.329,16.329,16.329,16.329,16.329,16.329,16.355,16.391,16.426,16.461,16.501,16.537,16.571,16.605,16.628,16.644,16.628,16.592,16.553,16.518,16.481,16.446,16.414,16.402,16.402,16.402,16.402,16.402,16.402,16.416,16.453,16.493,16.509,16.516,16.532,16.582,16.597,16.611,16.646,16.702,16.729,16.729,16.674,16.608,16.521,16.427,16.372,16.319,16.263,16.209,16.119,16.073,16.044,16.019,15.998,15.974,15.951,15.904,15.851,15.751,15.652,15.600,15.544,15.490,15.437,15.380,15.330,15.274,15.221,15.167,15.117,15.071,15.026,14.982,14.909,14.852,14.790,14.727,14.663,14.601,14.542,14.489,14.440,14.384,14.331,14.275,14.220,14.169,14.124,14.075,14.029,13.983,13.897,13.819,13.759,13.701,13.645,13.583,13.526,13.471,13.347,13.251,13.192,13.141,13.070,12.998,12.916,12.837,12.766,12.706,12.639,12.570,12.498,12.437,12.366,12.299,12.231,12.165,12.096,12.026,11.958,11.891,11.835,11.776,11.712,11.654,11.585,11.520,11.458,11.397,11.334,11.265,11.199,11.143,11.077,11.008,10.949,10.885,10.830,10.763,10.703,10.651,10.593,10.527,10.461,10.404,10.353,10.302,10.250,10.199,10.146,10.092,10.033,9.980,9.879,9.823,9.762,9.706,9.648,9.589,9.538,9.488,9.442,9.395,9.347,9.302,9.257,9.211,9.156,9.112,9.025,8.942,8.859,8.814,8.727,8.680,8.634,8.588,8.542,8.492,8.406,8.362,8.316,8.266,8.215,8.170,8.123,8.069,8.069,8.050,8.063,8.104,8.134,8.134,8.134,8.172,8.214,8.278,8.322,8.355,8.440,8.501,8.563,8.663,8.761,8.819,8.881,8.940,9.007,9.082,9.158,9.244,9.304,9.324,9.295,9.247,9.198,9.109,9.005,8.953,8.964,9.023,9.108,9.157,9.215,9.266,9.319,9.369,9.454,9.540,9.629,9.714,9.813,9.908,9.999,10.077,10.161,10.202,10.237,10.210,10.138,10.065,9.995,9.923,9.872,9.846,9.852,9.889,9.937,10.025,10.112,10.198,10.282,10.362,10.431,10.500,10.580,10.655,10.727,10.797,10.865,10.946,11.029,11.110,11.190,11.258,11.327,11.397,11.469,11.531,11.593,11.659,11.725,11.794,11.874,11.938,12.012,12.085,12.159,12.225,12.294,12.359,12.422,12.491,12.547,12.611,12.670,12.727,12.766,12.829,12.888,12.947,12.998,13.056,13.116,13.165,13.214,13.264,13.317,13.374,13.426,13.476,13.528,13.579,13.631,13.684,13.739,13.784,13.837,13.888,13.932,13.975,14.002,14.052,14.105,14.162,14.213,14.264,14.317,14.373,14.451,14.535,14.614,14.700,14.778,14.857,14.943,15.028,15.099,15.182,15.260,15.339,15.420,15.503,15.577,15.656,15.734,15.812,15.887,15.949,16.029,16.080,16.110,16.156,16.228,16.314,16.402,16.478,16.520,16.520,16.520,16.520,16.487,16.441,16.380,16.342,16.340,16.380,16.436,16.477,16.521,16.562,16.574,16.598,16.612,16.622,16.629
"Player Position Y {0.100}",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
