"Player Position X {0.100}",1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.814,1.804,1.780,1.737,1.676,1.638,1.622,1.621,1.636,1.663,1.694,1.724,1.772,1.813,1.813,1.813,1.846,1.846,1.846,1.846,1.846,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.839,1.744,1.692,1.687,1.692,1.713,1.752,1.808,1.883,1.974,2.040,2.097,2.188,2.268,2.350,2.439,2.538,2.639,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.641,2.572,2.467,2.359,2.246,2.140,2.080,2.092,2.104,2.104,2.104,2.109,2.149,2.200,2.270,2.270,2.270,2.270,2.270,2.270,2.270,2.270,2.270,2.270,2.270,2.270,2.270,2.270,2.270,2.270,2.270,2.270,2.249,2.249,2.249,2.216,2.086,1.992,1.981,1.993,2.039,2.128,2.230,2.344,2.462,2.581,2.701,2.799,2.928,3.053,3.179,3.307,3.438,3.567,3.615,3.615,3.615,3.615,3.541,3.541,3.540,3.519,3.469,3.405,3.341,3.260,3.185,3.150,3.135,3.123,3.113,3.101,3.086,3.062,3.059,3.082,3.131,3.197,3.271,3.340,3.340,3.340,3.340,3.340,3.340,3.340,3.340,3.340,3.340,3.340,3.340,3.343,3.335,3.327,3.319,3.310,3.299,3.296,3.287,3.264,3.229,3.198,3.166,3.132,3.096,3.053,3.007,2.957,2.890,2.802,2.687,2.561,2.428,2.303,2.192,2.077,1.949,1.815,1.680,1.680,1.680,1.680,1.680,1.680,1.680,1.680,1.680,1.680,1.680,1.680,1.680,1.680,1.680,1.680,1.680,1.680,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.712,1.853,1.994,2.088,2.098,2.066,1.972,1.835,1.699,1.557,1.412,1.267,1.123,0.979,0.835,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.681,0.613,0.554,0.515,0.495,0.481,0.468,0.450,0.430,0.409,0.387,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.386,0.404,0.421,0.433,0.435,0.435,0.435,0.429,0.419,0.408,0.397,0.388,0.377,0.363,0.346,0.327,0.314,0.316,0.331,0.354,0.383,0.415,0.447,0.478,0.506,0.529,0.550,0.569,0.590,0.614,0.638,0.664,0.692,0.721,0.748,0.775,0.785,0.778,0.764,0.743,0.723,0.701,0.679,0.658,0.635,0.612,0.590,0.574,0.563,0.554,0.548,0.541,0.533,0.522,0.506,0.485,0.458,0.424,0.385,0.343,0.299,0.254,0.209,0.165,0.124,0.076,0.032,-0.011,-0.049,-0.086,-0.122,-0.159,-0.193,-0.227,-0.263,-0.287,-0.282,-0.247,-0.194,-0.144,-0.090,-0.039,0.016,0.072,0.124,0.178,0.233,0.288,0.344,0.399,0.450,0.504,0.555,0.610,0.665,0.720,0.772,0.828,0.880,0.932,0.987,1.041,1.095,1.149,1.204,1.259,1.314,1.372,1.425,1.480,1.535,1.590,1.645,1.701,1.756,1.811,1.868,1.930,1.983,2.038,2.094,2.150,2.205,2.261,2.316,2.371,2.427,2.483,2.537,2.591,2.644,2.700,2.755,2.810,2.866,2.921,2.972,3.026,3.077,3.132,3.188,3.243,3.299,3.355,3.405,3.455,3.510,3.565,3.620,3.676,3.731,3.786,3.842,3.895,3.947,4.002,4.057,4.112,4.166,4.220,4.274,4.323,4.377,4.428,4.478,4.528,4.579,4.630,4.681,4.733,4.789,4.841,4.893,4.944,4.996,5.047,5.094,5.143,5.189,5.237,5.288,5.339,5.390,5.440,5.491,5.537,5.584,5.628,5.675,5.721,5.766,5.808,5.847,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.866,5.862,5.846,5.841,5.843,5.849,5.870,5.898,5.929,5.961,5.995,6.027,6.058,6.085,6.112,6.138,6.161,6.184,6.201,6.201,6.201,6.201,6.201,6.201,6.201,6.201,6.201,6.201,6.201,6.201,6.201,6.201,6.201,6.203,6.208,6.217,6.229,6.243,6.257,6.269,6.270,6.261,6.242,6.218,6.193,6.172,6.159,6.148,6.137,6.126,6.115,6.104,6.093,6.082,6.071,6.060,6.049,6.038,6.029
"Player Position Y {0.100}",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Player Position Z {0.100}",2.472,2.472,2.472,2.472,2.472,2.472,2.472,2.472,2.472,2.472,2.472,2.472,2.472,2.472,2.472,2.472,2.472,2.472,2.472,2.472,2.518,2.639,2.742,2.786,2.818,2.813,2.767,2.701,2.618,2.523,2.414,2.303,2.300,2.319,2.319,2.319,2.400,2.400,2.400,2.400,2.400,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.436,2.371,2.332,2.327,2.328,2.338,2.366,2.411,2.459,2.505,2.522,2.498,2.478,2.439,2.400,2.365,2.333,2.302,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.308,2.353,2.360,2.373,2.434,2.529,2.619,2.690,2.737,2.746,2.718,2.665,2.608,2.553,2.499,2.499,2.499,2.499,2.499,2.499,2.499,2.499,2.499,2.499,2.499,2.499,2.499,2.417,2.417,2.417,2.417,2.417,2.337,2.337,2.337,2.343,2.362,2.387,2.403,2.414,2.428,2.429,2.415,2.386,2.350,2.315,2.281,2.219,2.187,2.165,2.149,2.143,2.153,2.181,2.196,2.196,2.196,2.196,2.200,2.198,2.196,2.202,2.223,2.257,2.306,2.388,2.481,2.597,2.724,2.853,2.983,3.116,3.255,3.385,3.521,3.665,3.799,3.930,4.051,4.144,4.144,4.144,4.144,4.144,4.144,4.144,4.144,4.144,4.144,4.144,4.150,4.173,4.215,4.258,4.301,4.342,4.393,4.485,4.514,4.517,4.495,4.446,4.391,4.339,4.295,4.276,4.267,4.245,4.188,4.104,4.020,3.948,3.925,3.955,4.004,4.052,4.081,4.097,4.102,4.102,4.102,4.102,4.102,4.102,4.102,4.102,4.102,4.102,4.102,4.102,4.102,4.102,4.102,4.102,4.102,4.102,4.195,4.195,4.195,4.195,4.195,4.195,4.195,4.195,4.195,4.195,4.195,4.195,4.198,4.225,4.261,4.294,4.311,4.317,4.306,4.281,4.258,4.241,4.231,4.229,4.234,4.244,4.259,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.275,4.310,4.377,4.437,4.469,4.476,4.465,4.443,4.399,4.345,4.290,4.234,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.232,4.278,4.321,4.347,4.354,4.354,4.354,4.343,4.324,4.298,4.267,4.232,4.196,4.158,4.120,4.081,4.036,3.982,3.929,3.879,3.831,3.786,3.741,3.695,3.647,3.598,3.544,3.493,3.442,3.392,3.342,3.293,3.245,3.198,3.155,3.102,3.050,2.999,2.947,2.897,2.847,2.796,2.742,2.696,2.645,2.596,2.546,2.492,2.438,2.383,2.329,2.273,2.218,2.164,2.110,2.059,2.010,1.966,1.927,1.891,1.857,1.823,1.790,1.758,1.727,1.691,1.658,1.622,1.581,1.540,1.499,1.456,1.415,1.377,1.334,1.284,1.230,1.188,1.172,1.171,1.175,1.181,1.189,1.202,1.214,1.226,1.233,1.238,1.242,1.244,1.246,1.248,1.247,1.244,1.240,1.229,1.214,1.197,1.183,1.169,1.156,1.144,1.133,1.120,1.109,1.100,1.094,1.091,1.091,1.093,1.099,1.106,1.113,1.120,1.125,1.130,1.134,1.138,1.140,1.142,1.144,1.145,1.147,1.148,1.149,1.150,1.150,1.151,1.151,1.151,1.151,1.151,1.151,1.150,1.150,1.149,1.148,1.147,1.146,1.144,1.142,1.141,1.139,1.137,1.135,1.133,1.130,1.127,1.124,1.120,1.116,1.112,1.107,1.103,1.097,1.091,1.084,1.075,1.064,1.051,1.036,1.018,0.996,0.973,0.951,0.929,0.907,0.887,0.866,0.846,0.824,0.804,0.784,0.764,0.744,0.723,0.705,0.685,0.667,0.647,0.626,0.604,0.582,0.560,0.538,0.516,0.492,0.468,0.440,0.410,0.377,0.342,0.303,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.276,0.269,0.260,0.249,0.236,0.220,0.204,0.188,0.166,0.139,0.106,0.071,0.036,-0.005,-0.047,-0.091,-0.135,-0.170,-0.170,-0.170,-0.170,-0.170,-0.170,-0.170,-0.170,-0.170,-0.170,-0.170,-0.170,-0.170,-0.170,-0.186,-0.212,-0.242,-0.276,-0.317,-0.359,-0.404,-0.448,-0.496,-0.543,-0.585,-0.625,-0.665,-0.707,-0.754,-0.802,-0.849,-0.895,-0.940,-0.988,-1.035,-1.083,-1.132,-1.180,-1.228,-1.276,-1.324
"Head Rotation X {0.100}",68.540,76.710,83.545,83.051,81.958,79.372,75.841,74.050,72.636,71.963,72.165,72.252,71.470,70.072,67.701,62.634,57.525,52.910,49.979,45.436,42.875,41.380,42.107,43.706,42.679,42.954,43.650,44.319,46.353,48.006,52.027,55.336,60.767,64.029,70.059,69.572,67.873,65.482,63.997,61.390,59.681,59.173,59.112,57.138,52.457,48.595,41.384,34.940,30.169,23.426,16.729,10.892,7.451,3.796,2.781,2.251,3.615,5.872,10.732,16.499,18.051,19.459,21.292,23.246,24.934,26.055,26.497,28.845,30.685,32.150,33.377,34.364,36.422,37.724,38.648,38.331,37.950,37.127,38.595,40.700,42.195,44.739,45.444,45.944,45.713,43.438,39.453,36.885,35.277,34.856,32.720,31.806,32.130,33.045,35.431,35.220,35.995,37.284,39.004,38.614,36.898,35.100,33.582,31.754,29.600,28.082,27.188,27.450,28.231,29.064,29.930,30.716,31.379,31.510,30.332,27.332,22.516,18.008,16.773,16.906,17.370,18.734,18.737,16.481,14.354,11.637,11.303,12.560,15.089,13.303,5.323,3.025,3.831,7.940,9.635,11.383,13.837,17.059,19.033,20.522,22.361,23.771,24.554,24.891,25.341,26.189,26.752,27.255,28.277,28.654,28.305,28.417,28.542,28.119,28.109,28.645,29.344,31.087,31.368,31.514,30.386,30.595,31.378,31.595,31.708,31.794,31.882,31.728,31.020,28.485,22.994,18.689,15.773,12.259,10.114,9.214,8.698,7.998,7.492,8.953,10.792,12.412,13.617,15.669,16.450,17.494,16.592,18.981,17.675,17.340,16.153,17.142,18.407,20.980,22.670,24.855,27.147,28.315,28.737,29.764,30.707,29.944,30.747,29.988,27.991,25.750,24.720,23.761,23.638,23.963,24.360,24.624,25.896,27.559,29.493,31.742,33.441,34.578,34.145,33.627,33.133,32.322,32.005,31.616,31.977,33.106,34.077,33.670,32.633,30.573,26.523,22.828,20.357,17.832,15.834,13.898,11.162,8.844,6.810,5.811,5.303,6.000,7.779,9.792,9.328,8.018,7.252,7.301,7.622,8.647,9.503,10.643,11.159,11.739,12.225,12.700,13.189,13.365,13.824,14.288,13.699,11.795,8.414,8.074,9.423,8.883,8.443,8.794,9.476,7.722,7.895,7.921,7.593,8.282,8.296,8.511,8.367,8.364,8.685,8.833,9.016,9.504,9.115,7.581,6.770,5.954,5.685,5.777,5.931,6.828,6.618,5.680,4.275,2.877,2.356,2.322,2.514,2.348,2.292,2.313,2.494,3.509,2.478,0.838,357.805,355.394,352.055,349.506,346.820,342.782,341.839,342.116,342.342,343.264,344.270,345.448,348.057,351.974,356.563,1.008,4.319,8.775,13.092,16.200,19.136,23.842,27.353,29.852,30.846,31.449,32.339,32.469,33.028,33.491,33.450,34.480,35.047,35.252,36.114,36.163,36.490,37.140,37.199,37.483,38.012,37.995,38.326,38.389,37.863,38.170,38.249,37.598,37.212,36.892,36.414,36.183,35.841,35.392,35.193,35.197,35.116,35.002,34.926,34.761,33.969,33.642,33.683,33.401,32.828,32.287,32.435,32.370,31.808,30.359,28.503,26.392,22.319,18.412,15.540,13.548,12.803,12.482,12.519,13.773,15.116,16.735,18.802,20.079,20.621,20.656,20.553,20.705,20.852,20.990,20.939,20.748,20.246,19.227,19.233,19.744,21.010,22.482,24.197,25.993,27.437,28.298,29.007,29.257,28.107,23.751,18.469,14.929,13.267,13.011,14.062,15.281,16.312,16.702,17.803,19.590,21.074,21.193,21.256,22.665,23.823,25.470,25.920,26.490,27.370,24.520,22.796,21.392,19.273,18.286,19.345,20.037,20.131,20.228,20.068,19.573,18.707,17.657,16.061,14.709,13.639,12.817,12.142,11.393,10.735,10.248,9.585,9.223,8.887,7.739,6.744,5.992,5.477,4.809,4.135,3.717,3.662,3.464,2.793,2.366,2.376,2.193,2.181,2.189,1.960,2.006,1.881,2.187,6.018,10.312,11.141,10.338,11.062,10.932,10.262,9.297,7.172,5.692,3.537,1.335,358.805,355.992,353.927,353.386,352.927,352.799,352.728,352.788,352.939,353.381,354.131,354.829,355.990,358.485,359.519,0.111,1.656,3.106,4.903,6.041,7.233,8.915,10.490,11.446,11.246,9.820,7.940,6.760,6.077,6.040,6.124,6.336,6.714,7.092,7.233,7.290,7.407,7.479,7.498,7.560,7.688,7.777,7.745,7.666,7.656,7.774,7.706,7.691,7.622,7.621,7.596,7.630,7.620,7.554,7.626,7.491,7.362,7.456,7.530,7.723,7.954,8.105,8.214,8.374,8.509,8.483,8.516,8.638,8.600,8.584,8.625,8.569,8.323,8.403,8.623,8.601,8.505,8.592,8.640,8.665,8.794,9.020,9.014,8.951,9.045,9.108,9.244,9.276,9.371,9.483,9.687,10.091,10.574,11.113,11.631,12.260,13.262,14.918,16.521,18.844,20.463,21.714,22.461,23.464,23.642,23.046,21.531,14.659,8.427,5.344,3.753,2.900,2.411,0.124,359.862,359.634,359.971,1.227,3.405,4.648,5.634,6.013,6.050,6.007,5.749,5.912,5.789,5.538,5.636,6.113,6.603,6.759,6.854,7.013,7.251,7.352,7.565,7.912,8.208,8.364,8.194,8.074,7.874,7.792,7.857,7.918,7.845,7.727,7.235,6.963,6.926,6.886,7.168,7.621,7.708,7.705,7.114,6.801,6.847,7.056,7.154,7.254,7.340,7.406,7.427,7.320,7.191,6.619,5.684,5.835,6.909,6.899,6.594,6.288,6.250,6.201,5.823,5.851,5.931,5.898,5.965,6.028,6.049,6.137,6.269,6.483,6.522,6.119,5.873,5.996,5.917,5.689,5.753,5.689,5.692,5.627,5.579,5.498,5.509,5.519,5.487,5.410,5.417,5.248,4.478,3.846,4.545,6.689,9.868,13.843,18.376,21.770,23.728,25.238,27.392,30.734,32.497,33.921,35.136,36.239,36.942,37.841,39.079,39.440,39.866,40.690,41.108,41.608,42.145,42.364,42.396,41.957,41.701,40.710,39.332,38.115,37.452,37.051,36.645,35.828,35.334,34.806,34.241,33.631,33.282,32.987,32.736,32.870,33.022,33.087,33.181,33.400,33.529,33.872,33.885,33.662,33.557,33.554,33.607,33.656,33.678,33.803,34.005,34.206,34.181,33.997,33.786,33.860
