"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
6.610,0.000,3.290,353.880,258.199,358.802,0.815,"Cube.009 from [72.51] to [256.58]","Begining : [72.6]"
6.610,0.000,3.290,353.883,258.194,358.796,0.815,"Door from [256.58] to [256.69]","Ending : [72.56]"
6.610,0.000,3.290,353.871,258.192,358.806,0.815,,"Duration : {184.4}"
6.610,0.000,3.290,353.878,258.187,358.813,0.815,,
6.610,0.000,3.290,353.871,258.191,358.817,0.815,,
6.610,0.000,3.290,353.882,258.185,358.819,0.815,,
6.610,0.000,3.290,353.875,258.188,358.812,0.815,,
6.610,0.000,3.290,353.875,258.182,358.807,0.815,,
6.610,0.000,3.290,353.886,258.178,358.798,0.815,,
6.610,0.000,3.290,353.887,258.179,358.794,0.815,,
6.610,0.000,3.290,353.888,258.182,358.805,0.815,,
6.610,0.000,3.290,353.888,258.184,358.794,0.815,,
6.610,0.000,3.290,353.882,258.188,358.802,0.815,,
6.610,0.000,3.290,353.895,258.194,358.785,0.815,,
6.610,0.000,3.290,353.882,258.192,358.782,0.815,,
6.610,0.000,3.290,353.874,258.190,358.792,0.815,,
6.610,0.000,3.290,353.874,258.195,358.800,0.815,,
6.610,0.000,3.290,353.874,258.188,358.809,0.816,,
6.610,0.000,3.290,353.874,258.184,358.818,0.815,,
6.610,0.000,3.290,353.871,258.195,358.807,0.815,,
6.610,0.000,3.290,353.871,258.192,358.808,0.816,,
6.610,0.000,3.290,353.882,258.191,358.791,0.815,,
6.610,0.000,3.290,353.880,258.188,358.785,0.816,,
6.610,0.000,3.290,353.876,258.192,358.784,0.815,,
6.610,0.000,3.290,353.879,258.193,358.782,0.816,,
6.610,0.000,3.290,353.884,258.195,358.786,0.815,,
6.610,0.000,3.290,353.887,258.187,358.788,0.816,,
6.610,0.000,3.290,353.883,258.186,358.789,0.815,,
6.610,0.000,3.290,353.894,258.177,358.788,0.815,,
6.610,0.000,3.290,353.892,258.184,358.781,0.815,,
6.610,0.000,3.290,353.891,258.188,358.786,0.815,,
6.610,0.000,3.290,353.896,258.185,358.787,0.815,,
6.610,0.000,3.290,353.897,258.191,358.790,0.816,,
6.610,0.000,3.290,353.897,258.195,358.788,0.815,,
