"Player Position X",5.906,5.906,5.906,5.906,5.906,5.906,5.906,5.840,5.706,5.563,5.416,5.264,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.233,5.230,5.159,5.066,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.007,4.999,4.931,4.805,4.687,4.564,4.440,4.319,4.215,4.133,4.133,4.133,4.133,4.133,4.133,4.116,4.073,4.016,3.951,3.881,3.805,3.727,3.658,3.612,3.580,3.559,3.526,3.520,3.545,3.547,3.532,3.532,3.532,3.532,3.532,3.532,3.532,3.532,3.532,3.532,3.532,3.499,3.399,3.279,3.229,3.229,3.229,3.229,3.112,2.980,2.828,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.784,2.867,2.993,3.132,3.264,3.351,3.408,3.445,3.462,3.467,3.467,3.464,3.460,3.478,3.493,3.501,3.505,3.504,3.212,3.083,2.999,2.859,2.722,2.581,2.441,2.298,2.159,2.008,1.871,1.713,1.559,1.496,1.496,1.558,1.663,1.793,1.851,1.725,1.588,1.435,1.290,1.152,1.022,0.904,0.778,0.641,0.514,0.418,0.344,0.297,0.254,0.203,0.160,0.135,0.112,0.085,0.044,0.002,-0.023,-0.039,-0.092,-0.151,-0.207,-0.265,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.279,-0.284,-0.286,-0.299,-0.312,-0.324,-0.337,-0.350,-0.361,-0.370,-0.378,-0.383,-0.383,-0.373,-0.347,-0.334,-0.334,-0.334,-0.334,-0.334,-0.334,-0.334,-0.334,-0.308,-0.279,-0.259,-0.249,-0.241,-0.234,-0.228,-0.225,-0.223,-0.222,-0.220,-0.220,-0.221,-0.222,-0.222,-0.224,-0.226,-0.229,-0.232,-0.234,-0.234,-0.228,-0.221,-0.212,-0.202,-0.191,-0.181,-0.172,-0.160,-0.151,-0.145,-0.142,-0.141,-0.142,-0.137,-0.130,-0.120,-0.098,-0.063,-0.027,0.002,0.028,0.053,0.077,0.101,0.119,0.131,0.137,0.142,0.146,0.153,0.170,0.187,0.207,0.227,0.245,0.271,0.320,0.372,0.424,0.479,0.534,0.591,0.635,0.662,0.672,0.660,0.636,0.610,0.588,0.565,0.534,0.496,0.450,0.403,0.353,0.306,0.257,0.208,0.156,0.104,0.048,-0.004,-0.051,-0.093,-0.136,-0.178,-0.222,-0.269,-0.324,-0.374,-0.424,-0.477,-0.528,-0.568,-0.604,-0.635,-0.667,-0.696,-0.711,-0.706,-0.691,-0.670,-0.641,-0.609,-0.583,-0.555,-0.525,-0.495,-0.460,-0.422,-0.385,-0.346,-0.314,-0.284,-0.252,-0.219,-0.185,-0.158,-0.135,-0.112,-0.087,-0.062,-0.039,-0.025,-0.015,-0.001,0.019,0.041,0.067,0.099,0.130,0.163,0.197,0.231,0.263,0.296,0.330,0.366,0.404,0.440,0.472,0.504,0.540,0.575,0.601,0.617,0.628,0.635,0.640,0.644,0.629,0.612,0.600,0.573,0.540,0.503,0.480,0.466,0.461,0.464,0.468,0.472,0.476,0.488,0.514,0.545,0.578,0.585,0.594,0.602,0.616,0.665,0.709,0.755,0.803,0.855,0.908,0.959,1.017
"Player Position Y",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Player Position Z",4.542,4.542,4.542,4.542,4.542,4.542,4.542,4.512,4.453,4.406,4.365,4.334,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.337,4.339,4.381,4.453,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.531,4.524,4.488,4.434,4.372,4.303,4.249,4.182,4.103,4.028,4.028,4.028,4.028,4.028,4.028,3.967,3.840,3.708,3.582,3.464,3.347,3.233,3.116,2.990,2.863,2.730,2.594,2.457,2.318,2.174,2.090,2.090,2.090,2.090,2.090,2.090,2.090,2.090,2.090,2.090,2.090,2.087,2.049,1.997,1.978,1.978,1.978,1.978,1.963,1.950,1.922,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.924,1.927,1.909,1.949,2.059,2.180,2.329,2.465,2.599,2.733,2.866,2.999,3.133,3.266,3.399,3.533,3.668,3.772,3.831,3.911,3.933,3.955,3.981,4.008,4.037,4.067,4.069,4.053,4.030,4.010,4.004,4.004,3.998,3.984,3.961,3.939,3.921,3.919,3.938,3.967,4.008,4.075,4.155,4.230,4.286,4.368,4.436,4.562,4.695,4.834,4.964,5.099,5.239,5.395,5.546,5.685,5.830,5.972,6.114,6.248,6.382,6.512,6.651,6.678,6.678,6.678,6.678,6.678,6.678,6.678,6.678,6.678,6.678,6.678,6.678,6.678,6.678,6.678,6.708,6.760,6.815,6.871,6.923,6.977,7.028,7.082,7.138,7.192,7.246,7.302,7.359,7.408,7.454,7.470,7.470,7.470,7.470,7.470,7.470,7.470,7.470,7.493,7.536,7.591,7.645,7.699,7.752,7.806,7.864,7.920,7.982,8.036,8.089,8.143,8.197,8.251,8.305,8.362,8.417,8.471,8.526,8.582,8.636,8.689,8.741,8.793,8.844,8.895,8.944,8.996,9.047,9.101,9.155,9.207,9.257,9.309,9.363,9.416,9.464,9.506,9.545,9.588,9.633,9.682,9.727,9.780,9.830,9.888,9.945,9.999,10.052,10.105,10.158,10.210,10.267,10.322,10.370,10.422,10.456,10.476,10.492,10.508,10.523,10.540,10.572,10.621,10.675,10.730,10.781,10.824,10.873,10.918,10.963,10.999,11.028,11.052,11.078,11.101,11.124,11.148,11.169,11.186,11.202,11.219,11.245,11.276,11.308,11.338,11.368,11.390,11.410,11.427,11.443,11.459,11.481,11.515,11.553,11.592,11.642,11.695,11.747,11.801,11.850,11.900,11.947,11.993,12.041,12.089,12.135,12.179,12.220,12.258,12.296,12.333,12.374,12.419,12.463,12.507,12.552,12.600,12.647,12.694,12.739,12.786,12.833,12.883,12.933,12.988,13.042,13.090,13.133,13.180,13.225,13.270,13.314,13.357,13.397,13.439,13.481,13.521,13.556,13.596,13.641,13.681,13.720,13.764,13.813,13.866,13.918,13.972,14.024,14.077,14.109,14.149,14.198,14.241,14.281,14.323,14.368,14.416,14.471,14.526,14.581,14.637,14.691,14.742,14.785,14.822,14.847,14.864,14.875,14.880,14.888,14.916,14.943,14.969,14.994,15.015,15.032,15.047,15.063
"Head Rotation X",49.335,49.075,49.127,49.187,48.785,48.772,48.650,48.837,48.987,49.202,49.372,49.463,49.430,49.443,48.858,46.252,44.168,44.125,44.543,44.881,44.304,43.052,39.267,36.283,34.930,34.484,31.688,27.797,25.917,23.767,21.472,20.937,19.790,18.924,18.667,17.107,17.261,17.816,18.521,17.102,15.529,14.497,12.121,10.362,9.631,9.309,8.041,7.403,7.439,7.688,8.173,8.781,9.857,12.391,15.131,16.479,19.312,23.347,25.235,27.886,30.931,33.224,32.338,30.360,31.599,32.881,34.334,36.759,40.481,42.589,41.406,36.723,30.640,20.066,7.773,1.770,355.506,346.416,329.064,326.387,326.599,326.288,325.732,327.194,334.155,340.338,341.363,339.582,337.392,335.505,333.549,330.522,328.054,326.314,324.948,325.665,328.658,338.333,351.472,5.298,20.058,23.955,26.881,29.641,31.447,33.833,33.555,33.989,33.693,33.118,31.017,28.009,26.658,26.479,27.488,28.575,30.005,30.543,30.802,29.914,28.857,26.223,23.623,21.639,20.418,19.776,18.910,19.195,20.464,20.637,21.372,22.381,22.905,23.898,25.169,25.924,26.081,25.990,26.180,25.739,24.773,23.483,22.936,22.846,24.493,25.203,25.535,25.238,24.598,24.471,25.169,26.439,28.209,28.653,28.192,26.370,18.570,9.794,359.969,354.509,356.640,6.641,16.492,22.384,23.901,24.509,25.993,27.700,30.244,31.566,31.310,31.684,32.122,32.373,32.380,32.010,31.271,30.063,27.641,24.960,23.739,24.368,25.568,26.870,28.872,30.280,32.061,32.894,33.769,34.741,35.595,36.185,36.601,37.196,37.522,36.880,36.307,34.706,34.342,34.041,33.410,29.588,22.848,16.331,11.822,10.140,9.639,8.222,7.476,7.563,8.254,8.208,7.639,7.509,8.870,13.539,20.283,19.036,17.575,15.787,14.293,16.413,20.099,24.881,27.783,31.361,33.214,34.628,34.944,35.669,36.029,36.187,36.053,35.957,35.984,35.992,35.532,34.730,33.861,33.135,32.795,32.405,28.747,23.727,19.059,15.990,14.493,14.184,13.752,13.747,13.586,13.077,12.722,12.410,12.429,12.437,12.519,12.908,12.127,12.450,13.505,15.658,19.332,21.864,23.877,24.703,25.480,25.686,26.112,21.998,17.965,14.723,11.164,8.095,6.628,4.680,4.344,4.365,4.181,3.961,3.365,2.607,2.056,1.104,1.543,1.609,1.392,0.907,0.686,0.883,1.529,2.108,2.272,2.494,3.001,2.932,2.862,3.479,5.387,7.331,8.609,10.503,11.626,12.201,13.368,16.333,22.454,26.405,25.365,23.836,22.491,21.142,19.979,19.176,18.945,18.865,19.345,20.710,23.270,22.357,22.658,23.516,23.538,22.865,21.095,18.081,16.630,17.710,22.468,27.930,32.738,34.741,34.571,34.491,33.551,32.525,31.655,28.964,25.187,20.949,18.300,17.624,21.391,25.612,27.448,28.091,28.851,28.695,28.246,28.087,27.974,27.865,26.610,22.468,18.324,14.565,13.290,10.742,9.620,8.838,8.988,8.343,7.871,7.414,7.420,8.285,12.213,16.845,18.244,18.217,17.321,14.366,11.717,10.175,8.487,6.330,3.490,2.696,2.222,357.564,351.460,346.566,343.667,343.441,344.002,345.215,346.508,348.495,356.223,7.336,16.846,24.393,28.742,31.929,34.650,36.258,37.107,37.971,38.086,37.659,35.060,30.607,25.462,21.268,16.095,15.007,15.060,17.178,23.195,27.879,31.547,33.796,35.213,35.732,35.835,34.654,33.112,30.893,29.392,29.127,29.834,30.595,31.922,32.926,33.509,33.785,34.042,33.929,33.770,33.770,34.252,34.746,34.914,35.486,36.124,36.701,36.896,36.027,35.046,34.175,33.985,33.889
"Head Rotation Y",195.349,195.205,194.948,195.109,196.501,198.121,198.841,199.854,200.939,201.319,201.339,201.608,201.269,200.431,198.150,190.699,185.655,182.899,181.058,179.780,179.000,178.259,178.552,178.797,179.317,179.315,179.159,179.681,179.591,179.933,180.634,181.197,179.840,172.090,166.691,160.729,155.067,151.326,147.833,146.340,146.948,147.674,148.659,149.102,148.665,145.854,138.881,132.239,129.589,124.888,118.899,113.140,108.993,104.403,101.155,96.833,95.253,94.142,93.823,95.235,102.113,123.952,154.314,191.379,221.007,242.146,255.262,266.718,275.273,280.091,284.635,293.755,303.140,307.871,309.521,308.821,304.622,299.470,289.375,285.409,282.352,279.559,264.100,247.455,232.568,228.293,226.064,220.688,213.805,205.098,197.598,186.087,179.179,175.186,169.878,166.611,168.977,178.040,188.294,192.914,194.098,199.340,202.050,205.159,206.684,207.370,207.932,208.145,210.679,213.759,218.482,227.957,239.700,250.783,257.014,263.741,267.993,269.446,270.044,269.259,267.248,262.870,258.645,254.787,250.979,248.519,247.699,248.897,250.327,250.808,252.257,256.668,260.429,264.321,268.992,270.004,272.447,279.078,282.222,288.912,298.510,305.338,311.309,317.824,322.081,323.546,323.925,325.003,330.514,339.144,342.787,345.657,348.755,351.603,354.002,355.902,356.171,354.799,353.336,352.644,354.546,1.738,6.753,10.025,9.519,6.557,0.620,354.701,348.061,344.650,342.977,340.996,338.855,336.483,334.142,330.836,327.206,321.269,265.395,256.167,252.548,253.881,255.467,256.712,258.661,259.971,260.947,261.365,261.003,260.755,260.816,261.392,263.137,264.667,265.480,268.327,271.447,275.739,279.475,284.222,287.136,293.335,299.305,301.762,302.258,302.906,307.680,319.538,331.199,341.925,348.468,351.351,354.865,356.729,357.217,356.849,356.853,1.966,6.823,11.000,15.595,21.744,26.663,29.931,30.198,32.104,34.013,35.167,36.503,38.622,39.250,39.247,39.404,39.217,38.928,39.026,38.926,38.129,36.801,35.748,36.471,38.424,40.789,42.997,45.303,48.719,50.858,52.327,54.333,56.173,59.574,63.137,66.605,70.026,72.477,74.117,76.295,77.969,77.926,78.540,78.569,72.915,57.525,40.157,25.901,16.575,11.552,9.154,7.194,5.330,4.022,3.740,2.655,0.844,359.899,358.881,357.482,356.747,356.080,355.544,355.866,356.426,356.626,356.875,357.442,357.715,357.299,356.445,355.117,352.411,349.132,346.239,343.684,341.324,339.528,337.639,336.305,335.978,342.979,359.749,14.929,24.969,32.625,39.929,43.836,46.439,49.798,53.408,56.930,58.185,59.543,60.476,60.345,60.041,59.241,60.123,61.053,62.483,68.927,80.726,86.523,89.413,90.398,90.956,90.586,89.067,87.567,83.359,74.711,68.458,58.325,46.515,37.413,27.774,14.239,358.552,346.050,331.316,319.468,310.258,305.679,301.707,298.099,295.308,294.165,293.483,292.947,292.955,292.893,292.500,292.059,291.625,291.026,290.027,289.438,288.096,287.927,287.249,288.084,293.015,300.164,309.923,321.744,332.995,344.618,353.787,0.633,4.556,7.512,8.661,12.428,18.861,24.196,27.636,29.834,30.470,31.130,31.923,32.274,31.180,29.502,27.929,26.854,26.468,26.525,26.376,26.045,26.638,30.938,37.098,42.413,46.986,49.247,51.173,52.625,53.076,53.232,53.127,53.019,54.111,57.967,63.896,69.377,72.615,76.271,77.029,76.029,73.168,67.634,63.625,60.170,58.390,57.022,55.572,51.141,42.783,34.287,26.127,22.975,22.397,22.713,23.906,25.143,26.404,27.400,28.227,29.615,32.050,33.926,35.899,38.090,41.144,44.331,46.376,49.181,51.907,54.544,58.603,62.741,65.119,66.305,68.178
"Head Rotation Z",354.633,354.693,354.733,354.463,354.820,355.647,355.416,355.250,355.658,355.742,355.647,355.899,356.185,356.183,355.610,352.843,352.229,352.329,352.933,353.484,353.832,354.527,355.650,356.267,356.661,356.678,356.858,355.969,355.140,355.472,355.806,356.367,356.666,356.584,357.577,359.150,359.562,359.990,359.614,359.451,359.345,359.250,359.165,358.944,359.085,358.911,359.162,358.958,358.965,359.589,359.940,359.906,0.397,0.648,0.446,359.291,358.980,358.934,358.519,357.654,356.742,0.185,4.802,10.608,12.821,14.397,13.655,13.686,13.284,12.589,11.546,13.675,13.792,10.090,5.091,3.935,1.652,359.710,358.382,358.672,358.837,0.040,4.099,8.729,11.026,8.201,5.056,2.614,358.081,355.600,353.996,352.484,352.451,351.716,351.851,351.636,350.225,347.033,345.502,345.569,347.084,349.550,350.946,352.623,354.661,355.724,356.385,357.625,358.949,1.000,2.422,4.805,7.710,8.442,8.253,7.799,6.952,6.104,5.987,4.552,3.205,1.168,0.019,358.680,357.986,357.896,357.335,357.980,359.069,359.052,359.118,0.265,0.993,1.697,3.009,3.075,2.641,4.000,4.071,4.584,5.299,6.173,5.766,4.966,4.902,4.833,4.031,3.286,2.949,5.669,4.768,3.276,3.652,3.595,3.917,3.971,3.554,3.001,2.308,1.703,0.926,0.592,1.654,0.654,1.106,1.080,0.436,358.991,356.974,356.391,356.042,356.147,355.732,355.197,354.830,353.712,352.730,351.553,349.498,348.106,348.648,350.144,351.347,351.924,352.592,352.809,352.971,353.658,353.868,353.827,353.829,354.293,354.409,355.740,356.201,357.152,358.315,359.586,0.868,2.610,3.000,4.514,5.829,4.662,3.333,2.615,2.364,2.862,2.770,2.245,1.521,1.045,0.605,359.922,359.114,357.931,356.185,357.296,358.690,359.348,359.891,0.539,2.078,3.155,3.126,4.309,4.997,5.681,5.908,6.223,6.053,5.721,5.298,4.954,4.807,4.584,4.502,4.208,3.655,3.323,3.226,3.880,5.163,5.967,6.457,7.128,7.160,6.842,6.082,5.968,5.762,5.788,5.477,5.358,5.362,5.060,4.449,4.184,3.624,3.110,4.162,4.703,3.108,0.489,357.879,356.508,356.043,356.064,355.819,355.449,355.452,355.939,357.039,357.160,357.607,357.948,358.344,358.279,358.126,358.196,358.377,358.208,357.863,357.274,356.939,356.784,356.812,356.974,357.150,357.142,356.704,356.259,356.026,355.556,355.578,355.184,354.893,354.588,354.864,357.021,359.454,0.432,1.326,2.708,3.688,3.768,3.606,3.002,3.555,2.924,3.240,3.969,3.730,4.285,4.171,4.254,4.248,4.178,5.374,8.440,8.265,7.558,6.865,6.348,5.530,4.245,3.874,4.260,4.821,4.883,4.204,1.429,0.046,358.979,357.200,355.004,353.013,351.079,349.566,349.421,350.114,351.110,351.642,351.171,350.718,350.890,350.949,351.064,351.758,351.940,351.980,352.240,352.216,352.326,352.824,352.270,352.183,352.054,351.858,352.110,352.295,353.766,354.797,355.597,355.948,356.693,357.849,359.025,359.432,359.682,359.875,0.081,0.681,0.832,0.247,0.022,359.771,359.918,0.065,0.283,0.481,1.159,1.782,2.127,2.194,2.500,2.518,2.038,0.528,359.804,0.512,2.138,2.750,3.441,4.218,4.555,4.542,4.646,4.638,5.002,6.299,8.449,9.527,9.596,8.936,8.211,7.776,7.951,7.994,7.069,6.268,6.121,6.399,6.647,5.798,3.170,0.489,358.610,358.555,358.981,359.183,359.628,359.944,0.162,0.374,0.381,0.824,1.323,1.628,1.848,1.935,2.170,2.305,2.209,2.162,2.400,2.264,2.629,2.923,2.734,2.476,2.519
"Player Height",1.551,1.552,1.551,1.551,1.552,1.552,1.552,1.552,1.551,1.550,1.550,1.549,1.549,1.549,1.550,1.556,1.560,1.560,1.560,1.559,1.561,1.564,1.572,1.579,1.583,1.584,1.590,1.599,1.604,1.609,1.613,1.614,1.616,1.617,1.618,1.620,1.620,1.618,1.617,1.620,1.623,1.625,1.629,1.633,1.634,1.635,1.637,1.638,1.638,1.638,1.637,1.635,1.634,1.628,1.623,1.619,1.613,1.605,1.601,1.595,1.590,1.587,1.589,1.590,1.584,1.578,1.574,1.568,1.560,1.557,1.560,1.567,1.578,1.601,1.626,1.638,1.650,1.665,1.686,1.686,1.685,1.686,1.688,1.687,1.681,1.675,1.677,1.680,1.683,1.684,1.686,1.687,1.689,1.690,1.691,1.690,1.687,1.677,1.660,1.640,1.616,1.608,1.603,1.597,1.593,1.588,1.589,1.588,1.588,1.589,1.593,1.599,1.601,1.599,1.597,1.594,1.592,1.591,1.591,1.594,1.597,1.604,1.611,1.615,1.617,1.618,1.620,1.619,1.617,1.617,1.615,1.612,1.610,1.608,1.604,1.602,1.601,1.601,1.600,1.601,1.600,1.599,1.602,1.599,1.600,1.600,1.601,1.601,1.603,1.602,1.600,1.598,1.595,1.594,1.596,1.600,1.616,1.634,1.652,1.662,1.659,1.641,1.625,1.613,1.610,1.608,1.605,1.601,1.596,1.594,1.594,1.593,1.592,1.591,1.591,1.592,1.592,1.594,1.598,1.603,1.605,1.604,1.602,1.599,1.595,1.592,1.588,1.587,1.585,1.583,1.582,1.580,1.580,1.578,1.578,1.580,1.581,1.585,1.586,1.586,1.588,1.594,1.606,1.618,1.627,1.630,1.631,1.635,1.636,1.635,1.634,1.631,1.630,1.634,1.635,1.632,1.623,1.625,1.626,1.631,1.633,1.626,1.618,1.610,1.603,1.594,1.591,1.589,1.588,1.587,1.586,1.586,1.586,1.586,1.586,1.586,1.587,1.589,1.591,1.592,1.592,1.591,1.598,1.607,1.616,1.621,1.624,1.625,1.627,1.626,1.627,1.628,1.629,1.629,1.629,1.628,1.629,1.629,1.631,1.630,1.629,1.624,1.618,1.613,1.608,1.606,1.604,1.603,1.600,1.605,1.613,1.621,1.628,1.634,1.640,1.644,1.645,1.644,1.645,1.645,1.646,1.646,1.649,1.650,1.650,1.651,1.651,1.652,1.651,1.650,1.651,1.650,1.648,1.646,1.644,1.643,1.643,1.643,1.639,1.635,1.629,1.623,1.621,1.620,1.620,1.614,1.602,1.594,1.596,1.599,1.602,1.605,1.607,1.609,1.609,1.609,1.608,1.605,1.599,1.601,1.599,1.596,1.596,1.597,1.600,1.606,1.609,1.607,1.598,1.587,1.578,1.574,1.576,1.577,1.581,1.583,1.584,1.589,1.597,1.605,1.611,1.614,1.606,1.597,1.593,1.591,1.589,1.589,1.591,1.591,1.590,1.590,1.592,1.599,1.606,1.611,1.613,1.620,1.623,1.625,1.627,1.628,1.630,1.631,1.630,1.627,1.619,1.610,1.607,1.607,1.610,1.616,1.622,1.627,1.630,1.632,1.640,1.640,1.640,1.648,1.658,1.665,1.669,1.668,1.667,1.664,1.663,1.659,1.647,1.630,1.612,1.597,1.587,1.580,1.573,1.570,1.568,1.567,1.567,1.568,1.572,1.579,1.588,1.596,1.607,1.609,1.610,1.606,1.595,1.586,1.579,1.574,1.571,1.570,1.571,1.574,1.578,1.583,1.587,1.588,1.586,1.585,1.582,1.580,1.578,1.578,1.577,1.577,1.578,1.577,1.576,1.575,1.575,1.574,1.572,1.570,1.569,1.570,1.571,1.572,1.571,1.571
"Object Viewed","Grid from [31.36] to [32.61]","Plane from [32.61] to [34.34]","Grid.002 from [34.34] to [34.45]","Grid.001 from [34.45] to [34.56]","Cube.007 from [34.56] to [35.14]","Cube.006 from [35.14] to [35.37]","SmokePlane (23) from [35.37] to [35.61]","Plane from [35.61] to [35.96]","SmokePlane (23) from [35.96] to [36.54]","SmokePlane (25) from [36.54] to [36.66]","Cube.003 from [36.66] to [36.78]","Big Window from [36.78] to [37.24]","Cube.003 from [37.24] to [38.35]","Ground from [38.35] to [38.46]","Plane from [38.46] to [38.58]","Grid.001 from [38.58] to [38.70]","Plane from [38.70] to [38.83]","Cube.009 from [38.83] to [39.06]","Ground from [39.06] to [39.52]","Cube from [39.52] to [40.55]","Ceiling from [40.55] to [41.13]","Cube.009 from [41.13] to [41.35]","Ceiling from [41.35] to [42.55]","SmokePlane (16) from [42.55] to [43.10]","Door from [43.10] to [43.42]","Handle from [43.42] to [43.62]","Door from [43.62] to [45.87]","SmokePlane (14) from [45.87] to [47.99]","shower.001 from [47.99] to [49.39]","Frame Right from [49.39] to [49.50]","Cube from [49.50] to [51.09]","Cube.009 from [51.09] to [51.31]","SmokePlane (14) from [51.31] to [52.08]","SmokePlane (12) from [52.08] to [52.89]","Door from [52.89] to [53.01]","SmokePlane (12) from [53.01] to [53.12]","SmokePlane (10) from [53.12] to [53.79]","SmokePlane from [53.79] to [54.02]","TriggerZone (2) from [54.02] to [55.02]","SmokePlane (2) from [55.02] to [55.82]","NPC Hurt Kate from [55.82] to [58.91]","Frame Left from [58.91] to [59.14]","Door from [59.14] to [59.46]","RightHand Controller from [59.46] to [59.90]","Door from [59.90] to [60.43]","SmokePlane (4) from [60.43] to [61.44]","SmokePlane (6) from [61.44] to [64.80]","Door from [64.80] to [66.69]","Room Number from [66.69] to [66.81]","Door from [66.81] to [67.14]","Ground from [67.14] to [67.60]","Cube from [67.60] to [67.71]","Door from [67.71] to [68.03]","Frame Left from [68.03] to [68.13]","Cube.002 from [68.13] to [68.35]","SmokePlane (8) from [68.35] to [71.06]","Closet Door Left from [71.06] to [71.18]","Closet Door Right from [71.18] to [71.28]","Frame Right from [71.28] to [71.39]","Cube.002 from [71.39] to [71.72]","TriggerZone from [71.72] to [71.83]","Wall.005 from [71.83] to [72.37]","Door Right from [72.37] to [72.48]","Door Left from [72.48] to [72.69]","Cube from [72.69] to [72.80]","Frame Left from [72.80] to [73.01]","Door from [73.01] to [73.35]","Frame Right from [73.35] to [73.45]","Cube from [73.45] to [73.98]","Frame Top from [73.98] to [74.19]","Frame Left from [74.19] to [74.31]","Door from [74.31] to [77.10]","Cube from [77.10] to [77.20]","Door Left from [77.20] to [77.61]","Door Right from [77.61] to [78.49]"
