"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [53.48] to [53.70]","Begining : [53.6]"
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"Cube from [53.70] to [53.80]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [53.80] to [53.92]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [53.92] to [54.36]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [54.36] to [54.48]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [54.48] to [54.59]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [54.59] to [55.03]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [55.03] to [55.36]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [55.36] to [55.48]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [55.48] to [55.82]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [55.82] to [55.93]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [55.93] to [56.04]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [56.04] to [56.26]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [56.26] to [56.37]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [56.37] to [56.71]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [56.71] to [57.16]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [57.16] to [57.50]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [57.50] to [57.84]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [57.84] to [58.06]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [58.06] to [58.40]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [58.40] to [58.73]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [58.73] to [58.83]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [58.83] to [59.05]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [59.05] to [59.17]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [59.17] to [59.74]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [59.74] to [59.85]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [59.85] to [59.96]",
4.280,0.000,4.220,0.000,90.000,0.000,0.300,"head collider from [59.96] to [60.07]",
