"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
1.808,0.000,10.833,354.347,269.126,359.926,1.380,"Door_frame_left_310 from [107.58] to [107.72]",
1.651,0.000,10.796,349.357,269.662,358.404,1.389,"Wall_door_311 from [107.72] to [107.86]",
1.499,0.000,10.764,349.617,269.837,357.894,1.390,"SmokePlane (30) from [107.86] to [108.16]",
1.345,0.000,10.731,350.195,269.798,357.256,1.392,"SmokePlane (18) from [108.16] to [110.18]",
1.209,0.000,10.704,350.997,270.395,357.284,1.392,"SmokePlane (33) from [110.18] to [112.22]",
1.073,0.000,10.681,352.475,271.572,357.490,1.391,"SmokePlane (19) from [112.22] to [114.07]",
0.926,0.000,10.660,353.231,272.555,357.641,1.391,"Corridor_ceiling_east_west from [114.07] to [114.48]",
0.926,0.000,10.660,4.289,275.381,358.804,1.375,"Corridor_plinth from [114.48] to [114.63]",
0.926,0.000,10.660,16.740,283.563,1.431,1.353,"Corridor_ceiling_east_west from [114.63] to [114.76]",
0.926,0.000,10.660,17.881,304.101,4.400,1.347,"Corridor_led_ceiling_01 from [114.76] to [114.90]",
0.926,0.000,10.660,13.560,322.725,8.908,1.349,"Corridor_ceiling_east_west from [114.90] to [115.46]",
0.926,0.000,10.660,10.808,334.509,10.165,1.348,"Wall_north_307 from [115.46] to [116.05]",
0.926,0.000,10.660,11.299,334.993,9.954,1.347,"SmokePlane (16) from [116.05] to [116.91]",
0.926,0.000,10.660,11.126,322.236,7.384,1.350,"Wall_north_307 from [116.91] to [117.14]",
0.926,0.000,10.660,11.575,293.677,2.083,1.355,"Corridor_Wall_02 from [117.14] to [117.29]",
0.926,0.000,10.660,11.057,259.546,356.991,1.359,"Corridor_ceiling_east_west from [117.29] to [117.43]",
0.926,0.000,10.660,10.431,226.614,353.459,1.360,"Wall_door_322 from [117.43] to [117.95]",
0.926,0.000,10.660,8.411,203.082,350.207,1.362,"Corridor_ceiling_east_west from [117.95] to [118.05]",
0.863,0.000,10.711,7.458,194.591,349.339,1.362,"Wall_door_320 from [118.05] to [118.85]",
0.863,0.000,10.711,7.603,193.908,349.498,1.362,"Door_frame_top_320 from [118.85] to [118.99]",
0.708,0.000,10.683,7.994,199.014,350.984,1.363,"Wall_door_321 from [118.99] to [119.09]",
0.594,0.000,10.625,8.245,208.777,353.031,1.364,"Corridor_ceiling_east_west from [119.09] to [120.76]",
0.477,0.000,10.570,8.250,229.441,356.716,1.366,"Corridor_wall_west from [120.76] to [122.76]",
0.436,0.000,10.521,6.283,257.908,1.113,1.370,"Corridor_Wall_02 from [122.76] to [123.65]",
0.426,0.000,10.445,4.311,284.617,3.305,1.372,"Corridor_floor_east_west from [123.65] to [124.15]",
0.438,0.000,10.332,3.964,293.754,4.151,1.372,"Corridor_Wall_02 from [124.15] to [124.64]",
0.428,0.000,10.177,4.061,310.709,3.468,1.370,"Corridor_wall_west from [124.64] to [125.22]",
0.392,0.000,10.028,5.521,320.467,3.367,1.366,"Door_321 from [125.22] to [125.35]",
0.333,0.000,9.857,9.635,324.804,4.459,1.359,"Wall_door_321 from [125.35] to [125.93]",
0.410,0.000,9.840,17.519,321.467,4.238,1.346,"Corridor_wall_west from [125.93] to [126.18]",
0.410,0.000,9.840,24.677,317.208,3.683,1.334,"Corridor_ceiling_east_west from [126.18] to [134.30]",
0.410,0.000,9.840,28.936,311.129,2.190,1.326,"Wall_door_322 from [134.30] to [134.43]",
0.410,0.000,9.840,29.113,309.549,1.832,1.326,"Corridor_ceiling_east_west from [134.43] to [134.67]",
0.410,0.000,9.840,28.928,312.238,2.681,1.326,"Corridor_led_ceiling_05 from [134.67] to [134.80]",
0.410,0.000,9.840,28.771,317.339,4.020,1.324,"Corridor_ceiling_east_west from [134.80] to [135.17]",
0.410,0.000,9.840,27.744,325.167,6.228,1.323,"Corridor_led_ceiling_05 from [135.17] to [135.40]",
0.410,0.000,9.840,24.687,328.702,7.087,1.327,"Corridor_ceiling_east_west from [135.40] to [137.53]",
0.410,0.000,9.840,18.804,329.351,6.917,1.335,"Corridor_wall_west from [137.53] to [137.66]",
0.410,0.000,9.840,17.457,328.474,6.592,1.337,"Corridor_ceiling_east_west from [137.66] to [137.90]",
0.410,0.000,9.840,17.874,325.214,5.965,1.337,"Corridor_wall_west from [137.90] to [138.04]",
0.410,0.000,9.840,19.125,322.852,5.767,1.335,"Corridor_ceiling_east_west from [138.04] to [138.17]",
0.500,0.000,9.865,20.503,320.368,5.152,1.332,"Corridor_led_ceiling_05 from [138.17] to [138.30]",
0.677,0.000,9.913,21.431,317.534,4.771,1.330,"Corridor_ceiling_east_west from [138.30] to [138.86]",
0.776,0.000,9.946,22.724,312.437,4.791,1.329,"Corridor_wall_west from [138.86] to [141.26]",
0.776,0.000,9.946,26.653,295.680,7.276,1.322,"Corridor_ceiling_east_west from [141.26] to [142.93]",
0.776,0.000,9.946,30.366,279.473,7.046,1.312,"Corridor_led_ceiling_05 from [142.93] to [143.03]",
0.776,0.000,9.946,32.873,270.144,5.748,1.305,"Emergency_door_north_wall from [143.03] to [143.16]",
0.776,0.000,9.946,33.667,271.707,6.676,1.304,"Emergency_door_north_frame_right from [143.16] to [143.26]",
0.776,0.000,9.946,34.107,276.567,8.161,1.302,"Door_322 from [143.26] to [143.61]",
0.776,0.000,9.946,33.746,283.042,9.658,1.303,"Room_number_322 from [143.61] to [143.74]",
0.776,0.000,9.946,32.951,287.766,10.721,1.304,"Door_322 from [143.74] to [148.54]",
0.776,0.000,9.946,32.465,289.067,10.664,1.306,"Wall_window_322 from [148.54] to [149.54]",
0.776,0.000,9.946,32.341,289.309,10.624,1.306,"Big Window from [149.54] to [149.66]",
0.776,0.000,9.946,32.179,289.849,10.666,1.306,"Wall_bathroom_door_322 from [149.66] to [150.42]",
0.776,0.000,9.946,31.965,291.195,11.175,1.306,"Big Window from [150.42] to [151.31]",
0.776,0.000,9.946,31.875,291.573,11.163,1.306,"Wall_window_322 from [151.31] to [152.63]",
0.776,0.000,9.946,31.860,291.544,11.086,1.306,"Duvet01_322 from [152.63] to [153.12]",
0.776,0.000,9.946,31.777,291.412,11.010,1.307,"Plaid_322 from [153.12] to [153.24]",
0.776,0.000,9.946,31.684,291.293,10.980,1.307,"Wall_window_322 from [153.24] to [153.50]",
0.776,0.000,9.946,31.388,291.061,11.010,1.308,"Plaid_322 from [153.50] to [155.16]",
0.776,0.000,9.946,31.131,290.970,11.007,1.308,"Duvet02_322 from [155.16] to [155.27]",
0.776,0.000,9.946,30.443,290.533,10.628,1.310,"Cushion_middle_322 from [155.27] to [155.37]",
0.776,0.000,9.946,26.699,289.551,9.450,1.318,"Wall_east_322 from [155.37] to [156.06]",
0.776,0.000,9.946,21.868,289.251,8.640,1.328,"Wall_window_322 from [156.06] to [156.31]",
0.776,0.000,9.946,15.112,289.733,8.047,1.342,"Wall_west_322 from [156.31] to [156.94]",
0.776,0.000,9.946,5.449,291.852,6.751,1.362,"Door_322 from [156.94] to [158.32]",
0.776,0.000,9.946,2.348,292.532,5.814,1.369,"Door_frame_left_322 from [158.32] to [158.89]",
0.774,0.000,9.948,2.281,292.270,5.348,1.369,"Door_322 from [158.89] to [162.82]",
0.766,0.000,9.947,2.541,291.773,5.458,1.369,"Corridor_Wall_02 from [162.82] to [165.41]",
0.756,0.000,9.936,3.297,290.914,5.703,1.367,"SmokePlane (19) from [165.41] to [166.24]",
0.748,0.000,9.914,4.129,289.919,5.840,1.366,"Corridor_Wall_02 from [166.24] to [166.51]",
0.742,0.000,9.896,4.856,289.182,5.902,1.365,"Corridor_wall_west from [166.51] to [167.38]",
0.730,0.000,9.861,5.540,288.407,5.851,1.364,"Corridor_Wall_02 from [167.38] to [168.00]",
0.721,0.000,9.829,6.126,287.803,5.902,1.363,"SmokePlane (19) from [168.00] to [169.45]",
0.711,0.000,9.797,6.440,287.314,5.871,1.363,"Corridor_Wall_02 from [169.45] to [169.74]",
0.699,0.000,9.764,6.851,287.999,5.686,1.363,"Corridor_wall_west from [169.74] to [169.87]",
0.684,0.000,9.735,6.975,289.705,5.692,1.363,"Emergency_door_north_door_left from [169.87] to [170.00]",
0.684,0.000,9.735,7.037,293.306,5.895,1.363,"Emergency_door_north_frame_right from [170.00] to [170.10]",
0.684,0.000,9.735,7.245,296.787,6.335,1.362,"Emergency_door_north_door_left from [170.10] to [170.20]",
0.660,0.000,9.718,7.627,298.171,6.468,1.361,"Emergency_door_north_door_right from [170.20] to [170.33]",
0.636,0.000,9.695,8.105,298.050,6.176,1.361,"Corridor_wall_west from [170.33] to [170.70]",
0.610,0.000,9.670,8.460,296.263,5.734,1.360,"Emergency_door_north_frame_left from [170.70] to [171.04]",
0.589,0.000,9.647,9.065,291.743,4.939,1.360,"Emergency_door_north_door_right from [171.04] to [172.25]",
0.589,0.000,9.647,9.558,282.638,3.984,1.360,"Emergency_door_north_door_left from [172.25] to [172.38]",
0.589,0.000,9.647,10.140,271.727,2.948,1.360,"Emergency_door_north_door_right from [172.38] to [174.20]",
0.589,0.000,9.647,10.756,252.673,1.551,1.360,"Emergency_door_north_door_left from [174.20] to [176.54]",
0.589,0.000,9.647,10.155,228.093,0.295,1.360,"EndZone_North from [176.54] to [176.65]",
0.590,0.000,9.636,10.849,210.662,359.378,1.361,"Emergency_door_north_door_right from [176.65] to [177.00]",
0.595,0.000,9.615,10.511,196.473,359.180,1.363,"EndZone_North from [177.00] to [177.79]",
0.605,0.000,9.588,9.976,190.162,359.666,1.366,"Emergency_door_north_door_left from [177.79] to [179.93]",
