"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
2.352,0.000,3.832,24.567,267.541,1.426,1.459,"Corridor_wall_west from [246.12] to [248.36]",
2.228,0.000,3.826,25.167,267.414,1.702,1.458,"Emergency_door_north_wall from [248.36] to [248.69]",
2.103,0.000,3.818,25.780,266.946,1.795,1.457,"Emergency_door_north_frame_top from [248.69] to [249.24]",
1.978,0.000,3.809,26.606,266.427,1.575,1.455,"Emergency_door_north_door_left from [249.24] to [250.69]",
1.848,0.000,3.799,27.799,266.191,1.393,1.452,"Emergency_door_north_handle_left from [250.69] to [250.80]",
1.729,0.000,3.790,29.464,266.288,1.491,1.449,"EndZone_North from [250.80] to [252.80]",
1.678,0.000,3.787,32.047,266.552,1.905,1.443,"Stairs_north_walls from [252.80] to [252.91]",
1.678,0.000,3.787,34.559,266.760,2.094,1.438,"Emergency_door_north_door_right from [252.91] to [253.03]",
1.678,0.000,3.787,35.687,266.917,2.324,1.436,"Wall_north_307 from [253.03] to [253.89]",
1.678,0.000,3.787,36.066,266.481,2.341,1.435,"Corridor_wall_west from [253.89] to [255.04]",
1.678,0.000,3.787,35.733,265.402,1.038,1.436,"Wall_north_307 from [255.04] to [255.27]",
1.678,0.000,3.787,35.761,265.240,1.261,1.435,"SmokePlane (31) from [255.27] to [257.12]",
1.678,0.000,3.787,36.387,264.912,1.853,1.434,,
1.678,0.000,3.787,37.302,262.910,2.528,1.432,,
1.678,0.000,3.787,37.690,260.184,2.515,1.431,,
1.678,0.000,3.787,37.799,256.863,1.633,1.432,,
1.678,0.000,3.787,38.050,254.820,1.598,1.431,,
1.793,0.000,3.835,38.161,252.538,2.367,1.431,,
1.946,0.000,3.891,38.072,249.986,2.025,1.430,,
2.103,0.000,3.939,37.515,251.174,0.394,1.430,,
2.254,0.000,3.969,35.766,254.653,0.285,1.436,,
2.406,0.000,3.987,34.287,257.467,1.356,1.440,,
2.539,0.000,3.984,33.488,260.723,2.053,1.442,,
2.676,0.000,3.966,31.688,264.760,3.114,1.445,,
2.771,0.000,3.930,29.246,267.807,4.079,1.450,,
2.762,0.000,3.891,26.850,269.389,3.960,1.455,,
2.685,0.000,3.844,25.131,270.940,3.836,1.458,,
2.562,0.000,3.791,24.919,272.548,3.436,1.459,,
2.428,0.000,3.740,24.765,274.743,3.427,1.459,,
2.290,0.000,3.699,24.557,277.680,3.185,1.459,,
2.143,0.000,3.677,24.816,281.045,3.225,1.458,,
2.005,0.000,3.664,24.695,284.491,2.927,1.458,,
1.862,0.000,3.663,25.030,287.992,2.753,1.457,,
1.717,0.000,3.668,25.378,291.969,2.924,1.456,,
1.574,0.000,3.683,24.945,296.744,3.735,1.457,,
1.428,0.000,3.712,21.574,301.569,4.801,1.463,,
1.290,0.000,3.755,14.679,306.647,4.988,1.475,,
1.158,0.000,3.815,9.605,311.728,4.747,1.484,,
1.042,0.000,3.889,6.554,319.347,3.422,1.489,,
0.923,0.000,3.991,5.414,325.795,1.649,1.490,,
0.822,0.000,4.097,5.084,329.408,0.040,1.490,,
0.723,0.000,4.208,4.694,330.577,358.510,1.490,,
